Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2012,X00,Inversiones de carácter general,"EDIFICIO SEDE DISTRITO DE CHAMBERÍ, PZ. DE CHAMBERÍ, 4. OBRAS DE CONSERVACIÓN",,3935.88,3935.88
2013,X01,Protección Civil y seguridad ciudadana,,,332912.29,326167.54
2013,X01,Protección Civil y seguridad ciudadana,"EDIFICIO C/RAIMUNDO FERNÁNDEZ VILLAVERDE, 8. ADAPTACIÓN UNIDAD INTEGRAL POLICÍA",,324787.14,324787.14
2013,X01,Protección Civil y seguridad ciudadana,"EQUIPAMIENTO PARQUE DE BOMBEROS Nº 1, C/ SANTA ENGRACIA, 118",,8125.15,1380.4
2013,X12,Otros bienes públicos de carácter social,,,2548.37,2548.37
2013,X12,Otros bienes públicos de carácter social,"OFICINA ATENCIÓN CONTRIBUYENTE C/RAIMUNDO FERÁNDEZ VILLAVERDE, 32. REFORMA",,2548.37,2548.37
2013,X10,Cultura,,,129588.56,129588.56
2013,X10,Cultura,"CENTRO CULTURAL GALILEO, C/ FERNANDO EL CATÓLICO, 39. CONSERVACIÓN",,3226.77,3226.77
2013,X10,Cultura,"CENTRO CULTURAL GALILEO, C/ FERNANDO EL CATÓLICO, 35. ACONDICIONAMIENTO",,126361.79,126361.79
2013,X02,"Tráfico, estacionamiento y transporte público",,,56389.39,56389.39
2013,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE CHAMBERÍ,,56389.39,56389.39
2013,X08,Mantenimiento urbano,,,872949.12,872949.12
2013,X08,Mantenimiento urbano,RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-1 DISTRITO CHAMBERÍ,,792313.2,792313.2
2013,X08,Mantenimiento urbano,ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. CHAMBERÍ,,80635.92,80635.92
2013,X03,Protección y promoción social,,,192161.04,146012.77
2013,X03,Protección y promoción social,EQUIPAMIENTO NUEVO CENTRO DE DÍA DE MAYORES RAFAEL CALVO,,45120.41,
