Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2012,X05,Educación,"ESCUELA INFANTIL CIELO AZUL, BULEVAR INDALECIO PRIETO, 16. CONSERVACIÓN",,18441.3,18441.3
2012,X05,Educación,"ESCUELA INFANTIL VICÁLVARO Nº 5, C/ FUENTE DE ARRIBA, 2. ACONDICIONAMIENTO",,25945.96,25945.96
2012,X05,Educación,"COLEGIO PÚBLICO PEDRO DUQUE, C/ MARMOLINA, 5. OBRAS DE CONSERVACIÓN",,2290.14,2290.14
2012,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL LOS JUNCOS, PZA. DE LA JUVENTUD, 7",,318.71,318.71
2012,X00,Inversiones de carácter general,,,76027.38,1369.78
2012,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN DE EDIFICIOS DISTRITO VICÁLVARO,,74657.6,
2012,X00,Inversiones de carácter general,"EDIFICIO SEDE DISTRITO VICÁLVARO, PZ.D.ANTONIO DE ANDRÉS, 18. CONSERVACIÓN",,1369.78,1369.78
2012,X02,"Tráfico, estacionamiento y transporte público",,,63944.6,63944.6
2012,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE  VICÁLVARO,,63944.6,63944.6
2013,X10,Cultura,,,49059.39,49059.39
2013,X10,Cultura,"CENTRO CULTURAL EL MADROÑO, C/VILLARDONDIEGO, 36. OBRAS DE CONSERVACIÓN",,33762.05,33762.05
2013,X10,Cultura,"BIBLIOTECA FRANCISCO AYALA, BULEVAR INDALECIO PRIETO, 21. OBRAS DE CONSERVACIÓN",,2143.04,2143.04
2013,X10,Cultura,"CENTRO CULTURAL VALDEBERNARDO, C/ BULEVAR INDALECIO PRIETO, 21. CONSERVACIÓN",,13154.3,13154.3
2013,X11,"Deportes, juventud y esparcimiento",,,160312.0,160298.26
2013,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO VALDEBERNARDO, C/ LADERA DE LOS ALMENDROS, 2. CONSERVACIÓN",,23189.72,23189.72
2013,X11,"Deportes, juventud y esparcimiento",OBRAS CONSERVACIÓN INSTALACIÓN DEPORTIVA DISTRITO VICÁLVARO,,13.74,
2013,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO VICÁLVARO, Pº POLIDEPORTIVO, 3. IMPERMEABILIZACIÓN DE CUBIERTA",,57307.21,57307.21
2013,X11,"Deportes, juventud y esparcimiento",POLIDEPORTIVO VALDEBERNARDO. SUSTITUCIÓN PAVIMENTO PISTAS DE PÁDEL,,30021.67,30021.67
2013,X11,"Deportes, juventud y esparcimiento","DEPORTIVO BÁSICO CASALARREINA, C/ CASALARREINA, 28. OBRAS DE CONSERVACIÓN",,10649.58,10649.58
2013,X11,"Deportes, juventud y esparcimiento","DEPORTIVO BÁSICO PARQUE CUÑA VERDE, AV. DAROCA, 300. OBRAS DE CONSERVACIÓN",,4382.16,4382.16
2013,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO PASEO DEL POLIDEPORTIVO. OBRAS DE CONSERVACIÓN,,2020.65,2020.65
2013,X11,"Deportes, juventud y esparcimiento","POLIDEPORTIVO VICÁLVARO, Pº POLIDEPORTIVO, 3. OBRAS DE CONSERVACIÓN",,32727.27,32727.27
2013,X14,Sectores productivos,,,62000.0,40595.27
2013,X14,Sectores productivos,POLÍGONOS INDUSTRIALES VICÁLVARO. ADQUISICIÓN MOBILIARIO URBANO NORMALIZADO,,62000.0,40595.27
2013,X06,Urbanismo,,,3544565.61,3462044.5
2013,X06,Urbanismo,ADQUISICIÓN SUELO EN AVDA. DAROCA,,9339.93,9339.93
2013,X06,Urbanismo,POLÍGONO COOPERACIÓN CASCO ANTIGIO VICÁLVARO  UA 2 PERI 15/5,,82521.11,
2013,X06,Urbanismo,ADQUISICIÓN SUELO CAMINO REAL VICÁLVARO (EQUIPAMIENTOS),,2646408.51,2646408.51
2013,X06,Urbanismo,ADQUISICIÓN DE SUELO EN CUÑA VERDE DE VICÁLVARO. ZONA VERDE,,44724.19,44724.19
2013,X06,Urbanismo,ADQUISICIÓN SUELO C/VILLABLANCA C/V Cº DE AMBROZ. VIARIO,,761571.87,761571.87
2013,X09,Medio ambiente,,,4365640.75,2393848.83
2013,X09,Medio ambiente,ERAR SUR ORIENTAL. OPTIMIZACIÓN DEL TRATAMIENTO DE AGUAS RESIDUALES,,411616.25,14450.0
2013,X09,Medio ambiente,ESTANQUE DE TORMENTAS DE LOS MIGUELES. CONSTRUCCIÓN,,3954024.5,2379398.83
2013,X08,Mantenimiento urbano,,,357597.91,357597.91
2013,X08,Mantenimiento urbano,RENOVACIÓN INTEGRAL INSTALACIONES Y PAVIMENTOS. PRIS Z-5 DISTRITO VICÁLVARO,,215946.21,215946.21
2013,X08,Mantenimiento urbano,ADAPTACIÓN INSTALACIONES ALUMBRADO PÚBLICO A NORMATIVA. VICÁLVARO,,141651.7,141651.7
2013,X03,Protección y promoción social,,,89360.73,89272.06
2013,X03,Protección y promoción social,"CENTRO DE MAYORES VICÁLVARO, AV. DAROCA, 342. OBRAS DE CONSERVACIÓN",,6834.51,6834.51
2013,X03,Protección y promoción social,"EQUIPAMIENTO CENTRO DE MAYORES VICÁLVARO, AV. DAROCA, 342",,226.71,138.04
2013,X03,Protección y promoción social,"CENTRO DE MAYORES EL ALMENDRO, C/LADERA DE LOS ALMENDROS, 6. CONSERVACIÓN",,12928.85,12928.85
2013,X03,Protección y promoción social,"CENTRO DE ACOGIDA LUIS VIVES, C/ALCALDE JUAN MATA SEVILLANO, 18. CONSERVACIÓN",,34182.01,34182.01
2013,X03,Protección y promoción social,"CENTRO DE MAYORES VICÁLVARO, AV.DAROCA, 342. ESCALERA DE EMERGENCIA",,30949.08,30949.08
2013,X03,Protección y promoción social,"EQUIPAMIENTO AGENCIA ZONA PARA EL EMPLEO DE VICÁLVARO, AV. DAROCA, 327",,3409.26,3409.26
2013,X03,Protección y promoción social,"EQUIPAMIENTO AGENCIA ZONA DE VICÁLVARO, AVDA.DAROCA, 327",,830.31,830.31
2013,X05,Educación,,,178054.55,178049.32
2013,X05,Educación,OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO VICÁLVARO,,5.23,
2013,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL LA MOLINOS DE VIENTO, Cº FUENTE DE ARRIBA, 2",,1826.98,1826.98
2013,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL AMANECER, C/ TITANIO, 7",,399.3,399.3
2013,X05,Educación,"EQUIPAMIENTO ESCUELA INFANTIL LOS JUNCOS, PLAZA DE LA JUVENTUD, 7",,1893.65,1893.65
2013,X05,Educación,"ESCUELA INFANTIL AMANCER, C/ TITANIO, 7. OBRAS DE CONSERVACIÓN",,6116.85,6116.85
2013,X05,Educación,"COLEGIO PÚBLICO LOS ALMENDROS, C/ LADERA DE LOS ALMENDROS, 45. CONSERVACIÓN",,22460.32,22460.32
2013,X05,Educación,COLEGIO PÚBLICO WINSTON CHURCHILL. ADECUACIÓN SISTEMA AGUA CALIENTE,,21991.68,21991.68
2013,X05,Educación,"COLEGIO PÚBLICO ALFONSO X EL SABIO, C/FUENTE DE SAN PEDRO, 6. CONSERVACI",,8631.8,8631.8
2013,X05,Educación,"COLEGIO PÚBLICO VALDEBERNARDO, C/TREN DE ARGANDA, 9. OBRAS DE CONSERVACIÓN",,20321.11,20321.11
2013,X05,Educación,"ESCUELA INFANTIL CIELO AZUL, BULEVAR INDALECIO PRIETO, 16. OBRAS DE CONSERVACIÓN",,5319.86,5319.86
2013,X05,Educación,"ESCUELA INFANTIL LOS JUNCOS, PLAZA DE LA JUVENTUD, 7. OBRAS DE CONSERVACIÓN",,16414.34,16414.34
2013,X05,Educación,"COLEGIO PÚBLICO SEVERO OCHOA, C/ EZCARAY, 3. OBRAS DE ACONDICIONAMIENTO",,60428.37,60428.37
2013,X05,Educación,"COLEGIO PÚBLICO VICÁLVARO, C/ FORGES, 15. OBRAS DE CONSERVACIÓN",,8310.44,8310.44
2013,X05,Educación,"ESCUELA DE MÚSICA DE VICÁLVARO, C/ BULEVAR INDALECIO PRIETO, 16. CONSERVACIÓN",,3934.62,3934.62
2013,X00,Inversiones de carácter general,,,23236.99,23183.47
2013,X00,Inversiones de carácter general,OBRAS CONSERVACIÓN EDIFICIOS DISTRITO VICÁLVARO,,53.52,
2013,X00,Inversiones de carácter general,EDIFICIO SEDE DISTRITO VICÁLVARO. OBRAS DE CONSERVACIÓN,,7491.97,7491.97
2013,X00,Inversiones de carácter general,EDIFICIO ANEXO SEDE DISTRITO VICÁLVARO. OBRAS DE CONSERVACIÓN,,15691.5,15691.5
2013,X04,Salud pública,,,3222.23,3222.23
2013,X04,Salud pública,"CENTRO MADRID SALUD VICÁLVARO, C/ CALAHORRA, 11 B. OBRAS DE REFORMA",,3222.23,3222.23
2013,X02,"Tráfico, estacionamiento y transporte público",,,190917.02,190917.02
2013,X02,"Tráfico, estacionamiento y transporte público",SEMÁFOROS E INTERSECCIONES URBANAS DISTRITO DE  VICÁLVARO,,190917.02,190917.02
2013,X12,Otros bienes públicos de carácter social,,,8874.55,8874.55
2013,X12,Otros bienes públicos de carácter social,"EDIFICIO AVENIDA REAL, 36. OBRAS DE CONSERVACIÓN",,8874.55,8874.55
2014,X10,Cultura,,,310438.62,310347.08
2014,X10,Cultura,"CENTRO CULTURAL EL MADROÑO, C/ VILLARDONDIEGO, 36. OBRAS DE CONSERVACIÓN",,10847.55,10847.55
2014,X10,Cultura,"BIBLIOTECA FRANCISCO AYALA, BULEVAR INDALECIO PRIETO, 21. OBRAS DE CONSERVACIÓN",,8801.13,8801.13
2014,X10,Cultura,"CENTRO CULTURAL VALDEBERNARDO, C/ BULEVAR INDALECIO PRIETO, 21. CONSERVACIÓN",,4043.87,4043.87
2014,X10,Cultura,"BIBLIOTECA PÚBLICA FRANCISCO AYALA, C/BULEVAR INDALECIO PRIETO, 21. INSTALACIONES",,937.75,937.75
2014,X10,Cultura,"BIBLIOTECA DE VICÁLVARO, C/VILLARDONDIEGO, 36. SEÑALIZACIÓN",,880.91,880.91
2014,X10,Cultura,"BIBLIOTECA FRANCISCO AYALA, BV.INDALECIO PRIETO,21. SEÑALIZACIÓN",,880.91,880.91
2014,X10,Cultura,MUSEO DE VICÁLVARO. OBRAS DE CONSERVACIÓN EN EL PATIO,,24072.05,24072.05
2014,X10,Cultura,BIBLIOTECA FRANCISCO AYALA. OBRAS DE ACONDICIONAMIENTO,,29974.45,29974.45
2014,X10,Cultura,IFS-CENTRO CULTURAL VALDEBERNARDO.SALÓN ACTOS Y CLIMATIZACIÓN PARA EFICIENCIA ENERGÉTICA,,200000.0,199981.48
2014,X10,Cultura,IFS-TALLER-MUSEO DE VICÁLVARO. OBRAS DE ADECUACIÓN Y OTRAS DE EFICIENCIA ENERGÉTICA,,30000.0,29926.98
2014,X11,"Deportes, juventud y esparcimiento",,,165867.06,164881.18
2014,X11,"Deportes, juventud y esparcimiento",OBRAS CONSERVACIÓN INSTALACIONES DEPORTIVAS DISTRITO VICÁLVARO,,985.09,
2014,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO POLIDEPORTIVO DE VICÁLVARO,,4000.0,3999.23
2014,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO POLIDEPORTIVO VICÁLVARO,,285.86,285.86
2014,X11,"Deportes, juventud y esparcimiento",EQUIPAMIENTO CENTRO DEPORTIVO VALDEBERNARDO,,285.86,285.86
2014,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO VICÁLVARO. RENOVACIÓN SOLADO PISCINA INFANTIL,,44045.05,44045.04
2014,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO VALDEBERNARDO. OBRAS DE ACONDICIONAMIENTO,,65387.22,65387.21
2014,X11,"Deportes, juventud y esparcimiento","CENTRO DEPORTIVO VICÁLVARO, Pº POLIDEPORTIVO, 3. OBRAS DE CONSERVACIÓN",,19624.3,19624.3
2014,X11,"Deportes, juventud y esparcimiento",CENTRO DEPORTIVO VALDEBERNARDO. REPARACIÓN PAVIMENTO PISTAS DE TENIS,,24364.05,24364.05
2014,X11,"Deportes, juventud y esparcimiento",DEPORTIVO BÁSICO CORDEL DE PAVONES. OBRAS DE CONSERVACIÓN,,6889.63,6889.63
2014,X14,Sectores productivos,,,171680.72,171572.7
2014,X14,Sectores productivos,IFS-FACTORÍA INDUSTRIAL. CONSTRUCCIÓN MURO DE CONTENCIÓN,,45000.0,44997.48
