anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,n_viviendas_colectiva_barrio,n_viviendas_unifamiliar_barrio,renta_colectiva_barrio,renta_unifamiliar_barrio
2017,1,Centro,1,Palacio,011,2828,2,12.942529756394194,NA
2017,1,Centro,2,Embajadores,012,5044,4,12.506834733938586,NA
2017,1,Centro,3,Cortes,013,1447,1,13.125567817798903,NA
2017,1,Centro,4,Justicia,014,2261,0,13.834643069426468,NA
2017,1,Centro,5,Universidad,015,4743,2,13.881622117212533,NA
2017,1,Centro,6,Sol,016,906,0,12.966084864507158,NA
2017,2,Arganzuela,1,Imperial,021,1766,0,11.88470604972909,NA
2017,2,Arganzuela,2,Acacias,022,2856,0,12.139119226776794,NA
2017,2,Arganzuela,3,Chopera,023,1620,3,10.770476470777384,NA
2017,2,Arganzuela,4,Legazpi,024,1765,0,12.887200384289237,NA
2017,2,Arganzuela,5,Delicias,025,2350,1,11.932510709920802,NA
2017,2,Arganzuela,6,Palos de la Frontera,026,2667,0,11.797288359664238,NA
2017,2,Arganzuela,7,Atocha,027,51,0,9.653465346534654,NA
2017,3,Retiro,1,Pacífico,031,2861,5,11.799564857167857,NA
2017,3,Retiro,2,Adelfas,032,1331,0,11.59357248516625,NA
2017,3,Retiro,3,Estrella,033,902,4,10.604348721144381,NA
2017,3,Retiro,4,Ibiza,034,1887,0,12.885171841053893,NA
2017,3,Retiro,5,Los Jerónimos,035,447,6,11.993186158171603,NA
2017,3,Retiro,6,Niño Jesús,036,846,11,12.556702853868016,NA
2017,4,Salamanca,1,Recoletos,041,1555,0,15.230334635782945,NA
2017,4,Salamanca,2,Goya,042,3216,2,13.419883730783537,NA
2017,4,Salamanca,3,Fuente del Berro,043,2030,23,12.131900049555847,NA
2017,4,Salamanca,4,Guindalera,044,3664,26,12.374130973584208,NA
2017,4,Salamanca,5,Lista,045,2242,1,13.464252463071343,NA
2017,4,Salamanca,6,Castellana,046,1634,0,14.763828706224244,NA
2017,5,Chamartin,1,El Viso,051,1109,69,13.310265191513217,NA
2017,5,Chamartin,2,Prosperidad,052,3871,8,12.032969543208832,NA
2017,5,Chamartin,3,Ciudad Jardín,053,1673,62,12.31558674457073,NA
2017,5,Chamartin,4,Hispanoamérica,054,2620,52,13.051861148317219,NA
2017,5,Chamartin,5,Nueva España,055,2047,45,13.897670136993446,NA
2017,5,Chamartin,6,Castilla,056,1733,11,11.796500333782678,NA
2017,6,Tetuan,1,Bellas Vistas,061,2710,14,11.352219228008337,NA
2017,6,Tetuan,2,Cuatro Caminos,062,3800,5,12.562559060745357,NA
2017,6,Tetuan,3,Castillejos,063,2623,0,12.895468046992839,NA
2017,6,Tetuan,4,Almenara,064,1210,14,10.466617941783321,NA
2017,6,Tetuan,5,Valdeacederas,065,2557,4,11.269395479118431,NA
2017,6,Tetuan,6,Berruguete,066,2596,4,11.149054433179373,NA
2017,7,Chamberi,1,Gaztambide,071,2981,1,13.936446359021039,NA
2017,7,Chamberi,2,Arapiles,072,3067,1,13.850141748118437,NA
2017,7,Chamberi,3,Trafalgar,073,2976,0,13.890750501551516,NA
2017,7,Chamberi,4,Almagro,074,1870,0,14.273419963056158,NA
2017,7,Chamberi,5,Ríos Rosas,075,3195,1,13.520148103580501,NA
2017,7,Chamberi,6,Vallehermoso,076,1695,2,12.964921197400356,NA
2017,8,Fuencarral-El Pardo,1,El Pardo,081,96,33,9.223280203849832,NA
2017,8,Fuencarral-El Pardo,2,Fuentelarreina,082,142,4,10.505645823462036,NA
2017,8,Fuencarral-El Pardo,3,Peñagrande,083,2593,84,10.581630043614304,NA
2017,8,Fuencarral-El Pardo,4,Pilar,084,3685,1,10.372045405981401,NA
2017,8,Fuencarral-El Pardo,5,La Paz,085,1504,4,9.878565365276977,NA
2017,8,Fuencarral-El Pardo,6,Valverde,086,5142,135,10.810903801635767,NA
2017,8,Fuencarral-El Pardo,7,Mirasierra,087,1509,130,11.518255330306625,NA
2017,8,Fuencarral-El Pardo,8,El Goloso,088,1441,16,11.101575077556237,NA
2017,9,Moncloa-Aravaca,1,Casa de Campo,091,886,21,11.538090250015145,NA
2017,9,Moncloa-Aravaca,2,Argüelles,092,2481,0,13.414225488262177,NA
2017,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,1272,47,12.504906153541713,NA
2017,9,Moncloa-Aravaca,4,Valdezarza,094,2127,42,10.273226451671615,NA
2017,9,Moncloa-Aravaca,5,Valdemarín,095,393,21,13.78942199766075,NA
2017,9,Moncloa-Aravaca,6,El Plantío,096,27,36,10.588235294117647,NA
2017,9,Moncloa-Aravaca,7,Aravaca,097,1353,241,11.158134460715516,NA
2017,10,Latina,1,Los Cármenes,101,899,32,8.742163051847541,NA
2017,10,Latina,2,Puerta del Angel,102,3115,24,9.355046578331454,NA
2017,10,Latina,3,Lucero,103,2000,5,8.620340663498244,NA
2017,10,Latina,4,Aluche,104,3867,15,8.16312889909944,NA
2017,10,Latina,5,Campamento,105,1239,12,8.978280251056072,NA
2017,10,Latina,6,Cuatro Vientos,106,249,0,11.840905737470106,NA
2017,10,Latina,7,Águilas,107,2568,1,8.137244198206316,NA
2017,11,Carabanchel,1,Comillas,111,1544,3,8.9972625750413,NA
2017,11,Carabanchel,2,Opañel,112,2176,12,8.738457544962252,NA
2017,11,Carabanchel,3,San Isidro,113,2498,35,8.85424077608547,NA
2017,11,Carabanchel,4,Vista Alegre,114,2767,7,8.167928101314818,NA
2017,11,Carabanchel,5,Puerta Bonita,115,1955,12,8.043074971132336,NA
2017,11,Carabanchel,6,Buenavista,116,2561,7,9.588340682193836,NA
2017,11,Carabanchel,7,Abrantes,117,1517,2,8.185109385503097,NA
2017,12,Usera,1,Orcasitas,121,481,47,7.29403453264745,NA
2017,12,Usera,2,Orcasur,122,447,0,8.434931547358733,NA
2017,12,Usera,3,San Fermín,123,917,18,7.74384362665703,NA
2017,12,Usera,4,Almendrales,124,1188,6,8.653418086311392,NA
2017,12,Usera,5,Moscardó,125,1514,37,8.413133123516582,NA
2017,12,Usera,6,Zofío,126,721,1,8.374617634421075,NA
2017,12,Usera,7,Pradolongo,127,1023,3,8.208967344608528,NA
2017,13,Puente de Vallecas,1,Entrevías,131,801,140,7.530084393668536,NA
2017,13,Puente de Vallecas,2,San Diego,132,2649,39,9.015008641462474,NA
2017,13,Puente de Vallecas,3,Palomeras Bajas,133,1864,10,8.147366767330647,NA
2017,13,Puente de Vallecas,4,Palomeras Sureste,134,1776,0,8.33432688713021,NA
2017,13,Puente de Vallecas,5,Portazgo,135,1118,2,8.246992644225465,NA
2017,13,Puente de Vallecas,6,Numancia,136,2712,11,8.844096023977011,NA
2017,14,Moratalaz,1,Pavones,141,290,1,7.746706688722253,NA
2017,14,Moratalaz,2,Horcajo,142,166,1,9.04692836600032,NA
2017,14,Moratalaz,3,Marroquina,143,1177,4,9.02418323399597,NA
2017,14,Moratalaz,4,Media Legua,144,820,0,8.839687146751602,NA
2017,14,Moratalaz,5,Fontarrón,145,944,3,8.26474645701648,NA
2017,14,Moratalaz,6,Vinateros,146,1054,1,8.825223373073394,NA
2017,15,Ciudad Lineal,1,Ventas,151,3751,7,9.350861181570064,NA
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,4103,9,8.995051882151095,NA
2017,15,Ciudad Lineal,3,Quintana,153,2250,24,9.873085943158324,NA
2017,15,Ciudad Lineal,4,La Concepción,154,2024,30,10.36606514914989,NA
2017,15,Ciudad Lineal,5,San Pascual,155,1323,6,11.117576331744687,NA
2017,15,Ciudad Lineal,6,San Juan Bautista,156,1014,12,11.930057271114146,NA
2017,15,Ciudad Lineal,7,Colina,157,601,29,12.109609939482942,NA
2017,15,Ciudad Lineal,8,Atalaya,158,132,0,13.182720953326713,NA
2017,15,Ciudad Lineal,9,Costillares,159,1610,8,11.768746187090963,NA
2017,16,Hortaleza,1,Palomas,161,379,56,12.53293804999587,NA
2017,16,Hortaleza,2,Piovera,162,680,120,12.807000905525708,NA
2017,16,Hortaleza,3,Canillas,163,2312,91,10.353976517266451,NA
2017,16,Hortaleza,4,Pinar del Rey,164,2839,30,9.492103863491849,NA
2017,16,Hortaleza,5,Apóstol Santiago,165,579,58,9.050950340266125,NA
2017,16,Hortaleza,6,Valdefuentes,166,3962,103,11.399488636971236,NA
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,2033,58,7.5086779303806095,NA
2017,17,Villaverde,2,San Cristóbal,172,523,0,6.781749403798902,NA
2017,17,Villaverde,3,Butarque,173,812,5,8.139510765630908,NA
2017,17,Villaverde,4,Los Rosales,174,1749,1,7.797368803374178,NA
2017,17,Villaverde,5,Ángeles,175,1336,0,7.397271864579129,NA
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,1789,12,8.550472019382868,NA
2017,18,Villa de Vallecas,2,Santa Eugenia,182,795,0,7.618466438335548,NA
2017,18,Villa de Vallecas,3,Ensanche de Vallecas,183,2898,20,10.439604845757483,NA
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,1965,19,8.401810684833452,NA
2017,19,Vicalvaro,2,Valdebernardo,192,642,2,7.806445264067602,NA
2017,19,Vicalvaro,3,Valderrivas,193,783,0,8.901801174502733,NA
2017,19,Vicalvaro,4,El Cañaveral,194,9,0,NA,NA
2017,20,San Blas-Canillejas,1,Simancas,201,2028,39,10.728695871260838,NA
2017,20,San Blas-Canillejas,2,Hellín,202,293,0,8.706823732514161,NA
2017,20,San Blas-Canillejas,3,Amposta,203,340,0,8.98553167322526,NA
2017,20,San Blas-Canillejas,4,Arcos,204,853,9,8.863300784570546,NA
2017,20,San Blas-Canillejas,5,Rosas,205,1271,5,9.17770213824932,NA
2017,20,San Blas-Canillejas,6,Rejas,206,1214,14,10.223030790573342,NA
2017,20,San Blas-Canillejas,7,Canillejas,207,1577,47,8.794421526268335,NA
2017,20,San Blas-Canillejas,8,El Salvador,208,527,60,9.962597020805502,NA
2017,21,Barajas,1,Alameda de Osuna,211,918,16,9.396560341525193,NA
2017,21,Barajas,2,Aeropuerto,212,94,0,8.49056603773585,NA
2017,21,Barajas,3,Casco Histórico de Barajas,213,782,52,10.189856485845423,NA
2017,21,Barajas,4,Timón,214,683,33,10.081921250797787,NA
2017,21,Barajas,5,Corralejos,215,522,46,11.659090983007932,NA
2018,1,Centro,1,Palacio,011,2892,2,13.591745254761639,NA
2018,1,Centro,2,Embajadores,012,5282,4,13.339595279150119,NA
2018,1,Centro,3,Cortes,013,1476,0,13.836074106071075,NA
2018,1,Centro,4,Justicia,014,2324,0,14.74787818836092,NA
2018,1,Centro,5,Universidad,015,4848,1,14.599039512644708,NA
2018,1,Centro,6,Sol,016,963,0,13.708952346792362,NA
2018,2,Arganzuela,1,Imperial,021,1814,0,12.489748285120662,NA
2018,2,Arganzuela,2,Acacias,022,2966,0,12.687392712256388,NA
2018,2,Arganzuela,3,Chopera,023,1734,2,11.523503754382576,NA
2018,2,Arganzuela,4,Legazpi,024,1876,0,13.3252940770118,NA
2018,2,Arganzuela,5,Delicias,025,2483,1,12.630921631827178,NA
2018,2,Arganzuela,6,Palos de la Frontera,026,2868,0,12.501492873945276,NA
2018,2,Arganzuela,7,Atocha,027,55,0,9.917491749174918,NA
2018,3,Retiro,1,Pacífico,031,3023,4,12.399282545393861,NA
2018,3,Retiro,2,Adelfas,032,1437,0,12.220916614898243,NA
2018,3,Retiro,3,Estrella,033,929,4,11.158308562436487,NA
2018,3,Retiro,4,Ibiza,034,1976,0,13.91141232790341,NA
2018,3,Retiro,5,Los Jerónimos,035,453,8,12.802693510681824,NA
2018,3,Retiro,6,Niño Jesús,036,887,15,12.929718079104836,12.867647058823529
2018,4,Salamanca,1,Recoletos,041,1575,0,16.58018522875021,NA
2018,4,Salamanca,2,Goya,042,3358,2,14.184700734854932,NA
2018,4,Salamanca,3,Fuente del Berro,043,2102,24,12.770453677408279,11.562011687504775
2018,4,Salamanca,4,Guindalera,044,3849,28,12.952025544414862,NA
2018,4,Salamanca,5,Lista,045,2394,1,14.397193136748111,NA
2018,4,Salamanca,6,Castellana,046,1719,1,15.809345220162493,NA
2018,5,Chamartin,1,El Viso,051,1164,70,14.146062480856601,13.877796377555258
2018,5,Chamartin,2,Prosperidad,052,4004,9,12.539305322819612,NA
2018,5,Chamartin,3,Ciudad Jardín,053,1813,71,12.906006164505468,13.380281690140846
2018,5,Chamartin,4,Hispanoamérica,054,2681,50,13.760963356816902,11.565255336181675
2018,5,Chamartin,5,Nueva España,055,2129,48,14.55175104506949,11.02293110858824
2018,5,Chamartin,6,Castilla,056,1799,11,12.33877264520619,NA
2018,6,Tetuan,1,Bellas Vistas,061,2943,16,11.982761935572018,NA
2018,6,Tetuan,2,Cuatro Caminos,062,3989,7,13.337037895571822,NA
2018,6,Tetuan,3,Castillejos,063,2740,0,13.704518798622786,NA
2018,6,Tetuan,4,Almenara,064,1351,18,11.045108873027006,NA
2018,6,Tetuan,5,Valdeacederas,065,2726,5,11.786977265904264,NA
2018,6,Tetuan,6,Berruguete,066,2746,5,11.80593019457669,NA
2018,7,Chamberi,1,Gaztambide,071,3127,1,14.77611137325318,NA
2018,7,Chamberi,2,Arapiles,072,3275,1,14.513902206139376,NA
2018,7,Chamberi,3,Trafalgar,073,3165,0,14.56237833377059,NA
2018,7,Chamberi,4,Almagro,074,1964,0,14.818552530255491,NA
2018,7,Chamberi,5,Ríos Rosas,075,3329,1,14.10214564117369,NA
2018,7,Chamberi,6,Vallehermoso,076,1760,1,13.773073592732217,NA
2018,8,Fuencarral-El Pardo,1,El Pardo,081,108,32,9.267004613573283,7.758620689655172
2018,8,Fuencarral-El Pardo,2,Fuentelarreina,082,154,4,10.316371662525508,NA
2018,8,Fuencarral-El Pardo,3,Peñagrande,083,2728,80,10.913197156546602,7.398556207711242
2018,8,Fuencarral-El Pardo,4,Pilar,084,3921,2,10.928568654919108,NA
2018,8,Fuencarral-El Pardo,5,La Paz,085,1534,3,10.325834384738442,NA
2018,8,Fuencarral-El Pardo,6,Valverde,086,5625,141,11.312800895946419,8.565737934313049
2018,8,Fuencarral-El Pardo,7,Mirasierra,087,1636,124,11.906117401795079,11.052203728824871
2018,8,Fuencarral-El Pardo,8,El Goloso,088,1611,12,11.803372702342466,NA
2018,9,Moncloa-Aravaca,1,Casa de Campo,091,955,19,11.933714489426087,6.43582995951417
2018,9,Moncloa-Aravaca,2,Argüelles,092,2584,0,14.0862332981887,NA
2018,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,1360,52,12.993319459786932,10.149446348454264
2018,9,Moncloa-Aravaca,4,Valdezarza,094,2311,42,10.764023591760289,8.875300867488368
2018,9,Moncloa-Aravaca,5,Valdemarín,095,416,27,14.322630068004015,12.562494517543861
2018,9,Moncloa-Aravaca,6,El Plantío,096,28,38,10.787723785166241,8.376924660387031
2018,9,Moncloa-Aravaca,7,Aravaca,097,1433,265,11.794899501022806,10.067528042744865
2018,10,Latina,1,Los Cármenes,101,947,38,9.1617447176412,7.715291180344944
2018,10,Latina,2,Puerta del Angel,102,3420,22,9.752224496762166,NA
2018,10,Latina,3,Lucero,103,2197,6,8.773307837331256,NA
2018,10,Latina,4,Aluche,104,4175,15,8.475203408015599,8.132267441860465
2018,10,Latina,5,Campamento,105,1374,11,9.397860958060885,NA
2018,10,Latina,6,Cuatro Vientos,106,278,0,12.469279092349177,NA
2018,10,Latina,7,Águilas,107,2771,3,8.411582367933994,NA
2018,11,Carabanchel,1,Comillas,111,1693,1,9.494144582080711,NA
2018,11,Carabanchel,2,Opañel,112,2384,11,9.108111248362436,NA
2018,11,Carabanchel,3,San Isidro,113,2717,38,9.216079230834362,10.086274509803923
2018,11,Carabanchel,4,Vista Alegre,114,3053,8,8.614586824596563,NA
2018,11,Carabanchel,5,Puerta Bonita,115,2119,14,8.454831489435014,NA
2018,11,Carabanchel,6,Buenavista,116,2790,9,9.921337971715793,NA
2018,11,Carabanchel,7,Abrantes,117,1680,4,8.500381825203759,NA
2018,12,Usera,1,Orcasitas,121,530,48,7.687892091594896,7.407407407407407
2018,12,Usera,2,Orcasur,122,490,1,9.131987695183623,NA
2018,12,Usera,3,San Fermín,123,1008,20,8.003196128327213,8.333333333333334
2018,12,Usera,4,Almendrales,124,1345,5,8.997990527687639,NA
2018,12,Usera,5,Moscardó,125,1670,39,8.819644826837921,9.951036866359447
2018,12,Usera,6,Zofío,126,791,1,8.65715167303252,NA
2018,12,Usera,7,Pradolongo,127,1089,4,8.72817557165891,NA
2018,13,Puente de Vallecas,1,Entrevías,131,903,155,7.8370413375650125,7.775020014080408
2018,13,Puente de Vallecas,2,San Diego,132,2926,49,9.40768187681747,NA
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,2042,10,8.444565317083518,NA
2018,13,Puente de Vallecas,4,Palomeras Sureste,134,1949,0,8.664197646396998,NA
2018,13,Puente de Vallecas,5,Portazgo,135,1229,2,8.625539805283411,NA
2018,13,Puente de Vallecas,6,Numancia,136,2965,13,9.241843274195203,NA
2018,14,Moratalaz,1,Pavones,141,308,1,8.232367127814884,NA
2018,14,Moratalaz,2,Horcajo,142,176,0,9.10820720707301,NA
2018,14,Moratalaz,3,Marroquina,143,1247,3,9.42667809657633,NA
2018,14,Moratalaz,4,Media Legua,144,892,0,9.440634945024318,NA
2018,14,Moratalaz,5,Fontarrón,145,1036,3,8.735041449621088,NA
2018,14,Moratalaz,6,Vinateros,146,1156,2,9.199069650136074,NA
2018,15,Ciudad Lineal,1,Ventas,151,4036,8,9.763375030715018,NA
2018,15,Ciudad Lineal,2,Pueblo Nuevo,152,4429,10,9.432543655877753,NA
2018,15,Ciudad Lineal,3,Quintana,153,2413,27,10.440173058458633,10.821573736826352
2018,15,Ciudad Lineal,4,La Concepción,154,2155,31,10.877106908513905,10.416666666666664
2018,15,Ciudad Lineal,5,San Pascual,155,1406,6,11.636269299576334,NA
2018,15,Ciudad Lineal,6,San Juan Bautista,156,1063,10,12.346254872499843,NA
2018,15,Ciudad Lineal,7,Colina,157,631,32,12.900229922888318,8.988722519561977
2018,15,Ciudad Lineal,8,Atalaya,158,134,0,13.490566037735851,NA
2018,15,Ciudad Lineal,9,Costillares,159,1645,7,12.290647013444238,NA
2018,16,Hortaleza,1,Palomas,161,383,61,12.873695370599357,9.854449750875931
2018,16,Hortaleza,2,Piovera,162,700,125,13.321652117757598,11.35068779384256
2018,16,Hortaleza,3,Canillas,163,2427,96,10.760829846713992,8.290482411606506
2018,16,Hortaleza,4,Pinar del Rey,164,3099,31,9.897147379928045,10.288065843621398
2018,16,Hortaleza,5,Apóstol Santiago,165,631,58,9.348335731028104,10.731809802645847
2018,16,Hortaleza,6,Valdefuentes,166,4446,118,11.872045380045291,13.253177416801986
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,2200,63,7.797063433411242,6.687345392702536
2018,17,Villaverde,2,San Cristóbal,172,595,0,7.084952651789822,NA
2018,17,Villaverde,3,Butarque,173,897,5,8.236289693582721,NA
2018,17,Villaverde,4,Los Rosales,174,1878,0,8.10953603541911,NA
2018,17,Villaverde,5,Ángeles,175,1461,0,7.71452552682553,NA
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,1942,12,8.858369551886405,NA
2018,18,Villa de Vallecas,2,Santa Eugenia,182,842,0,7.812210296925984,NA
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,3277,19,10.795235484002273,7.2727272727272725
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,2132,18,8.611336505903298,NA
2018,19,Vicalvaro,2,Valdebernardo,192,672,2,7.884785806053287,NA
2018,19,Vicalvaro,3,Valderrivas,193,866,0,9.161664522644632,NA
2018,19,Vicalvaro,4,El Cañaveral,194,20,1,7.649553897908438,NA
2018,20,San Blas-Canillejas,1,Simancas,201,2220,50,11.313189137141539,8.653846153846153
2018,20,San Blas-Canillejas,2,Hellín,202,342,0,9.07299519578673,NA
2018,20,San Blas-Canillejas,3,Amposta,203,396,0,9.54670469456686,NA
2018,20,San Blas-Canillejas,4,Arcos,204,969,8,9.343614602771257,NA
2018,20,San Blas-Canillejas,5,Rosas,205,1371,8,9.595174051196334,NA
2018,20,San Blas-Canillejas,6,Rejas,206,1313,20,10.701174684457019,4.694654304029304
2018,20,San Blas-Canillejas,7,Canillejas,207,1707,45,9.225350398185679,9.480521041640124
2018,20,San Blas-Canillejas,8,El Salvador,208,567,64,10.46479557680975,10.322470092631383
2018,21,Barajas,1,Alameda de Osuna,211,962,16,9.79046108536073,7.6631944444444455
2018,21,Barajas,2,Aeropuerto,212,104,1,8.500602167804095,NA
2018,21,Barajas,3,Casco Histórico de Barajas,213,842,54,10.591400943889452,7.197588814077128
2018,21,Barajas,4,Timón,214,738,34,10.555152734058668,8
2018,21,Barajas,5,Corralejos,215,558,48,12.080701236163376,8.85384706093996
2019,1,Centro,1,Palacio,011,3012,2,14.9210948408733,NA
2019,1,Centro,2,Embajadores,012,5538,4,14.668348022438892,NA
2019,1,Centro,3,Cortes,013,1560,0,15.441003572187839,NA
2019,1,Centro,4,Justicia,014,2412,0,16.173220755665053,NA
2019,1,Centro,5,Universidad,015,5023,0,15.759562569703192,NA
2019,1,Centro,6,Sol,016,962,0,15.090243035150626,NA
2019,2,Arganzuela,1,Imperial,021,1859,0,13.543704609779354,NA
2019,2,Arganzuela,2,Acacias,022,3041,0,13.642271247091976,NA
2019,2,Arganzuela,3,Chopera,023,1841,2,12.582484369649945,NA
2019,2,Arganzuela,4,Legazpi,024,1819,0,14.454756835932265,NA
2019,2,Arganzuela,5,Delicias,025,2534,1,13.82918692653109,NA
2019,2,Arganzuela,6,Palos de la Frontera,026,2942,0,13.748035923378044,NA
2019,2,Arganzuela,7,Atocha,027,54,0,10.473019801980199,NA
2019,3,Retiro,1,Pacífico,031,3070,3,13.581241764137504,NA
2019,3,Retiro,2,Adelfas,032,1461,0,13.60345260196006,NA
2019,3,Retiro,3,Estrella,033,975,4,12.06610086845381,NA
2019,3,Retiro,4,Ibiza,034,2058,0,15.212539407550603,NA
2019,3,Retiro,5,Los Jerónimos,035,475,7,13.991723483982076,NA
2019,3,Retiro,6,Niño Jesús,036,909,14,14.160456770501701,11.976585365853659
2019,4,Salamanca,1,Recoletos,041,1554,0,18.041786907899958,NA
2019,4,Salamanca,2,Goya,042,3443,2,15.66779930388358,NA
2019,4,Salamanca,3,Fuente del Berro,043,2174,27,14.020254642035608,10.151717758985201
2019,4,Salamanca,4,Guindalera,044,3950,31,14.206665852552558,NA
2019,4,Salamanca,5,Lista,045,2439,6,15.954981141623085,NA
2019,4,Salamanca,6,Castellana,046,1773,1,17.211546188175728,NA
2019,5,Chamartin,1,El Viso,051,1210,66,15.370523055745581,15.126697996800534
2019,5,Chamartin,2,Prosperidad,052,4084,7,13.658295509905477,NA
2019,5,Chamartin,3,Ciudad Jardín,053,1885,70,14.29047325403819,14.919551566193855
2019,5,Chamartin,4,Hispanoamérica,054,2690,49,15.067144403932378,13.32494303103727
2019,5,Chamartin,5,Nueva España,055,2157,48,15.757220339210908,8.543708543708544
2019,5,Chamartin,6,Castilla,056,1839,10,13.586715974369897,NA
2019,6,Tetuan,1,Bellas Vistas,061,3099,17,12.966744341864587,NA
2019,6,Tetuan,2,Cuatro Caminos,062,4053,7,14.564482745260555,NA
2019,6,Tetuan,3,Castillejos,063,2807,0,14.898077645180688,NA
2019,6,Tetuan,4,Almenara,064,1431,19,11.983224632999196,12.23385539408222
2019,6,Tetuan,5,Valdeacederas,065,2849,5,13.00236291243694,NA
2019,6,Tetuan,6,Berruguete,066,2878,5,12.912479567858787,NA
2019,7,Chamberi,1,Gaztambide,071,3232,6,15.990460851276252,NA
2019,7,Chamberi,2,Arapiles,072,3335,1,16.0625644896064,NA
2019,7,Chamberi,3,Trafalgar,073,3318,0,16.024310812165385,NA
2019,7,Chamberi,4,Almagro,074,1977,0,16.156259701582126,NA
2019,7,Chamberi,5,Ríos Rosas,075,3383,1,15.57848796355515,NA
2019,7,Chamberi,6,Vallehermoso,076,1798,1,14.847388849160739,NA
2019,8,Fuencarral-El Pardo,1,El Pardo,081,122,37,9.913371825140848,7.771165498438226
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,144,6,11.401931587411276,NA
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,2791,87,11.757780737960964,7.632607086108338
2019,8,Fuencarral-El Pardo,4,Pilar,084,4085,2,11.894962643811944,NA
2019,8,Fuencarral-El Pardo,5,La Paz,085,1559,4,11.13016464350624,NA
2019,8,Fuencarral-El Pardo,6,Valverde,086,5701,148,12.053964797025541,9.149293202202879
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,1659,129,12.736731229781594,11.77668940243112
2019,8,Fuencarral-El Pardo,8,El Goloso,088,1643,18,12.715931884662563,16.23280423280423
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,983,15,13.250455899089273,6.343909301555776
2019,9,Moncloa-Aravaca,2,Argüelles,092,2702,0,15.380055495831439,NA
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,1377,55,14.064464408532155,10.63476064956203
2019,9,Moncloa-Aravaca,4,Valdezarza,094,2379,43,11.536701618489213,9.601985925160177
2019,9,Moncloa-Aravaca,5,Valdemarín,095,411,29,15.471479574298602,13.200000000000001
2019,9,Moncloa-Aravaca,6,El Plantío,096,31,38,13.199386731436759,9.245446560650889
2019,9,Moncloa-Aravaca,7,Aravaca,097,1429,265,12.53431093878104,11.00589613237551
2019,10,Latina,1,Los Cármenes,101,1011,35,9.787600308604437,8.468152971575842
2019,10,Latina,2,Puerta del Angel,102,3582,25,10.731680987283868,NA
2019,10,Latina,3,Lucero,103,2332,7,9.615551263712515,NA
2019,10,Latina,4,Aluche,104,4446,15,9.115762319322199,8.522727272727272
2019,10,Latina,5,Campamento,105,1466,10,10.019584474074867,NA
2019,10,Latina,6,Cuatro Vientos,106,295,0,13.084127373524387,NA
2019,10,Latina,7,Águilas,107,2902,6,9.107351282535825,NA
2019,11,Carabanchel,1,Comillas,111,1810,2,10.495655498346352,NA
2019,11,Carabanchel,2,Opañel,112,2548,12,9.978104162164419,NA
2019,11,Carabanchel,3,San Isidro,113,2879,35,10.165122674914663,10.256410256410257
2019,11,Carabanchel,4,Vista Alegre,114,3222,10,9.352485187792084,NA
2019,11,Carabanchel,5,Puerta Bonita,115,2291,12,9.279286404862214,NA
2019,11,Carabanchel,6,Buenavista,116,2866,8,10.623021367019952,NA
2019,11,Carabanchel,7,Abrantes,117,1818,4,9.231080606306485,NA
2019,12,Usera,1,Orcasitas,121,567,48,8.080579891348716,7.754744944207799
2019,12,Usera,2,Orcasur,122,532,1,9.633869605531004,NA
2019,12,Usera,3,San Fermín,123,1062,25,8.566186850175422,8.5
2019,12,Usera,4,Almendrales,124,1424,6,9.643790889955401,NA
2019,12,Usera,5,Moscardó,125,1809,38,9.699936971013209,9.95373219164715
2019,12,Usera,6,Zofío,126,861,1,9.345427749142788,NA
2019,12,Usera,7,Pradolongo,127,1132,5,9.357074569945935,NA
2019,13,Puente de Vallecas,1,Entrevías,131,979,156,8.457904259027448,8.155116536677362
