anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,presupuesto_gasto_proteccion_civil_seguridad,presupuesto_gasto_cultura,presupuesto_gasto_deportes_juventud_esparcimiento,presupuesto_gasto_otros_bienes_sociales,presupuesto_gasto_urbanismo,presupuesto_gasto_infraestructuras,presupuesto_gasto_mantenimiento_urbano,presupuesto_gasto_medio_ambiente,presupuesto_gasto_proteccion_promocion_social,presupuesto_gasto_educacion,presupuesto_gasto_caracter_general,presupuesto_gasto_salud_publica,presupuesto_gasto_trafico_transporte,presupuesto_gasto_sectores_productivos,presupuesto_gasto_otros_bienes_economicos,gasto_real_proteccion_civil_seguridad,gasto_real_cultura,gasto_real_deportes_juventud_esparcimiento,gasto_real_otros_bienes_sociales,gasto_real_urbanismo,gasto_real_infraestructuras,gasto_real_mantenimiento_urbano,gasto_real_medio_ambiente,gasto_real_proteccion_promocion_social,gasto_real_educacion,gasto_real_caracter_general,gasto_real_salud_publica,gasto_real_trafico_transporte,gasto_real_sectores_productivos,gasto_real_otros_bienes_economicos,presupuesto_gasto_distrito,gasto_real_distrito,share_presupuesto_caracter_general,share_presupuesto_proteccion_civil_seguridad,share_presupuesto_trafico_transporte,share_presupuesto_proteccion_promocion_social,share_presupuesto_salud_publica,share_presupuesto_educacion,share_presupuesto_urbanismo,share_presupuesto_infraestructuras,share_presupuesto_mantenimiento_urbano,share_presupuesto_medio_ambiente,share_presupuesto_cultura,share_presupuesto_deportes_juventud_esparcimiento,share_presupuesto_otros_bienes_sociales,share_presupuesto_otros_bienes_economicos,share_presupuesto_sectores_productivos,share_gasto_real_caracter_general,share_gasto_real_proteccion_civil_seguridad,share_gasto_real_trafico_transporte,share_gasto_real_proteccion_promocion_social,share_gasto_real_salud_publica,share_gasto_real_educacion,share_gasto_real_urbanismo,share_gasto_real_infraestructuras,share_gasto_real_mantenimiento_urbano,share_gasto_real_medio_ambiente,share_gasto_real_cultura,share_gasto_real_deportes_juventud_esparcimiento,share_gasto_real_otros_bienes_sociales,share_gasto_real_otros_bienes_economicos,share_gasto_real_sectores_productivos
2019,1,Centro,2,Embajadores,012,332863.71,5123128.2,2737444.87,119191.9,16092005.49,7912349,3282047.47,1830750.5,1292449.71,4392973.45,7368396.44,439919.79,320843.04,0,0,47403.04,3170755.86,777012.18,108539.61,8311561.77,NA,938663.14,1194192.28,396652.06,2326720.68,4995128.74,296571.59,320842.86,0,0,51244363.57,22884043.81,0.14378940290544817,0.006495616040685273,0.006261040583745901,0.02522130474377945,0.008584744923196632,0.0857259831903109,0.31402488720575594,0.15440427880798444,0.06404699446636138,0.03572589007763142,0.09997447217783839,0.05341943346141161,0.002325951415850514,0,0,0.218279985018085,0.0020714450817160886,0.014020374312506615,0.01733312797743678,0.012959754511149927,0.10167436749020978,0.363203367333529,NA,0.041018237326998025,0.052184495446480274,0.1385574982431394,0.03395432146745222,0.00474302579129698,0,0
2019,1,Centro,3,Cortes,013,332863.71,5123128.2,2737444.87,119191.9,16092005.49,7912349,3282047.47,1830750.5,1292449.71,4392973.45,7368396.44,439919.79,320843.04,0,0,47403.04,3170755.86,777012.18,108539.61,8311561.77,NA,938663.14,1194192.28,396652.06,2326720.68,4995128.74,296571.59,320842.86,0,0,51244363.57,22884043.81,0.14378940290544817,0.006495616040685273,0.006261040583745901,0.02522130474377945,0.008584744923196632,0.0857259831903109,0.31402488720575594,0.15440427880798444,0.06404699446636138,0.03572589007763142,0.09997447217783839,0.05341943346141161,0.002325951415850514,0,0,0.218279985018085,0.0020714450817160886,0.014020374312506615,0.01733312797743678,0.012959754511149927,0.10167436749020978,0.363203367333529,NA,0.041018237326998025,0.052184495446480274,0.1385574982431394,0.03395432146745222,0.00474302579129698,0,0
2019,1,Centro,4,Justicia,014,332863.71,5123128.2,2737444.87,119191.9,16092005.49,7912349,3282047.47,1830750.5,1292449.71,4392973.45,7368396.44,439919.79,320843.04,0,0,47403.04,3170755.86,777012.18,108539.61,8311561.77,NA,938663.14,1194192.28,396652.06,2326720.68,4995128.74,296571.59,320842.86,0,0,51244363.57,22884043.81,0.14378940290544817,0.006495616040685273,0.006261040583745901,0.02522130474377945,0.008584744923196632,0.0857259831903109,0.31402488720575594,0.15440427880798444,0.06404699446636138,0.03572589007763142,0.09997447217783839,0.05341943346141161,0.002325951415850514,0,0,0.218279985018085,0.0020714450817160886,0.014020374312506615,0.01733312797743678,0.012959754511149927,0.10167436749020978,0.363203367333529,NA,0.041018237326998025,0.052184495446480274,0.1385574982431394,0.03395432146745222,0.00474302579129698,0,0
2019,1,Centro,5,Universidad,015,332863.71,5123128.2,2737444.87,119191.9,16092005.49,7912349,3282047.47,1830750.5,1292449.71,4392973.45,7368396.44,439919.79,320843.04,0,0,47403.04,3170755.86,777012.18,108539.61,8311561.77,NA,938663.14,1194192.28,396652.06,2326720.68,4995128.74,296571.59,320842.86,0,0,51244363.57,22884043.81,0.14378940290544817,0.006495616040685273,0.006261040583745901,0.02522130474377945,0.008584744923196632,0.0857259831903109,0.31402488720575594,0.15440427880798444,0.06404699446636138,0.03572589007763142,0.09997447217783839,0.05341943346141161,0.002325951415850514,0,0,0.218279985018085,0.0020714450817160886,0.014020374312506615,0.01733312797743678,0.012959754511149927,0.10167436749020978,0.363203367333529,NA,0.041018237326998025,0.052184495446480274,0.1385574982431394,0.03395432146745222,0.00474302579129698,0,0
2019,1,Centro,6,Sol,016,332863.71,5123128.2,2737444.87,119191.9,16092005.49,7912349,3282047.47,1830750.5,1292449.71,4392973.45,7368396.44,439919.79,320843.04,0,0,47403.04,3170755.86,777012.18,108539.61,8311561.77,NA,938663.14,1194192.28,396652.06,2326720.68,4995128.74,296571.59,320842.86,0,0,51244363.57,22884043.81,0.14378940290544817,0.006495616040685273,0.006261040583745901,0.02522130474377945,0.008584744923196632,0.0857259831903109,0.31402488720575594,0.15440427880798444,0.06404699446636138,0.03572589007763142,0.09997447217783839,0.05341943346141161,0.002325951415850514,0,0,0.218279985018085,0.0020714450817160886,0.014020374312506615,0.01733312797743678,0.012959754511149927,0.10167436749020978,0.363203367333529,NA,0.041018237326998025,0.052184495446480274,0.1385574982431394,0.03395432146745222,0.00474302579129698,0,0
2019,2,Arganzuela,1,Imperial,021,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,2,Acacias,022,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,3,Chopera,023,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,4,Legazpi,024,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,5,Delicias,025,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,6,Palos de la Frontera,026,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,2,Arganzuela,7,Atocha,027,3673059.21,2846539.32,5790046.39,4369.77,218635,0,805408.66,6479165.79,232496.78,4546693.66,10387516.96,39218.71,0,0,0,12866.27,1077109.05,3947464.1,4369.77,15932.74,0,1529.1,1096218.05,138485.31,2001153.45,3789136.54,38748.23,0,0,0,35023150.25,12123012.61,0.2965900236230178,0.10487518066710746,0,0.006638374285020235,0.001119793899750637,0.12981966577949394,0.006242585216902355,0,0.02299646531653731,0.18499665917402733,0.08127593605032717,0.16532054794242845,1.2476804538735063e-4,0,0,0.31255733718155393,0.0010613096277229724,0,0.01142334124817841,0.003196254202361999,0.16507063997848964,0.001314255830011877,0,1.2613201430960154e-4,0.0904245574318511,0.08884829906978049,0.32561742093246904,3.6045248327098794e-4,0,0
2019,3,Retiro,1,Pacífico,031,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,3,Retiro,2,Adelfas,032,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,3,Retiro,3,Estrella,033,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,3,Retiro,4,Ibiza,034,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,3,Retiro,5,Los Jerónimos,035,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,3,Retiro,6,Niño Jesús,036,61887.7,2088952.74,850937.75,31603.88,1394000,2722445.77,738306.29,14266503.64,1047804.78,4968726.76,4331360.03,585361.52,0,0,0,61887.7,735416.79,556224.87,1404.06,NA,122899.24,210107.67,259881.13,462558.17,4328913.15,4046667.87,491777.2,0,0,0,33087890.86,11277737.85,0.13090468801189706,0.0018704032923058304,0,0.031667318549659894,0.017691110094528402,0.150167527480777,0.04213021633497978,0.08227921753970631,0.022313489038146568,0.4311699316334121,0.06313345111172795,0.025717497485725205,9.551494271339603e-4,0,0,0.35881911105071485,0.005487598738606963,0,0.041015155357596825,0.043606014480998066,0.3838458747292127,NA,0.010897508138123641,0.01863030270738205,0.023043728578954335,0.06520960140955928,0.04932060643704358,1.2449837180778236e-4,0,0
2019,4,Salamanca,1,Recoletos,041,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,4,Salamanca,2,Goya,042,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,4,Salamanca,3,Fuente del Berro,043,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,4,Salamanca,4,Guindalera,044,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,4,Salamanca,5,Lista,045,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,4,Salamanca,6,Castellana,046,5200,263812.82,1751325.2,685.32,4677639.32,84961.58,390897.04,739232.08,212611.85,331483.67,2319270.73,111263.66,0,0,0,NA,157319.54,516137.92,685.32,621363.92,84006.79,122220.85,578134.88,49113.33,111360.63,2232405.5,111219.04,0,0,0,10888383.27,4583967.72,0.21300414143118238,4.7757319622713834e-4,0,0.019526484761589406,0.010218565717332616,0.030443791495961915,0.42959906939425735,0.007802956407136099,0.035900374767024526,0.06789181292292992,0.024228833010210525,0.16084345642252543,6.294047362276586e-5,0,0,0.48700288404299674,NA,0,0.010714152672959923,0.02426261413551141,0.02429350222387692,0.13555154790662446,0.018326217620049035,0.02666267684799491,0.12612106265006595,0.03431951305276644,0.1125963251765656,1.495036705886751e-4,0,0
2019,5,Chamartin,1,El Viso,051,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,5,Chamartin,2,Prosperidad,052,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,5,Chamartin,3,Ciudad Jardín,053,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,5,Chamartin,4,Hispanoamérica,054,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,5,Chamartin,5,Nueva España,055,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,5,Chamartin,6,Castilla,056,120000,1333193.75,2390654.35,151243.85,178903.73,0,1680078.69,1453271.13,821515.14,2865632.52,6367577.99,1280,0,205495.61,0,NA,980888.66,1182947.98,124724.25,NA,0,49157.62,377198.18,625937.01,1769795.43,6145188.94,1278.61,0,200878.39,0,17568846.76,11457995.07,0.3624357407736875,0.006830271880634241,0,0.04675976466881085,7.285623339343191e-5,0.16310874351322532,0.010183009302996504,0,0.09562828527966509,0.0827186411181379,0.0758839648505193,0.13607349319267442,0.008608638464782192,0,0.011696590721473171,0.5363232312858728,NA,0,0.05462884267064011,1.115910761166002e-4,0.1544594337131269,NA,0,0.004290246216696967,0.032920085730146854,0.08560735573784813,0.10324214426459864,0.010885346802649654,0,0.017531722502303365
2019,6,Tetuan,1,Bellas Vistas,061,1821793.57,673515.36,5138487.41,2569723.93,3724632.68,13836.93,2225663.05,2031772.84,377036.72,783847.71,130664.86,59714.81,0,0,0,813886.09,422629.97,906530.93,568659.79,2113199.94,13836.93,481586.23,550154.24,150675.98,247549.52,44579.64,56988.7,0,0,0,19550689.87,6370277.96,0.0066833887125641355,0.0931830836719216,0,0.01928508520707254,0.00305435820408725,0.040093097236573366,0.19051157298113286,7.077463809209306e-4,0.11384064014105297,0.10392333229722496,0.03444969791237346,0.2628289561221504,0.1314390411329255,0,0,0.006998068260117177,0.12776304191285243,0,0.023652967883994815,0.008946030355008244,0.038860081389603916,0.3317280585351412,0.0021721077301311356,0.07559893508948234,0.08636267419640194,0.06634403909119219,0.14230633823080463,0.08926765732527,0,0
2019,6,Tetuan,2,Cuatro Caminos,062,1821793.57,673515.36,5138487.41,2569723.93,3724632.68,13836.93,2225663.05,2031772.84,377036.72,783847.71,130664.86,59714.81,0,0,0,813886.09,422629.97,906530.93,568659.79,2113199.94,13836.93,481586.23,550154.24,150675.98,247549.52,44579.64,56988.7,0,0,0,19550689.87,6370277.96,0.0066833887125641355,0.0931830836719216,0,0.01928508520707254,0.00305435820408725,0.040093097236573366,0.19051157298113286,7.077463809209306e-4,0.11384064014105297,0.10392333229722496,0.03444969791237346,0.2628289561221504,0.1314390411329255,0,0,0.006998068260117177,0.12776304191285243,0,0.023652967883994815,0.008946030355008244,0.038860081389603916,0.3317280585351412,0.0021721077301311356,0.07559893508948234,0.08636267419640194,0.06634403909119219,0.14230633823080463,0.08926765732527,0,0
