anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,pct_pob_25_39,nivel_estudios_superiores_pct,renta_neta_media_persona,pct_hog_unipersonal_bajo65,precio_vivienda_declarado_barrio,pct_extranjeros_ue_ocde,pct_hog_monoparental,pct_hog_dos_adultos_sin_menores,renta_colectiva_barrio,poblacion_total_barrio,tasa_transacciones_vivienda,densidad,tamano_hogar,envejecimiento,sobreenvejecimiento,pct_uso_vivienda,n_locales_activos_total,pct_comercio_menor,pct_turismo_alojamiento,pct_bares_restaurantes,pct_inmobiliarias,pct_arte_recreo_ocio,tasa_entradas_totales,tasa_salidas_totales,intensidad_inversion_real_distrito,share_gasto_real_urbanismo,share_gasto_real_mantenimiento_urbano,share_gasto_real_medio_ambiente,share_gasto_real_cultura,pct_poblacion_idh_alto_distrito,zonas_verdes_significativas_m2_per_capita_distrito,paradas_red_centro,n_estaciones_metro,distancia_centro_lineal_m,tasa_paro
2020,17,Villaverde,3,Butarque,173,0.19749028981177175,0.14539949785851425,11666,0.1598966556624085,1874.74,0.04113493211737797,0.05569111525764318,0.14008899095737046,9.321451253510961,20082,0.01294691763768549,31.498705983844406,2.87,0.0872,0.24109999999999998,0.018912529550827423,314,0.3089171974522293,0,0.12420382165605096,0.01592356687898089,0.01910828025477707,0.1080071706005378,0.07618763071407231,125.09066436861742,0.36882493860329363,0.02623336703657334,0.08528133020213391,0.017988151009267473,0.13607615443434984,1.053487741585654,NA,0,9220.485082086132,10.38
2020,17,Villaverde,4,Los Rosales,174,0.18503607654501725,0.1095458889321488,11064,0.12337124350380357,1818.14,0.039192801939906013,0.02372523913534684,0.1142577389470513,8.871549980171478,38252,0.004731778730523894,248.27675731810217,2.87,0.1671,0.3186,0.05067350865939705,958,0.3945720250521921,0,0.11795407098121086,0.010438413361169102,0.017745302713987474,0.08498902018195127,0.08783854438983582,125.09066436861742,0.36882493860329363,0.02623336703657334,0.08528133020213391,0.017988151009267473,0.13607615443434984,1.053487741585654,10,1,6973.898781754612,12.01
2020,17,Villaverde,5,Ángeles,175,0.19247733398676795,0.11541757556871299,11982,0.11030361757105943,1761.69,0.03330031367843761,0.02212532299741602,0.09722222222222222,8.465664911239703,32648,0.006493506493506494,168.69735958249368,2.63,0.2541,0.4094,0.023785926660059464,771,0.4578469520103761,0,0.10765239948119326,0.005188067444876783,0.011673151750972763,0.10028179367802009,0.08456873315363882,125.09066436861742,0.36882493860329363,0.02623336703657334,0.08528133020213391,0.017988151009267473,0.13607615443434984,1.053487741585654,9,1,6844.387373280107,12.48
2020,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,0.20249039350162945,0.08285981683267599,10236,0.14809119475830715,1975.6,0.04605217299821868,0.027679347462726482,0.12114728889483185,9.82360789449911,41118,0.006590787489663894,9.552129238789291,2.74,0.16469999999999999,0.3361,0.03383838383838384,2701,0.1751203258052573,0.0037023324694557573,0.07108478341355054,0.006664198445020363,0.009255831173639394,0.08555863612043388,0.09382752079381293,244.59903152760845,0.08080151531318966,0.01118962248871107,0.5364791735054638,0.0015477587839780212,0.09033114433421825,0.53649190036579,14,4,10796.279013944326,14.52
2020,18,Villa de Vallecas,2,Santa Eugenia,182,0.19201390292203854,0.17176374161159777,14894,0.09113979918349333,2110.49,0.06326954395348827,0.018095553348780758,0.10967670749200044,8.532033509118806,24743,0.004728610111950855,118.94529372175752,2.72,0.2191,0.2414,0.0390625,491,0.3625254582484725,0,0.11812627291242363,0.016293279022403257,0.038696537678207736,0.05205512670250172,0.058602433011356744,244.59903152760845,0.08080151531318966,0.01118962248871107,0.5364791735054638,0.0015477587839780212,0.09033114433421825,0.53649190036579,NA,0,8760.143905748453,10.69
2020,18,Villa de Vallecas,3,Ensanche de Vallecas,183,0.2713290712637105,0.2808196962995725,14540,0.2878858143968671,2841.85,0.03728664098028567,0.056577523573968155,0.1728242386767661,12.00450461557464,48959,0.012030474478645397,77.20900159278358,2.52,0.046,0.2511,0.0044742729306487695,671,0.45007451564828616,0,0.15946348733233978,0.007451564828614009,0.019374068554396422,0.11156273616699687,0.09219959557997508,244.59903152760845,0.08080151531318966,0.01118962248871107,0.5364791735054638,0.0015477587839780212,0.09033114433421825,0.53649190036579,16,1,10345.169422666564,8.61
2020,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,0.19682992284468298,0.0933234968646256,10586,0.12807476635514017,2211.77,0.08526172873816645,0.025345794392523366,0.11334579439252336,9.61472661568947,35772,0.00550710052555071,16.642629174381927,2.67,0.2079,0.3751,0.06884681583476764,1151,0.34578627280625546,8.688097306689834e-4,0.12423979148566464,0.01216333622936577,0.01737619461337967,0.08271832718327184,0.0772950911327295,213.90490765811276,0.17041995047969205,0.0023059240346756295,0.16086179985385463,0.00890451758040507,0.09474935177182368,9.736647134101165,11,4,11070.107694737308,13.35
2020,19,Vicalvaro,2,Valdebernardo,192,0.14729895984789174,0.2346987189625178,15054,0.13298565840938723,2620.36,0.021396223410024347,0.02346805736636245,0.12141460234680573,8.5633192246569,17882,0.0016776646907504754,69.98551915776291,2.91,0.1161,0.2531,0.033766233766233764,315,0.3873015873015873,0,0.12380952380952381,0.0031746031746031746,0.03492063492063492,0.05133653953696454,0.06112291689967565,213.90490765811276,0.17041995047969205,0.0023059240346756295,0.16086179985385463,0.00890451758040507,0.09474935177182368,9.736647134101165,NA,0,7725.943998639332,10.87
2020,19,Vicalvaro,3,Valderrivas,193,0.10620636578527844,0.28089406525648714,15515,0.16085240726124703,3018.37,0.01809551328094464,0.058879242304656666,0.11775848460931333,9.976014151596013,18191,0.0019790006046946293,282.82027363184085,2.87,0.0594,0.2623,0,93,0.3763440860215054,0,0.15053763440860216,0.021505376344086023,0,0.04133912374251003,0.05299323841460063,213.90490765811276,0.17041995047969205,0.0023059240346756295,0.16086179985385463,0.00890451758040507,0.09474935177182368,9.736647134101165,NA,0,8888.946651932158,6.68
2020,19,Vicalvaro,4,El Cañaveral,194,0.3087866108786611,0.2396259497369959,15673,0.27897435897435896,2147.81,0.03778392733135353,0.033846153846153845,0.21846153846153846,9.356156389807431,2390,0.28661087866108786,2.2601968924656948,2.46,0.0317,0.0789,0,21,0.42857142857142855,0,0.23809523809523808,0.047619047619047616,0,0.8460251046025105,0.0397489539748954,213.90490765811276,0.17041995047969205,0.0023059240346756295,0.16086179985385463,0.00890451758040507,0.09474935177182368,9.736647134101165,NA,0,13555.04820544874,5.06
2020,20,San Blas-Canillejas,1,Simancas,201,0.21101491603212683,0.20616375344986201,14010,0.18222905179426918,2553.12,0.05252101709298468,0.030100334448160536,0.13649100605622344,12.576861613667129,28761,0.00893571155384027,126.34977814875016,2.59,0.1553,0.43829999999999997,0.025513819985825654,1126,0.23268206039076378,0.007992895204262877,0.1714031971580817,0.011545293072824156,0.015985790408525755,0.10385591599735754,0.10392545460867146,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,11,2,7030.432045184826,10.5
2020,20,San Blas-Canillejas,2,Hellín,202,0.19982947884471916,0.09340958605664489,10711,0.13679118516527816,1699.42,0.031695211323046424,0.019887127116366567,0.10239183015318462,10.551518289104294,9383,0.010764147927102206,170.41409371594622,2.51,0.2256,0.584,0.06611570247933884,91,0.4175824175824176,0,0.0989010989010989,0.01098901098901099,0.03296703296703297,0.10902696365767878,0.08536715336246403,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,NA,0,7594.896410828338,13.91
2020,20,San Blas-Canillejas,3,Amposta,203,0.21568186924286678,0.07744908577374758,9354,0.16050469483568075,1799.06,0.036593590377114654,0.029636150234741785,0.11003521126760564,10.83782342952048,8902,0.009548416086272748,240.3996759384283,2.6,0.1845,0.518,0.06637168141592921,230,0.4608695652173913,0,0.13043478260869565,0.008695652173913044,0.008695652173913044,0.11795102224219277,0.10727926308694676,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,13,1,7068.52015726901,16.03
2020,20,San Blas-Canillejas,4,Arcos,204,0.17560857454281215,0.13454110222512378,12206,0.13184988375954831,2806.11,0.029566041201785492,0.02524078379275988,0.12000442820768294,10.546163559273666,24771,0.010496144685317508,189.78700582286237,2.73,0.1752,0.4384,0.027972027972027972,349,0.45272206303724927,0,0.14613180515759314,0.017191977077363897,0.014326647564469915,0.08061846514068871,0.069355294497598,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,10,2,7390.381770409414,12.27
2020,20,San Blas-Canillejas,5,Rosas,205,0.12866066103769735,0.2610611590848393,17154,0.11932124259292512,3499.95,0.024820851354484127,0.0299874304183875,0.11070210091578381,10.50029857641362,31859,0.0030760538623308955,34.269886516430915,2.85,0.14150000000000001,0.2713,0.023725834797891036,872,0.26146788990825687,0,0.23623853211009174,0.008027522935779817,0.0194954128440367,0.047898552999152515,0.05405066072381431,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,12,3,9425.773230671271,6.78
2020,20,San Blas-Canillejas,6,Rejas,206,0.22006920415224915,0.34043742017879947,16454,0.2260374050263004,2657.17,0.06960820317966791,0.04281122150789012,0.15561075394506138,11.865796267256577,17340,0.007151095732410611,34.571445660625635,2.53,0.11109999999999999,0.3954,0.012711864406779662,718,0.29526462395543174,0.022284122562674095,0.11559888579387187,0.009749303621169917,0.036211699164345405,0.11678200692041522,0.12462514417531718,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,NA,0,11809.638279292905,7.72
2020,20,San Blas-Canillejas,7,Canillejas,207,0.20113917101290146,0.1568361680731057,13124,0.12523839796567068,2417.52,0.056424447213112766,0.02116065752429389,0.11379529561347743,10.17178481919066,29144,0.005936041723853967,182.41221756274643,2.64,0.22920000000000001,0.33490000000000003,0.0407503234152652,968,0.38739669421487605,0.0010330578512396695,0.13326446280991736,0.010330578512396695,0.01652892561983471,0.08917787537743618,0.08619269832555586,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,13,1,8480.247381347568,10.69
2020,20,San Blas-Canillejas,8,El Salvador,208,0.16204709357893823,0.3811354897082108,22115,0.13365539452495975,3192.05,0.03792949739941654,0.022774327122153208,0.10167931907062341,11.2978855786171,11509,0.00530019984360066,61.214828998457534,2.64,0.21109999999999998,0.3306,0.023323615160349854,227,0.19383259911894274,0.00881057268722467,0.18061674008810572,0.01762114537444934,0.039647577092511016,0.06308106699105048,0.06403684073333912,81.17375736845035,0.08570264176132221,0.11629377861838808,0.055705293186844085,0.010140608763562951,0.09828063167557778,1.7752321100520199,12,1,6971.53446021352,7.34
2020,21,Barajas,1,Alameda de Osuna,211,0.14297208951470958,0.38302152484409574,21309,0.09571001900624491,4015.02,0.032136398824015075,0.03203909856095574,0.07724680966603313,10.797721738386159,19885,0.0077948202162434,100.92371720042632,2.69,0.2581,0.19649999999999998,0.00597609561752988,373,0.34048257372654156,0.0160857908847185,0.1447721179624665,0.010723860589812333,0.045576407506702415,0.059240633643449836,0.06361579079708322,152.4460781929104,0.24271211975092474,0,0.22853695938483207,0.14314163470275026,0.07590481903619276,1.293911240480083,14,2,10536.67663481015,6.65
2020,21,Barajas,2,Aeropuerto,212,0.22280334728033474,0.10027662517289074,10556,0.16595744680851063,NA,0.0448689715921603,0.031205673758865248,0.11914893617021277,10,1912,0.006276150627615063,0.645376880520892,2.7,0.15109999999999998,0.4181,0.015817223198594025,457,0.36323851203501095,0.006564551422319475,0.22975929978118162,0.002188183807439825,0.00437636761487965,0.09937238493723849,0.0899581589958159,152.4460781929104,0.24271211975092474,0,0.22853695938483207,0.14314163470275026,0.07590481903619276,1.293911240480083,10,2,13762.923551699036,10.3
2020,21,Barajas,3,Casco Histórico de Barajas,213,0.24691838588296353,0.1460619754680439,13245,0.2022047244094488,2697.8,0.06656261160472837,0.02204724409448819,0.1631496062992126,11.348464088337927,7707,0.0053198391073050475,140.28030578813252,2.42,0.1856,0.33240000000000003,0.06728971962616823,375,0.344,0.04,0.192,0.029333333333333333,0.013333333333333334,0.09601660827818866,0.11223562994680161,152.4460781929104,0.24271211975092474,0,0.22853695938483207,0.14314163470275026,0.07590481903619276,1.293911240480083,NA,0,12378.237526796634,10.65
2020,21,Barajas,4,Timón,214,0.21510048886474742,0.3029366306027821,16789,0.19327024185068348,2639.48,0.04483950713046163,0.049631966351209256,0.1366982124079916,11.453480760697483,12887,0.025452005897416,25.295907351064873,2.7,0.10550000000000001,0.2957,0.019021739130434784,259,0.2277992277992278,0.015444015444015444,0.17374517374517376,0.007722007722007722,0.02702702702702703,0.10646387832699619,0.07457127337627066,152.4460781929104,0.24271211975092474,0,0.22853695938483207,0.14314163470275026,0.07590481903619276,1.293911240480083,11,1,10920.45258282059,7.44
2020,21,Barajas,5,Corralejos,215,0.11909360113299858,0.4954581358609795,25412,0.145489443378119,3660.35,0.037936304462518576,0.053742802303262956,0.11861804222648753,13.553640122386124,7767,0.007982490021887473,16.587293112653498,2.98,0.09939999999999999,0.29960000000000003,0,235,0.08936170212765958,0.02127659574468085,0.3617021276595745,0.00425531914893617,0.03829787234042553,0.0763486545641818,0.08201364748294064,152.4460781929104,0.24271211975092474,0,0.22853695938483207,0.14314163470275026,0.07590481903619276,1.293911240480083,9,1,9762.83872924395,5.34
2021,1,Centro,1,Palacio,011,0.2708921572759071,0.45595367712560625,20536,0.3338499956944803,4851.23,0.10318417126722576,0.015758202014983208,0.18625678119349007,14.87628159429804,23729,0.007417084580049728,160.51,2.03,0.18789999999999998,0.3132,0.025979945305378303,1706,0.29601406799531066,0.022274325908558032,0.3376318874560375,0.010550996483001172,0.0246189917936694,0.1652829870622445,0.13439251548737832,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,1,4,834.2995407682666,8.12
2021,1,Centro,2,Embajadores,012,0.3377167143578522,0.3875381826309385,15808,0.3660122048288671,4300.67,0.10715303820905572,0.015875121606084727,0.2005837092066861,14.811679049259071,47528,0.015422487796667227,455.13,2.09,0.13449999999999998,0.3342,0.027791687531296946,3061,0.4799085266252859,0.012087553087226397,0.16563214635739953,0.0035935968637700096,0.01470107807905913,0.20114458845312236,0.16912136004039724,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,1,7,913.3758849186464,8.27
2021,1,Centro,3,Cortes,013,0.31052922736492716,0.4996236963767337,20795,0.364067055393586,5049.77,0.14262848976581227,0.01293731778425656,0.19424198250728864,15.37740670655669,10846,0.018163378203946156,181.98,1.97,0.1698,0.3024,0.006545454545454545,1194,0.3065326633165829,0.04020100502512563,0.3609715242881072,0.005025125628140704,0.03015075376884422,0.21823713811543427,0.163193804167435,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,1,1,710.3836290668983,6.01
2021,1,Centro,4,Justicia,014,0.3093312937062937,0.5239014347294602,24522,0.3675366864568164,6166.2,0.12879737762237764,0.01445054329562003,0.20096336955304134,16.36231960774425,18304,0.016608391608391608,243.72,2.04,0.1547,0.33630000000000004,0.0023629489603024575,1952,0.44723360655737704,0.01485655737704918,0.2581967213114754,0.004610655737704918,0.0194672131147541,0.1870083041958042,0.15548513986013987,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,2,3,971.425331535661,6.39
2021,1,Centro,5,Universidad,015,0.33737343656938656,0.47419175801304286,19918,0.3772617433842164,4977.11,0.11487826086956524,0.013496787882359876,0.19926916956444862,15.840281633463752,33580,0.01563430613460393,352.5,1.97,0.1566,0.32770000000000005,0.0320962888665998,2432,0.37787828947368424,0.013980263157894737,0.2578125,0.006167763157894737,0.025082236842105265,0.1838892197736748,0.15729600952948183,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,2,6,952.2311828537734,6.85
2021,1,Centro,6,Sol,016,0.31593338304747703,0.4420150686955237,17636,0.36713735558408217,5113.98,0.1467705195128014,0.013093709884467265,0.1969191270860077,14.57416127027456,8046,0.01391996022868506,171.17,2.05,0.16190000000000002,0.2852,5.399568034557236e-4,1626,0.46801968019680196,0.02706027060270603,0.28843788437884377,0,0.01845018450184502,0.228685060899826,0.1558538404175988,310.704741503735,0.37110798741642215,0.13769005319087085,0.019109071378489495,0.025501319794788604,0.18335268628395027,0.8307928439165546,0,7,0,6.74
2021,2,Arganzuela,1,Imperial,021,0.1999823804070126,0.4072291791983376,20720,0.20294972995429997,3561.44,0.037603629636155406,0.016618196925633568,0.14281262982966347,13.930109009894618,22702,0.008633600563826976,236.73,2.35,0.22329999999999997,0.33409999999999995,0.019036954087346025,736,0.30434782608695654,0.005434782608695652,0.13994565217391305,0.03260869565217391,0.02309782608695652,0.09721610430799049,0.08889084662144305,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,NA,0,1701.7018392735265,6.8
2021,2,Arganzuela,2,Acacias,022,0.2150831873905429,0.4140355576388656,21644,0.19187023394080394,4195.41,0.03259864273204904,0.019064236784283314,0.13396665374176037,14.060489048344825,36544,0.0021070490367775833,343.96,2.35,0.2415,0.2815,0.014275517487508922,1186,0.3111298482293423,0.0016863406408094434,0.13069139966273188,0.010961214165261383,0.02951096121416526,0.09027473730297723,0.08606063922942207,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,4,2,1817.5811850440869,6.39
2021,2,Arganzuela,3,Chopera,023,0.24327537524149204,0.3091095189355169,16466,0.20032460004637143,3553.34,0.03612487244266113,0.014722930674704381,0.1479248782749826,13.322223080333552,20187,0.004854609402090454,357.3,2.33,0.2255,0.377,0.024615384615384615,745,0.38926174496644295,0.004026845637583893,0.1395973154362416,0.006711409395973154,0.020134228187919462,0.12027542477832268,0.11512359439243078,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,5,1,2545.018386497575,7.67
2021,2,Arganzuela,4,Legazpi,024,0.20707019328585963,0.48462828395751817,22633,0.22030777324740233,4375.25,0.03222197355035605,0.031040378797842955,0.1716427725897672,14.84840688550718,19660,0.00681586978636826,140.05,2.57,0.0975,0.2237,0.023809523809523808,464,0.25646551724137934,0,0.16810344827586207,0.008620689655172414,0.023706896551724137,0.10325534079348932,0.1020854526958291,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,5,1,3482.173002857998,4.77
2021,2,Arganzuela,5,Delicias,025,0.22754050073637702,0.40396368865719934,19671,0.21867072552004058,3898.72,0.043242520513359986,0.021647217994249957,0.15161508540503973,14.26691699741014,28518,0.01016901606003226,267.69,2.4,0.1702,0.3128,0.00708502024291498,829,0.35705669481302776,0.0024125452352231603,0.16164053075995174,0.014475271411338963,0.013268998793727383,0.12322042218949436,0.11277088154849568,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,4,2,2594.8558234431603,5.94
2021,2,Arganzuela,6,Palos de la Frontera,026,0.26589795997069143,0.3960423505478755,18709,0.26080325368581597,3945.48,0.05281111025413597,0.017624131503135063,0.17285205897305542,14.207057972361353,25931,0.011492036558559253,405.42,2.18,0.2073,0.3496,0.009689922480620155,1349,0.3313565604151223,0.004447739065974796,0.15270570793180133,0.014084507042253521,0.015567086730911787,0.1300759708457059,0.13150283444525857,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,3,1,1750.0535321095113,7.19
2021,2,Arganzuela,7,Atocha,027,0.1813793103448276,0.35948361469712015,19316,0.19423076923076923,5742.49,0.03158965517241379,0.023076923076923078,0.15,13.138043478260867,1450,0.1406896551724138,16.46,2.78,0.1025,0.223,0,167,0.3532934131736527,0,0.18562874251497005,0,0.005988023952095809,0.17862068965517242,0.05172413793103448,116.61169124858057,0.009666439483377648,0.10042003074685807,0.043430804706742744,0.0018439915160991243,0.0802953780722626,2.8981926278997086,4,2,2733.936865934582,5.97
2021,3,Retiro,1,Pacífico,031,0.2112201288147836,0.4178450071248493,21092,0.19323076923076923,4172.72,0.038301378438572196,0.017094017094017096,0.1314188034188034,13.92008388089254,33226,0.01062420995605851,445.33,2.26,0.2572,0.34020000000000006,0.007138221933809215,1245,0.43775100401606426,0.001606425702811245,0.1285140562248996,0.00963855421686747,0.017670682730923693,0.1107265394570517,0.09989165111659544,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,5,2,2621.7747784918915,5.98
2021,3,Retiro,2,Adelfas,032,0.20599390993108607,0.41608297413793105,21853,0.19114998713660922,4465.68,0.029109306052673756,0.022639567790069464,0.1429122716748135,14.018177185683607,18719,0.01169934291361718,293.15,2.4,0.2218,0.28300000000000003,0.0019342359767891683,408,0.26715686274509803,0.00980392156862745,0.12254901960784313,0.012254901960784314,0.014705882352941176,0.10657620599390993,0.09396869490891607,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,6,1,3369.150445677532,6.37
2021,3,Retiro,3,Estrella,033,0.1629203769343823,0.4802173913043478,24309,0.09676679660628296,4008.15,0.021176156306734674,0.01582205916074295,0.0793396010089429,12.601393430329791,23134,0.007521397077894009,227.73,2.64,0.3105,0.3225,0.007633587786259542,435,0.3471264367816092,0.0022988505747126436,0.09655172413793103,0.013793103448275862,0.01839080459770115,0.06881646062073139,0.06942163050056194,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,NA,0,3330.2473893528722,5.17
2021,3,Retiro,4,Ibiza,034,0.20668664975789716,0.49022651489019203,23577,0.20088134135855545,5556.97,0.062477426792713855,0.020206362854686157,0.12360275150472914,15.70836700130852,21685,0.014802859119206825,447.04,2.32,0.2491,0.35719999999999996,9.099181073703367e-4,1020,0.4666666666666667,9.80392156862745e-4,0.2019607843137255,0.00784313725490196,0.0058823529411764705,0.12847590500345862,0.11381139036200139,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,5,1,2569.6134139034625,5.8
2021,3,Retiro,5,Los Jerónimos,035,0.18200086120281325,0.5205137352836247,27523,0.1819164265129683,6623.76,0.06628004880149274,0.018371757925072046,0.10446685878962536,14.335533401214247,6967,0.013492177407779532,36.96,2.5,0.2591,0.3944,0.0024752475247524753,358,0.2569832402234637,0.0223463687150838,0.22346368715083798,0.008379888268156424,0.04748603351955307,0.12745801636285345,0.09789005310750681,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,3,1,1693.9135147130908,4.43
2021,3,Retiro,6,Niño Jesús,036,0.16294512076036716,0.5563762947868908,27824,0.12185243880964959,5415.86,0.03155433240023436,0.017432646592709985,0.0794153900334566,14.600578891185423,15361,0.007226092051298744,240.35,2.69,0.2688,0.3204,0.0069084628670120895,485,0.2536082474226804,0,0.12577319587628866,0.004123711340206186,0.018556701030927835,0.08521580626261312,0.08436950719354208,107.84223407113828,0.056371741352303134,0.1499790650225461,0.20179183897768785,0.02193879526106877,0.06769739450222256,1.168004567897088,6,3,2715.894782460416,4.96
2021,4,Salamanca,1,Recoletos,041,0.21175646414469496,0.6083500602167804,30785,0.2660522737573652,8348.93,0.1009825499936314,0.017676386161051518,0.1157274512766279,18.27633760287909,15702,0.012546172462106738,181.48,2.36,0.23190000000000002,0.3275,0,1699,0.5874043555032372,0.011183048852266038,0.16597998822836962,0.004708652148322542,0.012360211889346674,0.16558400203795695,0.12431537383772767,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,5,2,1781.6869772844016,3.66
2021,4,Salamanca,2,Goya,042,0.23957031381954533,0.5344734548171516,25252,0.23332065424115633,5994.11,0.0761392764246867,0.01627995435526816,0.1379231647014074,15.95721564317954,29603,0.014660676282809175,388.75,2.24,0.2382,0.3411,9.794319294809011e-4,1895,0.4554089709762533,0.002638522427440633,0.18469656992084432,0.008970976253298154,0.017414248021108178,0.15319393304732629,0.12336587508022835,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,4,6,2696.9525342198763,5.02
2021,4,Salamanca,3,Fuente del Berro,043,0.23058655901211114,0.43564989822622857,21011,0.21864882365637817,5028.14,0.05799527428164332,0.01715950787826462,0.1330671271314483,14.500258605283486,21055,0.01363096651626692,249.23,2.26,0.24309999999999998,0.36810000000000004,0.010771992818671455,889,0.296962879640045,0,0.12935883014623173,0.0022497187851518562,0.02924634420697413,0.13113274756589885,0.11564948943243886,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,7,1,3556.017728248135,6.54
2021,4,Salamanca,4,Guindalera,044,0.22579879409390874,0.4871582435791218,22566,0.21203615337113343,4568.96,0.047967245881403414,0.017683714141357436,0.12996126424521418,14.599106732954521,42126,0.013293452974410104,263.95,2.35,0.23989999999999997,0.39549999999999996,0.008729388942774006,1699,0.3260741612713361,0.009417304296645085,0.12124779281930548,0.007062978222483814,0.02413184226015303,0.12918387694060676,0.11157005174951337,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,7,3,3851.5103356300488,5.93
2021,4,Salamanca,5,Lista,045,0.24456728936332445,0.5376700177409817,24732,0.23167951362501357,5691.87,0.07457826915745332,0.017913364455542286,0.13114754098360656,16.165567231686076,20984,0.013295844452916507,407.74,2.27,0.23809999999999998,0.3547,8.210180623973727e-4,1133,0.3989408649602824,0.00617828773168579,0.19240953221535745,0.00529567519858782,0.0176522506619594,0.15254479603507434,0.12361799466260008,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,5,5,2933.1991116906975,4.79
2021,4,Salamanca,6,Castellana,046,0.22934232715008432,0.5829646847117043,29751,0.2465812580970203,6933.03,0.09539129499331278,0.014394702749388226,0.1151576219951058,17.487949093074523,17197,0.01058324126301099,223.65,2.47,0.23199999999999998,0.3296,0.00156128024980484,1165,0.4334763948497854,0.008583690987124463,0.19313304721030042,0.006008583690987125,0.020600858369098713,0.1610746060359365,0.12339361516543583,54.227338256049414,0.04690937693659479,0.3806136427590458,0.023309375688317494,0.12292650962800128,0.11629547446855139,0.8624980397771823,5,1,2491.069128422304,3.37
2021,5,Chamartin,1,El Viso,051,0.21022694627980465,0.5862379807692307,31011,0.16937845753335504,6888.17,0.054209882217753524,0.01659616010413277,0.10039049788480313,16.06906238874335,17405,0.01212295317437518,101.99,2.82,0.2167,0.35359999999999997,0.00597609561752988,884,0.252262443438914,0.0011312217194570137,0.1583710407239819,0.005656108597285068,0.03167420814479638,0.1219189887963229,0.11226659006032749,171.01909024436912,0.25459306146079236,0.11727962431785209,0.0013190546142874938,0.004212307945738825,0.07672614962251201,0.8309643560026241,6,2,3488.851318650299,3.44
