anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,zonas_verdes_significativas_ha_distrito,zonas_verdes_significativas_m2_per_capita_distrito
2017,1,Centro,1,Palacio,011,11.8,0.8911175217870683
2017,1,Centro,2,Embajadores,012,11.8,0.8911175217870683
2017,1,Centro,3,Cortes,013,11.8,0.8911175217870683
2017,1,Centro,4,Justicia,014,11.8,0.8911175217870683
2017,1,Centro,5,Universidad,015,11.8,0.8911175217870683
2017,1,Centro,6,Sol,016,11.8,0.8911175217870683
2017,2,Arganzuela,1,Imperial,021,44.84,2.9435899455790353
2017,2,Arganzuela,2,Acacias,022,44.84,2.9435899455790353
2017,2,Arganzuela,3,Chopera,023,44.84,2.9435899455790353
2017,2,Arganzuela,4,Legazpi,024,44.84,2.9435899455790353
2017,2,Arganzuela,5,Delicias,025,44.84,2.9435899455790353
2017,2,Arganzuela,6,Palos de la Frontera,026,44.84,2.9435899455790353
2017,2,Arganzuela,7,Atocha,027,44.84,2.9435899455790353
2017,3,Retiro,1,Pacífico,031,13.920000000000002,1.1717073088610368
2017,3,Retiro,2,Adelfas,032,13.920000000000002,1.1717073088610368
2017,3,Retiro,3,Estrella,033,13.920000000000002,1.1717073088610368
2017,3,Retiro,4,Ibiza,034,13.920000000000002,1.1717073088610368
2017,3,Retiro,5,Los Jerónimos,035,13.920000000000002,1.1717073088610368
2017,3,Retiro,6,Niño Jesús,036,13.920000000000002,1.1717073088610368
2017,4,Salamanca,1,Recoletos,041,12.65,0.8769618989518052
2017,4,Salamanca,2,Goya,042,12.65,0.8769618989518052
2017,4,Salamanca,3,Fuente del Berro,043,12.65,0.8769618989518052
2017,4,Salamanca,4,Guindalera,044,12.65,0.8769618989518052
2017,4,Salamanca,5,Lista,045,12.65,0.8769618989518052
2017,4,Salamanca,6,Castellana,046,12.65,0.8769618989518052
2017,5,Chamartin,1,El Viso,051,12.19,0.8477169362578061
2017,5,Chamartin,2,Prosperidad,052,12.19,0.8477169362578061
2017,5,Chamartin,3,Ciudad Jardín,053,12.19,0.8477169362578061
2017,5,Chamartin,4,Hispanoamérica,054,12.19,0.8477169362578061
2017,5,Chamartin,5,Nueva España,055,12.19,0.8477169362578061
2017,5,Chamartin,6,Castilla,056,12.19,0.8477169362578061
2017,6,Tetuan,1,Bellas Vistas,061,37.65,2.441539239718299
2017,6,Tetuan,2,Cuatro Caminos,062,37.65,2.441539239718299
2017,6,Tetuan,3,Castillejos,063,37.65,2.441539239718299
2017,6,Tetuan,4,Almenara,064,37.65,2.441539239718299
2017,6,Tetuan,5,Valdeacederas,065,37.65,2.441539239718299
2017,6,Tetuan,6,Berruguete,066,37.65,2.441539239718299
2017,7,Chamberi,1,Gaztambide,071,4.85,0.35161744022503516
2017,7,Chamberi,2,Arapiles,072,4.85,0.35161744022503516
2017,7,Chamberi,3,Trafalgar,073,4.85,0.35161744022503516
2017,7,Chamberi,4,Almagro,074,4.85,0.35161744022503516
2017,7,Chamberi,5,Ríos Rosas,075,4.85,0.35161744022503516
2017,7,Chamberi,6,Vallehermoso,076,4.85,0.35161744022503516
2017,8,Fuencarral-El Pardo,1,El Pardo,081,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,2,Fuentelarreina,082,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,3,Peñagrande,083,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,4,Pilar,084,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,5,La Paz,085,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,6,Valverde,086,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,7,Mirasierra,087,39.94,1.6698860263067674
2017,8,Fuencarral-El Pardo,8,El Goloso,088,39.94,1.6698860263067674
2017,9,Moncloa-Aravaca,1,Casa de Campo,091,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,2,Argüelles,092,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,4,Valdezarza,094,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,5,Valdemarín,095,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,6,El Plantío,096,13.26,1.1310615430545485
2017,9,Moncloa-Aravaca,7,Aravaca,097,13.26,1.1310615430545485
2017,10,Latina,1,Los Cármenes,101,79.04,3.370848810777846
2017,10,Latina,2,Puerta del Angel,102,79.04,3.370848810777846
2017,10,Latina,3,Lucero,103,79.04,3.370848810777846
2017,10,Latina,4,Aluche,104,79.04,3.370848810777846
2017,10,Latina,5,Campamento,105,79.04,3.370848810777846
2017,10,Latina,6,Cuatro Vientos,106,79.04,3.370848810777846
2017,10,Latina,7,Águilas,107,79.04,3.370848810777846
2017,11,Carabanchel,1,Comillas,111,26.06,1.0649557630616457
2017,11,Carabanchel,2,Opañel,112,26.06,1.0649557630616457
2017,11,Carabanchel,3,San Isidro,113,26.06,1.0649557630616457
2017,11,Carabanchel,4,Vista Alegre,114,26.06,1.0649557630616457
2017,11,Carabanchel,5,Puerta Bonita,115,26.06,1.0649557630616457
2017,11,Carabanchel,6,Buenavista,116,26.06,1.0649557630616457
2017,11,Carabanchel,7,Abrantes,117,26.06,1.0649557630616457
2017,12,Usera,1,Orcasitas,121,63.989999999999995,4.733618381145419
2017,12,Usera,2,Orcasur,122,63.989999999999995,4.733618381145419
2017,12,Usera,3,San Fermín,123,63.989999999999995,4.733618381145419
2017,12,Usera,4,Almendrales,124,63.989999999999995,4.733618381145419
2017,12,Usera,5,Moscardó,125,63.989999999999995,4.733618381145419
2017,12,Usera,6,Zofío,126,63.989999999999995,4.733618381145419
2017,12,Usera,7,Pradolongo,127,63.989999999999995,4.733618381145419
2017,13,Puente de Vallecas,1,Entrevías,131,72.31,3.168392318039812
2017,13,Puente de Vallecas,2,San Diego,132,72.31,3.168392318039812
2017,13,Puente de Vallecas,3,Palomeras Bajas,133,72.31,3.168392318039812
2017,13,Puente de Vallecas,4,Palomeras Sureste,134,72.31,3.168392318039812
2017,13,Puente de Vallecas,5,Portazgo,135,72.31,3.168392318039812
2017,13,Puente de Vallecas,6,Numancia,136,72.31,3.168392318039812
2017,14,Moratalaz,1,Pavones,141,6.42,0.6794010265093391
2017,14,Moratalaz,2,Horcajo,142,6.42,0.6794010265093391
2017,14,Moratalaz,3,Marroquina,143,6.42,0.6794010265093391
2017,14,Moratalaz,4,Media Legua,144,6.42,0.6794010265093391
2017,14,Moratalaz,5,Fontarrón,145,6.42,0.6794010265093391
2017,14,Moratalaz,6,Vinateros,146,6.42,0.6794010265093391
2017,15,Ciudad Lineal,1,Ventas,151,33.1,1.5530791788856304
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,33.1,1.5530791788856304
2017,15,Ciudad Lineal,3,Quintana,153,33.1,1.5530791788856304
2017,15,Ciudad Lineal,4,La Concepción,154,33.1,1.5530791788856304
2017,15,Ciudad Lineal,5,San Pascual,155,33.1,1.5530791788856304
2017,15,Ciudad Lineal,6,San Juan Bautista,156,33.1,1.5530791788856304
2017,15,Ciudad Lineal,7,Colina,157,33.1,1.5530791788856304
2017,15,Ciudad Lineal,8,Atalaya,158,33.1,1.5530791788856304
2017,15,Ciudad Lineal,9,Costillares,159,33.1,1.5530791788856304
2017,16,Hortaleza,1,Palomas,161,42.300000000000004,2.3389420019795306
2017,16,Hortaleza,2,Piovera,162,42.300000000000004,2.3389420019795306
2017,16,Hortaleza,3,Canillas,163,42.300000000000004,2.3389420019795306
2017,16,Hortaleza,4,Pinar del Rey,164,42.300000000000004,2.3389420019795306
2017,16,Hortaleza,5,Apóstol Santiago,165,42.300000000000004,2.3389420019795306
2017,16,Hortaleza,6,Valdefuentes,166,42.300000000000004,2.3389420019795306
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,16.35,1.14300494952602
2017,17,Villaverde,2,San Cristóbal,172,16.35,1.14300494952602
2017,17,Villaverde,3,Butarque,173,16.35,1.14300494952602
2017,17,Villaverde,4,Los Rosales,174,16.35,1.14300494952602
2017,17,Villaverde,5,Ángeles,175,16.35,1.14300494952602
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,6.16,0.5921084250492623
2017,18,Villa de Vallecas,2,Santa Eugenia,182,6.16,0.5921084250492623
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,72.55,10.365470339467368
2017,19,Vicalvaro,2,Valdebernardo,192,72.55,10.365470339467368
2017,20,San Blas-Canillejas,1,Simancas,201,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,2,Hellín,202,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,3,Amposta,203,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,4,Arcos,204,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,5,Rosas,205,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,6,Rejas,206,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,7,Canillejas,207,29.41,1.9001776772734615
2017,20,San Blas-Canillejas,8,El Salvador,208,29.41,1.9001776772734615
2017,21,Barajas,1,Alameda de Osuna,211,7.42,1.5791601932449402
2017,21,Barajas,2,Aeropuerto,212,7.42,1.5791601932449402
2017,21,Barajas,3,Casco Histórico de Barajas,213,7.42,1.5791601932449402
2017,21,Barajas,4,Timón,214,7.42,1.5791601932449402
2017,21,Barajas,5,Corralejos,215,7.42,1.5791601932449402
2018,1,Centro,1,Palacio,011,11.8,0.8887014415038635
2018,1,Centro,2,Embajadores,012,11.8,0.8887014415038635
2018,1,Centro,3,Cortes,013,11.8,0.8887014415038635
2018,1,Centro,4,Justicia,014,11.8,0.8887014415038635
2018,1,Centro,5,Universidad,015,11.8,0.8887014415038635
2018,1,Centro,6,Sol,016,11.8,0.8887014415038635
2018,2,Arganzuela,1,Imperial,021,44.84,2.924201616006157
2018,2,Arganzuela,2,Acacias,022,44.84,2.924201616006157
2018,2,Arganzuela,3,Chopera,023,44.84,2.924201616006157
2018,2,Arganzuela,4,Legazpi,024,44.84,2.924201616006157
2018,2,Arganzuela,5,Delicias,025,44.84,2.924201616006157
2018,2,Arganzuela,6,Palos de la Frontera,026,44.84,2.924201616006157
2018,2,Arganzuela,7,Atocha,027,44.84,2.924201616006157
2018,3,Retiro,1,Pacífico,031,13.920000000000002,1.1668063704945517
2018,3,Retiro,2,Adelfas,032,13.920000000000002,1.1668063704945517
2018,3,Retiro,3,Estrella,033,13.920000000000002,1.1668063704945517
2018,3,Retiro,4,Ibiza,034,13.920000000000002,1.1668063704945517
2018,3,Retiro,5,Los Jerónimos,035,13.920000000000002,1.1668063704945517
2018,3,Retiro,6,Niño Jesús,036,13.920000000000002,1.1668063704945517
2018,4,Salamanca,1,Recoletos,041,12.65,0.8682760088131731
2018,4,Salamanca,2,Goya,042,12.65,0.8682760088131731
2018,4,Salamanca,3,Fuente del Berro,043,12.65,0.8682760088131731
2018,4,Salamanca,4,Guindalera,044,12.65,0.8682760088131731
2018,4,Salamanca,5,Lista,045,12.65,0.8682760088131731
2018,4,Salamanca,6,Castellana,046,12.65,0.8682760088131731
2018,5,Chamartin,1,El Viso,051,12.19,0.8387980210146773
2018,5,Chamartin,2,Prosperidad,052,12.19,0.8387980210146773
2018,5,Chamartin,3,Ciudad Jardín,053,12.19,0.8387980210146773
2018,5,Chamartin,4,Hispanoamérica,054,12.19,0.8387980210146773
2018,5,Chamartin,5,Nueva España,055,12.19,0.8387980210146773
2018,5,Chamartin,6,Castilla,056,12.19,0.8387980210146773
2018,6,Tetuan,1,Bellas Vistas,061,37.65,2.4065042729033372
2018,6,Tetuan,2,Cuatro Caminos,062,37.65,2.4065042729033372
2018,6,Tetuan,3,Castillejos,063,37.65,2.4065042729033372
2018,6,Tetuan,4,Almenara,064,37.65,2.4065042729033372
2018,6,Tetuan,5,Valdeacederas,065,37.65,2.4065042729033372
2018,6,Tetuan,6,Berruguete,066,37.65,2.4065042729033372
2018,7,Chamberi,1,Gaztambide,071,4.85,0.34932799377691987
2018,7,Chamberi,2,Arapiles,072,4.85,0.34932799377691987
2018,7,Chamberi,3,Trafalgar,073,4.85,0.34932799377691987
2018,7,Chamberi,4,Almagro,074,4.85,0.34932799377691987
2018,7,Chamberi,5,Ríos Rosas,075,4.85,0.34932799377691987
2018,7,Chamberi,6,Vallehermoso,076,4.85,0.34932799377691987
2018,8,Fuencarral-El Pardo,1,El Pardo,081,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,2,Fuentelarreina,082,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,3,Peñagrande,083,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,4,Pilar,084,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,5,La Paz,085,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,6,Valverde,086,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,7,Mirasierra,087,39.94,1.6400443477189668
2018,8,Fuencarral-El Pardo,8,El Goloso,088,39.94,1.6400443477189668
2018,9,Moncloa-Aravaca,1,Casa de Campo,091,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,2,Argüelles,092,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,4,Valdezarza,094,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,5,Valdemarín,095,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,6,El Plantío,096,13.26,1.122216674142469
2018,9,Moncloa-Aravaca,7,Aravaca,097,13.26,1.122216674142469
2018,10,Latina,1,Los Cármenes,101,79.04,3.3428634264350126
2018,10,Latina,2,Puerta del Angel,102,79.04,3.3428634264350126
2018,10,Latina,3,Lucero,103,79.04,3.3428634264350126
2018,10,Latina,4,Aluche,104,79.04,3.3428634264350126
2018,10,Latina,5,Campamento,105,79.04,3.3428634264350126
2018,10,Latina,6,Cuatro Vientos,106,79.04,3.3428634264350126
2018,10,Latina,7,Águilas,107,79.04,3.3428634264350126
2018,11,Carabanchel,1,Comillas,111,26.06,1.0468470060818356
2018,11,Carabanchel,2,Opañel,112,26.06,1.0468470060818356
2018,11,Carabanchel,3,San Isidro,113,26.06,1.0468470060818356
2018,11,Carabanchel,4,Vista Alegre,114,26.06,1.0468470060818356
2018,11,Carabanchel,5,Puerta Bonita,115,26.06,1.0468470060818356
2018,11,Carabanchel,6,Buenavista,116,26.06,1.0468470060818356
2018,11,Carabanchel,7,Abrantes,117,26.06,1.0468470060818356
2018,12,Usera,1,Orcasitas,121,63.989999999999995,4.657306928098866
2018,12,Usera,2,Orcasur,122,63.989999999999995,4.657306928098866
2018,12,Usera,3,San Fermín,123,63.989999999999995,4.657306928098866
2018,12,Usera,4,Almendrales,124,63.989999999999995,4.657306928098866
2018,12,Usera,5,Moscardó,125,63.989999999999995,4.657306928098866
2018,12,Usera,6,Zofío,126,63.989999999999995,4.657306928098866
2018,12,Usera,7,Pradolongo,127,63.989999999999995,4.657306928098866
2018,13,Puente de Vallecas,1,Entrevías,131,72.31,3.1282852186252157
2018,13,Puente de Vallecas,2,San Diego,132,72.31,3.1282852186252157
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,72.31,3.1282852186252157
2018,13,Puente de Vallecas,4,Palomeras Sureste,134,72.31,3.1282852186252157
2018,13,Puente de Vallecas,5,Portazgo,135,72.31,3.1282852186252157
2018,13,Puente de Vallecas,6,Numancia,136,72.31,3.1282852186252157
2018,14,Moratalaz,1,Pavones,141,6.42,0.6792141428888818
2018,14,Moratalaz,2,Horcajo,142,6.42,0.6792141428888818
2018,14,Moratalaz,3,Marroquina,143,6.42,0.6792141428888818
2018,14,Moratalaz,4,Media Legua,144,6.42,0.6792141428888818
2018,14,Moratalaz,5,Fontarrón,145,6.42,0.6792141428888818
2018,14,Moratalaz,6,Vinateros,146,6.42,0.6792141428888818
2018,15,Ciudad Lineal,1,Ventas,151,33.1,1.538876387778253
2018,15,Ciudad Lineal,2,Pueblo Nuevo,152,33.1,1.538876387778253
2018,15,Ciudad Lineal,3,Quintana,153,33.1,1.538876387778253
2018,15,Ciudad Lineal,4,La Concepción,154,33.1,1.538876387778253
2018,15,Ciudad Lineal,5,San Pascual,155,33.1,1.538876387778253
2018,15,Ciudad Lineal,6,San Juan Bautista,156,33.1,1.538876387778253
2018,15,Ciudad Lineal,7,Colina,157,33.1,1.538876387778253
2018,15,Ciudad Lineal,8,Atalaya,158,33.1,1.538876387778253
2018,15,Ciudad Lineal,9,Costillares,159,33.1,1.538876387778253
2018,16,Hortaleza,1,Palomas,161,42.300000000000004,2.29508374614095
2018,16,Hortaleza,2,Piovera,162,42.300000000000004,2.29508374614095
2018,16,Hortaleza,3,Canillas,163,42.300000000000004,2.29508374614095
2018,16,Hortaleza,4,Pinar del Rey,164,42.300000000000004,2.29508374614095
2018,16,Hortaleza,5,Apóstol Santiago,165,42.300000000000004,2.29508374614095
2018,16,Hortaleza,6,Valdefuentes,166,42.300000000000004,2.29508374614095
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,16.35,1.1199550647998466
2018,17,Villaverde,2,San Cristóbal,172,16.35,1.1199550647998466
2018,17,Villaverde,3,Butarque,173,16.35,1.1199550647998466
2018,17,Villaverde,4,Los Rosales,174,16.35,1.1199550647998466
2018,17,Villaverde,5,Ángeles,175,16.35,1.1199550647998466
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,6.16,0.5736048644672272
2018,18,Villa de Vallecas,2,Santa Eugenia,182,6.16,0.5736048644672272
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,6.16,0.5736048644672272
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,72.55,10.223637670335245
2018,19,Vicalvaro,2,Valdebernardo,192,72.55,10.223637670335245
2018,19,Vicalvaro,3,Valderrivas,193,72.55,10.223637670335245
2018,19,Vicalvaro,4,El Cañaveral,194,72.55,10.223637670335245
2018,20,San Blas-Canillejas,1,Simancas,201,29.41,1.877709462608618
2018,20,San Blas-Canillejas,2,Hellín,202,29.41,1.877709462608618
2018,20,San Blas-Canillejas,3,Amposta,203,29.41,1.877709462608618
2018,20,San Blas-Canillejas,4,Arcos,204,29.41,1.877709462608618
2018,20,San Blas-Canillejas,5,Rosas,205,29.41,1.877709462608618
2018,20,San Blas-Canillejas,6,Rejas,206,29.41,1.877709462608618
2018,20,San Blas-Canillejas,7,Canillejas,207,29.41,1.877709462608618
2018,20,San Blas-Canillejas,8,El Salvador,208,29.41,1.877709462608618
2018,21,Barajas,1,Alameda de Osuna,211,7.42,1.5487695422571959
2018,21,Barajas,2,Aeropuerto,212,7.42,1.5487695422571959
2018,21,Barajas,3,Casco Histórico de Barajas,213,7.42,1.5487695422571959
2018,21,Barajas,4,Timón,214,7.42,1.5487695422571959
2018,21,Barajas,5,Corralejos,215,7.42,1.5487695422571959
2019,1,Centro,1,Palacio,011,11.8,0.8720457602317573
2019,1,Centro,2,Embajadores,012,11.8,0.8720457602317573
2019,1,Centro,3,Cortes,013,11.8,0.8720457602317573
2019,1,Centro,4,Justicia,014,11.8,0.8720457602317573
2019,1,Centro,5,Universidad,015,11.8,0.8720457602317573
2019,1,Centro,6,Sol,016,11.8,0.8720457602317573
2019,2,Arganzuela,1,Imperial,021,44.84,2.906780759756256
2019,2,Arganzuela,2,Acacias,022,44.84,2.906780759756256
2019,2,Arganzuela,3,Chopera,023,44.84,2.906780759756256
2019,2,Arganzuela,4,Legazpi,024,44.84,2.906780759756256
2019,2,Arganzuela,5,Delicias,025,44.84,2.906780759756256
2019,2,Arganzuela,6,Palos de la Frontera,026,44.84,2.906780759756256
2019,2,Arganzuela,7,Atocha,027,44.84,2.906780759756256
2019,3,Retiro,1,Pacífico,031,13.920000000000002,1.1630335792525506
2019,3,Retiro,2,Adelfas,032,13.920000000000002,1.1630335792525506
2019,3,Retiro,3,Estrella,033,13.920000000000002,1.1630335792525506
2019,3,Retiro,4,Ibiza,034,13.920000000000002,1.1630335792525506
2019,3,Retiro,5,Los Jerónimos,035,13.920000000000002,1.1630335792525506
2019,3,Retiro,6,Niño Jesús,036,13.920000000000002,1.1630335792525506
2019,4,Salamanca,1,Recoletos,041,12.65,0.8630217358675927
2019,4,Salamanca,2,Goya,042,12.65,0.8630217358675927
2019,4,Salamanca,3,Fuente del Berro,043,12.65,0.8630217358675927
2019,4,Salamanca,4,Guindalera,044,12.65,0.8630217358675927
2019,4,Salamanca,5,Lista,045,12.65,0.8630217358675927
2019,4,Salamanca,6,Castellana,046,12.65,0.8630217358675927
2019,5,Chamartin,1,El Viso,051,12.19,0.8337266005977663
2019,5,Chamartin,2,Prosperidad,052,12.19,0.8337266005977663
2019,5,Chamartin,3,Ciudad Jardín,053,12.19,0.8337266005977663
2019,5,Chamartin,4,Hispanoamérica,054,12.19,0.8337266005977663
2019,5,Chamartin,5,Nueva España,055,12.19,0.8337266005977663
2019,5,Chamartin,6,Castilla,056,12.19,0.8337266005977663
2019,6,Tetuan,1,Bellas Vistas,061,37.65,2.37549923340463
2019,6,Tetuan,2,Cuatro Caminos,062,37.65,2.37549923340463
2019,6,Tetuan,3,Castillejos,063,37.65,2.37549923340463
2019,6,Tetuan,4,Almenara,064,37.65,2.37549923340463
2019,6,Tetuan,5,Valdeacederas,065,37.65,2.37549923340463
2019,6,Tetuan,6,Berruguete,066,37.65,2.37549923340463
2019,7,Chamberi,1,Gaztambide,071,4.85,0.34664646349133743
2019,7,Chamberi,2,Arapiles,072,4.85,0.34664646349133743
2019,7,Chamberi,3,Trafalgar,073,4.85,0.34664646349133743
2019,7,Chamberi,4,Almagro,074,4.85,0.34664646349133743
2019,7,Chamberi,5,Ríos Rosas,075,4.85,0.34664646349133743
2019,7,Chamberi,6,Vallehermoso,076,4.85,0.34664646349133743
2019,8,Fuencarral-El Pardo,1,El Pardo,081,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,4,Pilar,084,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,5,La Paz,085,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,6,Valverde,086,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,39.94,1.6194627470856564
2019,8,Fuencarral-El Pardo,8,El Goloso,088,39.94,1.6194627470856564
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,2,Argüelles,092,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,4,Valdezarza,094,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,5,Valdemarín,095,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,6,El Plantío,096,13.26,1.1073161362516597
2019,9,Moncloa-Aravaca,7,Aravaca,097,13.26,1.1073161362516597
2019,10,Latina,1,Los Cármenes,101,79.04,3.3085803745594284
2019,10,Latina,2,Puerta del Angel,102,79.04,3.3085803745594284
2019,10,Latina,3,Lucero,103,79.04,3.3085803745594284
2019,10,Latina,4,Aluche,104,79.04,3.3085803745594284
2019,10,Latina,5,Campamento,105,79.04,3.3085803745594284
2019,10,Latina,6,Cuatro Vientos,106,79.04,3.3085803745594284
2019,10,Latina,7,Águilas,107,79.04,3.3085803745594284
2019,11,Carabanchel,1,Comillas,111,26.06,1.0268170248311623
2019,11,Carabanchel,2,Opañel,112,26.06,1.0268170248311623
2019,11,Carabanchel,3,San Isidro,113,26.06,1.0268170248311623
2019,11,Carabanchel,4,Vista Alegre,114,26.06,1.0268170248311623
2019,11,Carabanchel,5,Puerta Bonita,115,26.06,1.0268170248311623
2019,11,Carabanchel,6,Buenavista,116,26.06,1.0268170248311623
2019,11,Carabanchel,7,Abrantes,117,26.06,1.0268170248311623
2019,12,Usera,1,Orcasitas,121,63.989999999999995,4.573883333452463
2019,12,Usera,2,Orcasur,122,63.989999999999995,4.573883333452463
2019,12,Usera,3,San Fermín,123,63.989999999999995,4.573883333452463
2019,12,Usera,4,Almendrales,124,63.989999999999995,4.573883333452463
2019,12,Usera,5,Moscardó,125,63.989999999999995,4.573883333452463
2019,12,Usera,6,Zofío,126,63.989999999999995,4.573883333452463
2019,12,Usera,7,Pradolongo,127,63.989999999999995,4.573883333452463
2019,13,Puente de Vallecas,1,Entrevías,131,72.31,3.0716361103087353
2019,13,Puente de Vallecas,2,San Diego,132,72.31,3.0716361103087353
2019,13,Puente de Vallecas,3,Palomeras Bajas,133,72.31,3.0716361103087353
2019,13,Puente de Vallecas,4,Palomeras Sureste,134,72.31,3.0716361103087353
2019,13,Puente de Vallecas,5,Portazgo,135,72.31,3.0716361103087353
2019,13,Puente de Vallecas,6,Numancia,136,72.31,3.0716361103087353
2019,14,Moratalaz,1,Pavones,141,6.42,0.677086629121053
2019,14,Moratalaz,2,Horcajo,142,6.42,0.677086629121053
2019,14,Moratalaz,3,Marroquina,143,6.42,0.677086629121053
2019,14,Moratalaz,4,Media Legua,144,6.42,0.677086629121053
2019,14,Moratalaz,5,Fontarrón,145,6.42,0.677086629121053
2019,14,Moratalaz,6,Vinateros,146,6.42,0.677086629121053
2019,15,Ciudad Lineal,1,Ventas,151,33.1,1.5263444281511405
