anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,n_comercio_menor,n_turismo_alojamiento,n_bares_restaurantes,n_inmobiliarias,n_educacion,n_sanitarias,n_servicios_sociales,n_arte_recreo_ocio,pct_comercio_menor,pct_turismo_alojamiento,pct_bares_restaurantes,pct_inmobiliarias,pct_educacion,pct_sanitarias,pct_servicios_sociales,pct_arte_recreo_ocio,n_locales_activos_total,n_locales_todos_estados,n_uso_vivienda,pct_uso_vivienda
2018,16,Hortaleza,4,Pinar del Rey,164,570,3,173,16,65,44,14,27,0.3802535023348899,0.0020013342228152103,0.11541027351567712,0.01067378252168112,0.04336224149432955,0.02935290193462308,0.009339559706470981,0.01801200800533689,1499,2807,337,0.12005700035625223
2018,16,Hortaleza,5,Apóstol Santiago,165,82,0,41,2,12,7,2,7,0.3504273504273504,0,0.1752136752136752,0.008547008547008548,0.05128205128205128,0.029914529914529916,0.008547008547008548,0.029914529914529916,234,400,22,0.055
2018,16,Hortaleza,6,Valdefuentes,166,158,3,132,8,58,25,8,18,0.2231638418079096,0.00423728813559322,0.1864406779661017,0.011299435028248588,0.08192090395480225,0.03531073446327684,0.011299435028248588,0.025423728813559324,708,1033,10,0.00968054211035818
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,610,1,195,11,61,37,17,34,0.23716951788491447,3.8880248833592535e-4,0.07581648522550544,0.0042768273716951785,0.023716951788491446,0.014385692068429238,0.006609642301710731,0.013219284603421462,2572,4341,129,0.029716655148583276
2018,17,Villaverde,2,San Cristóbal,172,139,0,48,2,13,6,6,8,0.4633333333333333,0,0.16,0.006666666666666667,0.043333333333333335,0.02,0.02,0.02666666666666667,300,439,15,0.03416856492027335
2018,17,Villaverde,3,Butarque,173,118,0,44,4,21,7,6,4,0.35119047619047616,0,0.13095238095238096,0.011904761904761904,0.0625,0.020833333333333332,0.017857142857142856,0.011904761904761904,336,434,8,0.018433179723502304
2018,17,Villaverde,4,Los Rosales,174,418,0,128,6,41,30,10,19,0.4184184184184184,0,0.12812812812812813,0.006006006006006006,0.04104104104104104,0.03003003003003003,0.01001001001001001,0.01901901901901902,999,1551,79,0.050934880722114766
2018,17,Villaverde,5,Ángeles,175,373,0,94,4,29,28,11,7,0.48253557567917205,0,0.12160413971539456,0.00517464424320828,0.037516170763260026,0.03622250970245795,0.014230271668822769,0.009055627425614488,773,984,24,0.024390243902439025
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,506,9,198,15,61,47,11,25,0.19349904397705545,0.0034416826003824093,0.075717017208413,0.0057361376673040155,0.023326959847036328,0.01797323135755258,0.004206500956022944,0.009560229445506692,2615,3875,137,0.03535483870967742
2018,18,Villa de Vallecas,2,Santa Eugenia,182,186,0,63,5,36,16,3,18,0.3803680981595092,0,0.12883435582822086,0.010224948875255624,0.0736196319018405,0.032719836400818,0.006134969325153374,0.03680981595092025,489,635,25,0.03937007874015748
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,321,0,99,7,48,24,4,12,0.49537037037037035,0,0.1527777777777778,0.010802469135802469,0.07407407407407407,0.037037037037037035,0.006172839506172839,0.018518518518518517,648,888,4,0.0045045045045045045
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,423,1,145,12,43,23,13,21,0.36061381074168797,8.525149190110827e-4,0.12361466325660699,0.010230179028132993,0.03665814151747655,0.0196078431372549,0.011082693947144074,0.017902813299232736,1173,1744,120,0.06880733944954129
2018,19,Vicalvaro,2,Valdebernardo,192,132,0,38,2,13,14,5,10,0.411214953271028,0,0.11838006230529595,0.006230529595015576,0.040498442367601244,0.04361370716510903,0.01557632398753894,0.03115264797507788,321,398,13,0.032663316582914576
2018,19,Vicalvaro,3,Valderrivas,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,19,Vicalvaro,4,El Cañaveral,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,20,San Blas-Canillejas,1,Simancas,201,278,9,189,12,31,24,11,15,0.25226860254083483,0.008166969147005444,0.17150635208711434,0.010889292196007259,0.028130671506352088,0.021778584392014518,0.009981851179673321,0.013611615245009074,1102,1403,36,0.02565930149679259
2018,20,San Blas-Canillejas,2,Hellín,202,36,0,9,0,4,6,4,3,0.4,0,0.1,0,0.044444444444444446,0.06666666666666667,0.044444444444444446,0.03333333333333333,90,122,8,0.06557377049180328
2018,20,San Blas-Canillejas,3,Amposta,203,118,0,31,2,4,9,13,2,0.48360655737704916,0,0.12704918032786885,0.00819672131147541,0.01639344262295082,0.036885245901639344,0.05327868852459016,0.00819672131147541,244,470,30,0.06382978723404255
2018,20,San Blas-Canillejas,4,Arcos,204,173,0,52,4,24,9,6,5,0.48732394366197185,0,0.14647887323943662,0.011267605633802818,0.0676056338028169,0.02535211267605634,0.016901408450704224,0.014084507042253521,355,432,12,0.027777777777777776
2018,20,San Blas-Canillejas,5,Rosas,205,253,0,102,5,58,38,9,13,0.331151832460733,0,0.13350785340314136,0.006544502617801047,0.07591623036649214,0.049738219895287955,0.011780104712041885,0.017015706806282723,764,1049,27,0.025738798856053385
2018,20,San Blas-Canillejas,6,Rejas,206,213,16,78,8,6,4,4,21,0.31004366812227074,0.023289665211062592,0.11353711790393013,0.011644832605531296,0.008733624454148471,0.005822416302765648,0.005822416302765648,0.03056768558951965,687,917,12,0.013086150490730643
2018,20,San Blas-Canillejas,7,Canillejas,207,411,1,127,10,25,32,18,17,0.4155712841253792,0.0010111223458038423,0.12841253791708795,0.010111223458038422,0.025278058645096056,0.032355915065722954,0.01820020222446916,0.017189079878665317,989,1574,63,0.040025412960609914
2018,20,San Blas-Canillejas,8,El Salvador,208,51,2,33,4,14,4,2,8,0.2383177570093458,0.009345794392523364,0.1542056074766355,0.018691588785046728,0.06542056074766354,0.018691588785046728,0.009345794392523364,0.037383177570093455,214,340,9,0.026470588235294117
2018,21,Barajas,1,Alameda de Osuna,211,131,6,56,4,19,17,5,17,0.34748010610079577,0.015915119363395226,0.14854111405835543,0.010610079575596816,0.050397877984084884,0.04509283819628647,0.013262599469496022,0.04509283819628647,377,506,4,0.007905138339920948
2018,21,Barajas,2,Aeropuerto,212,155,2,103,1,3,1,3,3,0.3587962962962963,0.004629629629629629,0.23842592592592593,0.0023148148148148147,0.006944444444444444,0.0023148148148148147,0.006944444444444444,0.006944444444444444,432,548,9,0.016423357664233577
2018,21,Barajas,3,Casco Histórico de Barajas,213,138,14,70,12,10,18,4,5,0.3689839572192513,0.0374331550802139,0.18716577540106952,0.03208556149732621,0.026737967914438502,0.0481283422459893,0.0106951871657754,0.013368983957219251,374,534,37,0.06928838951310862
2018,21,Barajas,4,Timón,214,51,4,40,3,20,18,2,7,0.22466960352422907,0.01762114537444934,0.1762114537444934,0.013215859030837005,0.0881057268722467,0.07929515418502203,0.00881057268722467,0.030837004405286344,227,347,7,0.020172910662824207
2018,21,Barajas,5,Corralejos,215,29,5,79,1,9,6,2,7,0.12340425531914893,0.02127659574468085,0.33617021276595743,0.00425531914893617,0.03829787234042553,0.02553191489361702,0.00851063829787234,0.029787234042553193,235,294,0,0
2019,1,Centro,1,Palacio,011,570,29,577,16,50,12,7,45,0.32094594594594594,0.01632882882882883,0.32488738738738737,0.009009009009009009,0.028153153153153154,0.006756756756756757,0.003941441441441441,0.02533783783783784,1776,2174,61,0.028058877644894203
2019,1,Centro,2,Embajadores,012,1462,24,506,12,66,23,14,42,0.47965879265091865,0.007874015748031496,0.16601049868766404,0.003937007874015748,0.021653543307086614,0.007545931758530184,0.004593175853018373,0.013779527559055118,3048,3974,124,0.03120281831907398
2019,1,Centro,3,Cortes,013,369,44,420,5,25,10,2,40,0.3100840336134454,0.03697478991596639,0.35294117647058826,0.004201680672268907,0.02100840336134454,0.008403361344537815,0.0016806722689075631,0.03361344537815126,1190,1367,10,0.0073152889539136795
2019,1,Centro,4,Justicia,014,858,28,504,8,37,22,4,35,0.4424961320268179,0.01444043321299639,0.259927797833935,0.0041258380608561115,0.019082001031459517,0.011346054667354307,0.0020629190304280558,0.018050541516245487,1939,2086,6,0.0028763183125599234
2019,1,Centro,5,Universidad,015,909,34,625,15,73,43,10,62,0.3770219825798424,0.014102032351721278,0.2592285358772294,0.006221484861053505,0.03027789299046039,0.01783492326835338,0.00414765657403567,0.025715470759021152,2411,2958,106,0.03583502366463827
2019,1,Centro,6,Sol,016,721,42,470,0,5,2,6,33,0.45203761755485894,0.026332288401253918,0.2946708463949843,0,0.003134796238244514,0.0012539184952978057,0.003761755485893417,0.020689655172413793,1595,1741,1,5.743825387708214e-4
2019,2,Arganzuela,1,Imperial,021,227,5,107,24,32,36,3,19,0.30675675675675673,0.006756756756756757,0.1445945945945946,0.032432432432432434,0.043243243243243246,0.04864864864864865,0.004054054054054054,0.025675675675675677,740,894,17,0.01901565995525727
2019,2,Arganzuela,2,Acacias,022,357,1,158,12,80,49,11,30,0.30855661192739847,8.64304235090752e-4,0.1365600691443388,0.010371650821089023,0.06914433880726016,0.04235090751944685,0.00950734658599827,0.02592912705272256,1157,1377,23,0.01670297748729121
2019,2,Arganzuela,3,Chopera,023,283,1,104,4,18,22,8,17,0.3845108695652174,0.001358695652173913,0.14130434782608695,0.005434782608695652,0.024456521739130436,0.029891304347826088,0.010869565217391304,0.02309782608695652,736,957,24,0.025078369905956112
2019,2,Arganzuela,4,Legazpi,024,107,0,84,3,27,26,5,11,0.23883928571428573,0,0.1875,0.006696428571428571,0.060267857142857144,0.05803571428571429,0.011160714285714286,0.024553571428571428,448,564,13,0.02304964539007092
2019,2,Arganzuela,5,Delicias,025,288,1,130,12,33,30,5,9,0.3613550815558344,0.0012547051442910915,0.16311166875784192,0.015056461731493099,0.04140526976160602,0.037641154328732745,0.006273525721455458,0.011292346298619825,797,959,7,0.0072992700729927005
2019,2,Arganzuela,6,Palos de la Frontera,026,440,6,208,18,51,44,17,17,0.3313253012048193,0.004518072289156626,0.1566265060240964,0.01355421686746988,0.038403614457831324,0.03313253012048193,0.012801204819277108,0.012801204819277108,1328,1528,15,0.00981675392670157
2019,2,Arganzuela,7,Atocha,027,62,0,40,0,1,2,0,1,0.3502824858757062,0,0.22598870056497175,0,0.005649717514124294,0.011299435028248588,0,0.005649717514124294,177,259,0,0
2019,3,Retiro,1,Pacífico,031,545,0,165,15,41,35,6,19,0.4445350734094617,0,0.13458401305057097,0.012234910277324634,0.033442088091353996,0.028548123980424143,0.004893964110929853,0.015497553017944535,1226,1503,12,0.007984031936127744
2019,3,Retiro,2,Adelfas,032,106,3,53,5,21,18,4,7,0.2623762376237624,0.007425742574257425,0.1311881188118812,0.012376237623762377,0.05198019801980198,0.04455445544554455,0.009900990099009901,0.017326732673267328,404,507,1,0.0019723865877712033
2019,3,Retiro,3,Estrella,033,164,1,45,4,22,18,3,7,0.36771300448430494,0.002242152466367713,0.10089686098654709,0.008968609865470852,0.04932735426008968,0.04035874439461883,0.006726457399103139,0.01569506726457399,446,524,5,0.009541984732824428
2019,3,Retiro,4,Ibiza,034,477,0,192,9,15,30,1,5,0.47227722772277225,0,0.1900990099009901,0.00891089108910891,0.01485148514851485,0.0297029702970297,9.900990099009901e-4,0.0049504950495049506,1010,1083,1,9.233610341643582e-4
2019,3,Retiro,5,Los Jerónimos,035,97,8,87,3,11,7,3,17,0.260752688172043,0.021505376344086023,0.23387096774193547,0.008064516129032258,0.02956989247311828,0.01881720430107527,0.008064516129032258,0.0456989247311828,372,414,2,0.004830917874396135
2019,3,Retiro,6,Niño Jesús,036,124,0,59,2,55,25,4,7,0.2567287784679089,0,0.12215320910973085,0.004140786749482402,0.11387163561076605,0.051759834368530024,0.008281573498964804,0.014492753623188406,483,565,2,0.0035398230088495575
2019,4,Salamanca,1,Recoletos,041,964,17,262,7,17,22,2,20,0.5856622114216282,0.010328068043742407,0.1591737545565006,0.00425273390036452,0.010328068043742407,0.013365735115431349,0.001215066828675577,0.012150668286755772,1646,1756,0,0
2019,4,Salamanca,2,Goya,042,862,5,340,14,44,61,3,29,0.46569421934089683,0.002701242571582928,0.1836844948676391,0.007563479200432199,0.02377093462992977,0.032955159373311727,0.0016207455429497568,0.015667206915180983,1851,1993,2,0.0010035122930255895
2019,4,Salamanca,3,Fuente del Berro,043,281,0,124,3,39,32,11,24,0.31118493909191586,0,0.13732004429678848,0.0033222591362126247,0.04318936877076412,0.035437430786267994,0.012181616832779624,0.026578073089700997,903,1097,14,0.01276207839562443
2019,4,Salamanca,4,Guindalera,044,559,9,207,15,93,59,20,40,0.3294048320565704,0.005303476723629935,0.12197996464348851,0.00883912787271656,0.05480259281084266,0.0347672362993518,0.011785503830288745,0.02357100766057749,1697,2053,19,0.009254749147588894
2019,4,Salamanca,5,Lista,045,455,8,215,7,29,40,4,18,0.4019434628975265,0.007067137809187279,0.18992932862190812,0.006183745583038869,0.02561837455830389,0.0353356890459364,0.0035335689045936395,0.015901060070671377,1132,1202,1,8.319467554076539e-4
2019,4,Salamanca,6,Castellana,046,500,12,218,8,13,32,2,22,0.4336513443191674,0.010407632263660017,0.18907198612315698,0.006938421509106678,0.011274934952298352,0.027753686036426712,0.0017346053772766695,0.019080659150043366,1153,1247,2,0.0016038492381716118
2019,5,Chamartin,1,El Viso,051,229,2,140,5,83,28,1,22,0.2623138602520046,0.002290950744558992,0.16036655211912945,0.0057273768613974796,0.09507445589919816,0.032073310423825885,0.001145475372279496,0.025200458190148912,873,985,5,0.005076142131979695
2019,5,Chamartin,2,Prosperidad,052,557,4,206,13,50,42,14,14,0.3846685082872928,0.0027624309392265192,0.14226519337016574,0.008977900552486187,0.034530386740331494,0.029005524861878452,0.009668508287292817,0.009668508287292817,1448,1838,41,0.022306855277475515
2019,5,Chamartin,3,Ciudad Jardín,053,305,3,150,9,44,37,7,23,0.29158699808795413,0.0028680688336520078,0.14340344168260039,0.008604206500956023,0.04206500956022945,0.03537284894837476,0.006692160611854685,0.02198852772466539,1046,1367,16,0.011704462326261888
2019,5,Chamartin,4,Hispanoamérica,054,498,5,238,9,52,67,8,32,0.3410958904109589,0.003424657534246575,0.16301369863013698,0.0061643835616438354,0.03561643835616438,0.04589041095890411,0.005479452054794521,0.021917808219178082,1460,1652,22,0.013317191283292978
2019,5,Chamartin,5,Nueva España,055,218,3,137,7,55,46,4,18,0.2549707602339181,0.0035087719298245615,0.16023391812865498,0.008187134502923977,0.06432748538011696,0.05380116959064327,0.004678362573099415,0.021052631578947368,855,1018,18,0.01768172888015717
2019,5,Chamartin,6,Castilla,056,147,5,91,5,22,16,4,15,0.2768361581920904,0.009416195856873822,0.1713747645951036,0.009416195856873822,0.04143126177024482,0.030131826741996232,0.007532956685499058,0.02824858757062147,531,735,130,0.17687074829931973
2019,6,Tetuan,1,Bellas Vistas,061,349,6,133,7,40,17,6,12,0.3104982206405694,0.005338078291814947,0.11832740213523131,0.006227758007117438,0.03558718861209965,0.015124555160142349,0.005338078291814947,0.010676156583629894,1124,1666,146,0.08763505402160865
2019,6,Tetuan,2,Cuatro Caminos,062,853,14,368,18,44,46,6,48,0.40793878527020566,0.006695361071257772,0.1759923481587757,0.00860832137733142,0.021042563366810138,0.021999043519846963,0.0028694404591104736,0.02295552367288379,2091,2627,78,0.029691663494480394
2019,6,Tetuan,3,Castillejos,063,291,12,235,9,21,39,1,20,0.2753074739829707,0.011352885525070956,0.22232734153263956,0.008514664143803218,0.019867549668874173,0.036896877956480605,9.46073793755913e-4,0.01892147587511826,1057,1262,28,0.022187004754358162
2019,6,Tetuan,4,Almenara,064,239,2,105,1,38,29,18,13,0.2896969696969697,0.0024242424242424242,0.12727272727272726,0.0012121212121212121,0.04606060606060606,0.03515151515151515,0.02181818181818182,0.01575757575757576,825,1521,110,0.07232084155161078
2019,6,Tetuan,5,Valdeacederas,065,354,1,89,6,22,18,12,9,0.3615934627170582,0.0010214504596527069,0.09090909090909091,0.006128702757916241,0.02247191011235955,0.018386108273748723,0.012257405515832482,0.009193054136874362,979,1895,190,0.10026385224274406
2019,6,Tetuan,6,Berruguete,066,306,2,109,9,26,13,6,15,0.33260869565217394,0.002173913043478261,0.11847826086956521,0.009782608695652175,0.02826086956521739,0.014130434782608696,0.006521739130434782,0.016304347826086956,920,1529,162,0.10595160235448005
2019,7,Chamberi,1,Gaztambide,071,593,4,236,18,56,44,3,18,0.4129526462395543,0.002785515320334262,0.16434540389972144,0.012534818941504178,0.03899721448467967,0.03064066852367688,0.0020891364902506965,0.012534818941504178,1436,1636,10,0.006112469437652812
2019,7,Chamberi,2,Arapiles,072,437,3,200,17,54,45,8,17,0.3602638087386645,0.00247320692497939,0.16488046166529266,0.014014839241549877,0.04451772464962902,0.03709810387469085,0.006595218466611707,0.014014839241549877,1213,1390,8,0.0057553956834532375
2019,7,Chamberi,3,Trafalgar,073,502,10,293,13,45,49,10,30,0.33736559139784944,0.006720430107526882,0.19690860215053763,0.008736559139784945,0.03024193548387097,0.03293010752688172,0.006720430107526882,0.020161290322580645,1488,1800,6,0.0033333333333333335
2019,7,Chamberi,4,Almagro,074,351,6,233,4,42,43,5,15,0.31938125568698816,0.00545950864422202,0.21201091901728844,0.003639672429481347,0.03821656050955414,0.039126478616924476,0.004549590536851683,0.01364877161055505,1099,1257,12,0.00954653937947494
2019,7,Chamberi,5,Ríos Rosas,075,397,6,264,17,47,45,9,17,0.3075135553834237,0.004647560030983733,0.20449264136328427,0.013168086754453912,0.03640588690937258,0.034856700232378,0.006971340046475601,0.013168086754453912,1291,1438,11,0.0076495132127955496
2019,7,Chamberi,6,Vallehermoso,076,216,0,126,6,54,50,18,13,0.2744599745870394,0,0.16010165184243966,0.007623888182973317,0.06861499364675985,0.06353240152477764,0.022871664548919948,0.016518424396442185,787,851,5,0.005875440658049354
2019,8,Fuencarral-El Pardo,1,El Pardo,081,32,0,38,1,6,4,5,17,0.2191780821917808,0,0.2602739726027397,0.00684931506849315,0.0410958904109589,0.0273972602739726,0.03424657534246575,0.11643835616438356,146,218,19,0.0871559633027523
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,8,1,2,0,0,2,0,2,0.3333333333333333,0.041666666666666664,0.08333333333333333,0,0,0.08333333333333333,0,0.08333333333333333,24,27,0,0
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,341,0,105,14,58,45,18,15,0.3563218390804598,0,0.109717868338558,0.014629049111807733,0.06060606060606061,0.047021943573667714,0.018808777429467086,0.01567398119122257,957,1163,35,0.03009458297506449
2019,8,Fuencarral-El Pardo,4,Pilar,084,751,0,226,20,72,47,6,21,0.4146880176697957,0,0.1247929320817228,0.011043622308117063,0.03975704030922143,0.025952512424075095,0.0033130866924351186,0.011595803423522915,1811,2524,166,0.06576862123613313
2019,8,Fuencarral-El Pardo,5,La Paz,085,200,3,86,2,31,46,10,13,0.30303030303030304,0.004545454545454545,0.1303030303030303,0.0030303030303030303,0.04696969696969697,0.0696969696969697,0.015151515151515152,0.019696969696969695,660,780,10,0.01282051282051282
2019,8,Fuencarral-El Pardo,6,Valverde,086,377,8,246,11,95,60,20,36,0.23271604938271606,0.0049382716049382715,0.15185185185185185,0.006790123456790123,0.05864197530864197,0.037037037037037035,0.012345679012345678,0.022222222222222223,1620,2737,109,0.039824625502374866
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,136,0,52,5,34,32,20,22,0.3097949886104784,0,0.11845102505694761,0.011389521640091117,0.0774487471526196,0.07289293849658314,0.04555808656036447,0.05011389521640091,439,485,0,0
2019,8,Fuencarral-El Pardo,8,El Goloso,088,113,1,87,0,75,21,6,28,0.2310838445807771,0.002044989775051125,0.17791411042944785,0,0.15337423312883436,0.04294478527607362,0.012269938650306749,0.05725971370143149,489,573,1,0.0017452006980802793
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,231,4,156,3,24,19,10,25,0.34789156626506024,0.006024096385542169,0.23493975903614459,0.004518072289156626,0.03614457831325301,0.0286144578313253,0.015060240963855422,0.03765060240963856,664,815,14,0.01717791411042945
2019,9,Moncloa-Aravaca,2,Argüelles,092,412,12,234,16,58,39,10,18,0.3338735818476499,0.009724473257698542,0.18962722852512157,0.012965964343598054,0.04700162074554295,0.031604538087520256,0.008103727714748784,0.014586709886547812,1234,1476,18,0.012195121951219513
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,150,1,136,5,103,35,4,44,0.1893939393939394,0.0012626262626262627,0.1717171717171717,0.006313131313131313,0.13005050505050506,0.04419191919191919,0.005050505050505051,0.05555555555555555,792,988,31,0.03137651821862348
2019,9,Moncloa-Aravaca,4,Valdezarza,094,204,0,68,4,41,30,5,11,0.3222748815165877,0,0.10742496050552923,0.00631911532385466,0.06477093206951026,0.04739336492890995,0.007898894154818325,0.017377567140600316,633,978,59,0.06032719836400818
2019,9,Moncloa-Aravaca,5,Valdemarín,095,13,5,30,0,16,6,5,4,0.11206896551724138,0.04310344827586207,0.25862068965517243,0,0.13793103448275862,0.05172413793103448,0.04310344827586207,0.034482758620689655,116,128,0,0
2019,9,Moncloa-Aravaca,6,El Plantío,096,59,2,30,1,13,9,4,3,0.29797979797979796,0.010101010101010102,0.15151515151515152,0.005050505050505051,0.06565656565656566,0.045454545454545456,0.020202020202020204,0.015151515151515152,198,232,2,0.008620689655172414
2019,9,Moncloa-Aravaca,7,Aravaca,097,212,1,61,10,57,33,12,14,0.3359746434231379,0.001584786053882726,0.09667194928684628,0.01584786053882726,0.09033280507131537,0.05229793977812995,0.01901743264659271,0.022187004754358162,631,763,21,0.027522935779816515
2019,10,Latina,1,Los Cármenes,101,77,0,53,2,15,7,4,19,0.2319277108433735,0,0.15963855421686746,0.006024096385542169,0.045180722891566265,0.02108433734939759,0.012048192771084338,0.0572289156626506,332,747,75,0.10040160642570281
2019,10,Latina,2,Puerta del Angel,102,586,1,201,13,60,44,9,16,0.3737244897959184,6.377551020408163e-4,0.12818877551020408,0.008290816326530613,0.03826530612244898,0.02806122448979592,0.005739795918367347,0.01020408163265306,1568,2988,280,0.09370816599732262
2019,10,Latina,3,Lucero,103,298,0,121,11,46,27,11,17,0.33710407239819007,0,0.13687782805429866,0.012443438914027148,0.05203619909502263,0.030542986425339366,0.012443438914027148,0.019230769230769232,884,1461,125,0.08555783709787816
2019,10,Latina,4,Aluche,104,759,2,278,19,78,97,14,27,0.38823529411764707,0.0010230179028132991,0.1421994884910486,0.009718670076726343,0.03989769820971867,0.049616368286445015,0.007161125319693095,0.01381074168797954,1955,2706,173,0.0639320029563932
2019,10,Latina,5,Campamento,105,146,0,48,7,20,13,3,3,0.31263383297644537,0,0.10278372591006424,0.014989293361884369,0.042826552462526764,0.027837259100642397,0.006423982869379015,0.006423982869379015,467,812,67,0.08251231527093596
2019,10,Latina,6,Cuatro Vientos,106,22,0,9,1,11,4,4,4,0.21359223300970873,0,0.08737864077669903,0.009708737864077669,0.10679611650485436,0.038834951456310676,0.038834951456310676,0.038834951456310676,103,148,0,0
2019,10,Latina,7,Águilas,107,478,0,152,13,38,46,10,20,0.41710296684118675,0,0.13263525305410123,0.011343804537521814,0.03315881326352531,0.04013961605584642,0.008726003490401396,0.017452006980802792,1146,1587,28,0.017643352236925015
2019,11,Carabanchel,1,Comillas,111,295,1,102,11,19,15,2,18,0.34787735849056606,0.0011792452830188679,0.12028301886792453,0.012971698113207548,0.02240566037735849,0.01768867924528302,0.0023584905660377358,0.02122641509433962,848,1359,54,0.039735099337748346
2019,11,Carabanchel,2,Opañel,112,422,0,156,11,33,33,11,15,0.3302034428794992,0,0.12206572769953052,0.008607198748043818,0.025821596244131457,0.025821596244131457,0.008607198748043818,0.011737089201877934,1278,1930,88,0.04559585492227979
2019,11,Carabanchel,3,San Isidro,113,343,1,139,10,33,28,8,19,0.2944206008583691,8.583690987124463e-4,0.11931330472103004,0.008583690987124463,0.02832618025751073,0.0240343347639485,0.0068669527896995704,0.01630901287553648,1165,2076,137,0.06599229287090559
2019,11,Carabanchel,4,Vista Alegre,114,930,4,289,21,63,67,9,30,0.41150442477876104,0.0017699115044247787,0.12787610619469025,0.009292035398230088,0.027876106194690265,0.029646017699115044,0.003982300884955752,0.01327433628318584,2260,3403,124,0.03643843667352336
2019,11,Carabanchel,5,Puerta Bonita,115,329,1,101,4,41,29,10,14,0.3437826541274817,0.0010449320794148381,0.10553814002089865,0.0041797283176593526,0.042842215256008356,0.030303030303030304,0.01044932079414838,0.014629049111807733,957,1580,85,0.05379746835443038
2019,11,Carabanchel,6,Buenavista,116,475,0,177,12,61,36,4,27,0.34977908689248893,0,0.13033873343151695,0.008836524300441826,0.04491899852724595,0.026509572901325478,0.0029455081001472753,0.019882179675994108,1358,2067,50,0.024189646831156264
2019,11,Carabanchel,7,Abrantes,117,267,0,97,7,27,16,1,10,0.3781869688385269,0,0.13739376770538245,0.009915014164305949,0.03824362606232295,0.0226628895184136,0.00141643059490085,0.014164305949008499,706,993,37,0.03726082578046324
2019,12,Usera,1,Orcasitas,121,164,0,53,1,26,9,3,8,0.43967828418230565,0,0.14209115281501342,0.002680965147453083,0.06970509383378017,0.024128686327077747,0.00804289544235925,0.021447721179624665,373,459,20,0.04357298474945534
2019,12,Usera,2,Orcasur,122,70,0,30,0,24,6,7,4,0.2834008097165992,0,0.1214574898785425,0,0.09716599190283401,0.024291497975708502,0.02834008097165992,0.016194331983805668,247,415,10,0.024096385542168676
2019,12,Usera,3,San Fermín,123,154,1,70,3,12,8,5,7,0.38596491228070173,0.002506265664160401,0.17543859649122806,0.007518796992481203,0.03007518796992481,0.020050125313283207,0.012531328320802004,0.017543859649122806,399,628,11,0.01751592356687898
2019,12,Usera,4,Almendrales,124,270,1,108,2,19,16,7,11,0.35526315789473684,0.0013157894736842105,0.14210526315789473,0.002631578947368421,0.025,0.021052631578947368,0.009210526315789473,0.014473684210526316,760,1159,41,0.03537532355478861
2019,12,Usera,5,Moscardó,125,503,1,164,9,27,25,9,15,0.42162615255658004,8.382229673093043e-4,0.1374685666387259,0.0075440067057837385,0.022632020117351215,0.020955574182732608,0.0075440067057837385,0.012573344509639563,1193,1626,65,0.03997539975399754
2019,12,Usera,6,Zofío,126,107,0,48,2,15,8,3,8,0.2884097035040431,0,0.1293800539083558,0.005390835579514825,0.04043126684636118,0.0215633423180593,0.008086253369272238,0.0215633423180593,371,687,56,0.08151382823871907
2019,12,Usera,7,Pradolongo,127,278,2,113,6,25,18,7,6,0.32977461447212336,0.002372479240806643,0.13404507710557534,0.0071174377224199285,0.02965599051008304,0.021352313167259787,0.00830367734282325,0.0071174377224199285,843,1338,106,0.07922272047832586
2019,13,Puente de Vallecas,1,Entrevías,131,249,0,142,6,42,19,9,16,0.31639135959339265,0,0.18043202033036848,0.007623888182973317,0.053367217280813214,0.0241423125794155,0.011435832274459974,0.020330368487928845,787,1506,84,0.055776892430278883
2019,13,Puente de Vallecas,2,San Diego,132,681,1,216,9,34,38,15,18,0.3886986301369863,5.707762557077625e-4,0.1232876712328767,0.005136986301369863,0.019406392694063926,0.021689497716894976,0.008561643835616438,0.010273972602739725,1752,3054,252,0.0825147347740668
2019,13,Puente de Vallecas,3,Palomeras Bajas,133,269,0,90,7,52,21,14,21,0.33087330873308735,0,0.11070110701107011,0.008610086100861008,0.06396063960639606,0.025830258302583026,0.017220172201722016,0.025830258302583026,813,1380,107,0.07753623188405798
2019,13,Puente de Vallecas,4,Palomeras Sureste,134,303,0,121,9,45,19,9,11,0.3098159509202454,0,0.12372188139059305,0.009202453987730062,0.046012269938650305,0.019427402862985686,0.009202453987730062,0.011247443762781187,978,1724,163,0.09454756380510441
