anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,renta_neta_media_persona,renta_neta_media_hogar,renta_bruta_media_persona,renta_bruta_media_hogar
2017,1,Centro,1,Palacio,011,18254,36359,23380,36359
2017,1,Centro,2,Embajadores,012,13454,27632,16436,27632
2017,1,Centro,3,Cortes,013,19431,37740,25553,37740
2017,1,Centro,4,Justicia,014,21570,43127,28805,43127
2017,1,Centro,5,Universidad,015,16869,33230,21264,33230
2017,1,Centro,6,Sol,016,16600,32604,21067,32604
2017,2,Arganzuela,1,Imperial,021,18632,44089,23473,44089
2017,2,Arganzuela,2,Acacias,022,19323,46103,24359,46103
2017,2,Arganzuela,3,Chopera,023,14244,33271,17205,33271
2017,2,Arganzuela,4,Legazpi,024,20054,51651,25870,51651
2017,2,Arganzuela,5,Delicias,025,17282,41522,21694,41522
2017,2,Arganzuela,6,Palos de la Frontera,026,16276,35885,20104,35885
2017,2,Arganzuela,7,Atocha,027,14061,38931,18112,38931
2017,3,Retiro,1,Pacífico,031,18839,43427,23759,43427
2017,3,Retiro,2,Adelfas,032,18991,45887,24963,45887
2017,3,Retiro,3,Estrella,033,22436,60339,28926,60339
2017,3,Retiro,4,Ibiza,034,20682,48216,26965,48216
2017,3,Retiro,5,Los Jerónimos,035,25792,68978,34849,68978
2017,3,Retiro,6,Niño Jesús,036,25063,67103,34137,67103
2017,4,Salamanca,1,Recoletos,041,29417,78982,41830,78982
2017,4,Salamanca,2,Goya,042,22743,51799,29976,51799
2017,4,Salamanca,3,Fuente del Berro,043,18817,42624,23843,42624
2017,4,Salamanca,4,Guindalera,044,20321,47767,26016,47767
2017,4,Salamanca,5,Lista,045,22465,51975,29972,51975
2017,4,Salamanca,6,Castellana,046,27540,71658,39559,71658
2017,5,Chamartin,1,El Viso,051,28945,78367,40755,78367
2017,5,Chamartin,2,Prosperidad,052,19662,45579,25119,45579
2017,5,Chamartin,3,Ciudad Jardín,053,19345,45510,24989,45510
2017,5,Chamartin,4,Hispanoamérica,054,25701,65756,34971,65756
2017,5,Chamartin,5,Nueva España,055,27478,73062,38194,73062
2017,5,Chamartin,6,Castilla,056,22650,57931,30124,57931
2017,6,Tetuan,1,Bellas Vistas,061,13115,32298,15901,32298
2017,6,Tetuan,2,Cuatro Caminos,062,19263,44650,24707,44650
2017,6,Tetuan,3,Castillejos,063,21041,46874,27522,46874
2017,6,Tetuan,4,Almenara,064,12877,30891,15562,30891
2017,6,Tetuan,5,Valdeacederas,065,11859,29045,14165,29045
2017,6,Tetuan,6,Berruguete,066,12390,30206,14865,30206
2017,7,Chamberi,1,Gaztambide,071,20504,45292,26131,45292
2017,7,Chamberi,2,Arapiles,072,20198,44253,25777,44253
2017,7,Chamberi,3,Trafalgar,073,20613,43798,26760,43798
2017,7,Chamberi,4,Almagro,074,26752,68624,37442,68624
2017,7,Chamberi,5,Ríos Rosas,075,22204,50215,29381,50215
2017,7,Chamberi,6,Vallehermoso,076,24859,60287,33425,60287
2017,8,Fuencarral-El Pardo,1,El Pardo,081,15289,36685,18744,36685
2017,8,Fuencarral-El Pardo,2,Fuentelarreina,082,28731,82773,39811,82773
2017,8,Fuencarral-El Pardo,3,Peñagrande,083,17862,46873,22578,46873
2017,8,Fuencarral-El Pardo,4,Pilar,084,14477,34561,17448,34561
2017,8,Fuencarral-El Pardo,5,La Paz,085,22078,59645,28347,59645
2017,8,Fuencarral-El Pardo,6,Valverde,086,16091,44511,20929,44511
2017,8,Fuencarral-El Pardo,7,Mirasierra,087,23742,68842,32300,68842
2017,8,Fuencarral-El Pardo,8,El Goloso,088,20342,62378,26972,62378
2017,9,Moncloa-Aravaca,1,Casa de Campo,091,18938,42776,23841,42776
2017,9,Moncloa-Aravaca,2,Argüelles,092,23167,54126,30657,54126
2017,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,23760,59920,32583,59920
2017,9,Moncloa-Aravaca,4,Valdezarza,094,14739,35983,18000,35983
2017,9,Moncloa-Aravaca,5,Valdemarín,095,30009,86004,43209,86004
2017,9,Moncloa-Aravaca,6,El Plantío,096,30210,86051,43228,86051
2017,9,Moncloa-Aravaca,7,Aravaca,097,24362,68929,33532,68929
2017,10,Latina,1,Los Cármenes,101,11469,30199,13652,30199
2017,10,Latina,2,Puerta del Angel,102,12003,28717,14308,28717
2017,10,Latina,3,Lucero,103,12173,30911,14464,30911
2017,10,Latina,4,Aluche,104,12726,31710,15025,31710
2017,10,Latina,5,Campamento,105,12669,32606,15039,32606
2017,10,Latina,6,Cuatro Vientos,106,14827,36817,18226,36817
2017,10,Latina,7,Águilas,107,12402,30663,14618,30663
2017,11,Carabanchel,1,Comillas,111,12090,28511,14325,28511
2017,11,Carabanchel,2,Opañel,112,11468,28725,13550,28725
2017,11,Carabanchel,3,San Isidro,113,10565,27108,12354,27108
2017,11,Carabanchel,4,Vista Alegre,114,10775,28304,12542,28304
2017,11,Carabanchel,5,Puerta Bonita,115,9712,26358,11300,26358
2017,11,Carabanchel,6,Buenavista,116,11927,32263,14300,32263
2017,11,Carabanchel,7,Abrantes,117,10544,28811,12411,28811
2017,12,Usera,1,Orcasitas,121,10529,28242,12220,28242
2017,12,Usera,2,Orcasur,122,8966,25908,10348,25908
2017,12,Usera,3,San Fermín,123,9254,26272,10752,26272
2017,12,Usera,4,Almendrales,124,9589,26486,11172,26486
2017,12,Usera,5,Moscardó,125,10132,26971,11841,26971
2017,12,Usera,6,Zofío,126,9601,26463,11108,26463
2017,12,Usera,7,Pradolongo,127,8225,23963,9355,23963
2017,13,Puente de Vallecas,1,Entrevías,131,8611,23175,9734,23175
2017,13,Puente de Vallecas,2,San Diego,132,8413,21856,9576,21856
2017,13,Puente de Vallecas,3,Palomeras Bajas,133,11148,29606,13143,29606
2017,13,Puente de Vallecas,4,Palomeras Sureste,134,10595,28102,12302,28102
2017,13,Puente de Vallecas,5,Portazgo,135,9484,24624,10780,24624
2017,13,Puente de Vallecas,6,Numancia,136,9818,25455,11366,25455
2017,14,Moratalaz,1,Pavones,141,13087,34965,15687,34965
2017,14,Moratalaz,2,Horcajo,142,15736,46266,19901,46266
2017,14,Moratalaz,3,Marroquina,143,16247,41228,20085,41228
2017,14,Moratalaz,4,Media Legua,144,14613,36384,17728,36384
2017,14,Moratalaz,5,Fontarrón,145,11607,28707,13572,28707
2017,14,Moratalaz,6,Vinateros,146,12856,29961,15118,29961
2017,15,Ciudad Lineal,1,Ventas,151,12072,29319,14228,29319
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,12033,30970,14276,30970
2017,15,Ciudad Lineal,3,Quintana,153,13096,31229,15705,31229
2017,15,Ciudad Lineal,4,La Concepción,154,15202,35050,18860,35050
2017,15,Ciudad Lineal,5,San Pascual,155,17620,42321,22190,42321
2017,15,Ciudad Lineal,6,San Juan Bautista,156,22460,57632,29978,57632
2017,15,Ciudad Lineal,7,Colina,157,21959,54667,29041,54667
2017,15,Ciudad Lineal,8,Atalaya,158,25974,68289,35884,68289
2017,15,Ciudad Lineal,9,Costillares,159,23569,65091,31637,65091
2017,16,Hortaleza,1,Palomas,161,27209,80178,37558,80178
2017,16,Hortaleza,2,Piovera,162,27758,79652,39157,79652
2017,16,Hortaleza,3,Canillas,163,16175,41159,20073,41159
2017,16,Hortaleza,4,Pinar del Rey,164,14113,34985,17208,34985
2017,16,Hortaleza,5,Apóstol Santiago,165,14396,37624,17678,37624
2017,16,Hortaleza,6,Valdefuentes,166,19838,55407,26228,55407
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,9354,25613,10782,25613
2017,17,Villaverde,2,San Cristóbal,172,6624,20372,7333,20372
2017,17,Villaverde,3,Butarque,173,10698,30569,12698,30569
2017,17,Villaverde,4,Los Rosales,174,10311,29147,12094,29147
2017,17,Villaverde,5,Ángeles,175,11245,29035,13093,29035
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,9380,25205,10812,25205
2017,18,Villa de Vallecas,2,Santa Eugenia,182,13616,37385,16487,37385
2017,18,Villa de Vallecas,3,Ensanche de Vallecas,183,13831,33628,16881,33628
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,9571,24965,10976,24965
2017,19,Vicalvaro,2,Valdebernardo,192,13876,40065,17134,40065
2017,19,Vicalvaro,3,Valderrivas,193,14373,41479,17841,41479
2017,19,Vicalvaro,4,El Cañaveral,194,13434,31458,16396,31458
2017,20,San Blas-Canillejas,1,Simancas,201,13028,32893,15924,32893
2017,20,San Blas-Canillejas,2,Hellín,202,10355,25171,11857,25171
2017,20,San Blas-Canillejas,3,Amposta,203,8987,22567,10190,22567
2017,20,San Blas-Canillejas,4,Arcos,204,11189,29639,13235,29639
2017,20,San Blas-Canillejas,5,Rosas,205,15723,44847,19693,44847
2017,20,San Blas-Canillejas,6,Rejas,206,15608,39124,19588,39124
2017,20,San Blas-Canillejas,7,Canillejas,207,12337,32294,14687,32294
2017,20,San Blas-Canillejas,8,El Salvador,208,20471,54372,26528,54372
2017,21,Barajas,1,Alameda de Osuna,211,19871,54076,25425,54076
2017,21,Barajas,2,Aeropuerto,212,9814,25591,11342,25591
2017,21,Barajas,3,Casco Histórico de Barajas,213,12560,30353,14878,30353
2017,21,Barajas,4,Timón,214,15337,40998,19105,40998
2017,21,Barajas,5,Corralejos,215,23340,67837,31624,67837
2018,1,Centro,1,Palacio,011,19443,39001,24999,39001
2018,1,Centro,2,Embajadores,012,14311,29492,17591,29492
2018,1,Centro,3,Cortes,013,20947,40986,27505,40986
2018,1,Centro,4,Justicia,014,23760,48182,32684,48182
2018,1,Centro,5,Universidad,015,17882,35363,22821,35363
2018,1,Centro,6,Sol,016,17550,35043,22286,35043
2018,2,Arganzuela,1,Imperial,021,19841,46827,25421,46827
2018,2,Arganzuela,2,Acacias,022,20065,47765,25396,47765
2018,2,Arganzuela,3,Chopera,023,15019,35016,18253,35016
2018,2,Arganzuela,4,Legazpi,024,20366,52593,26792,52593
2018,2,Arganzuela,5,Delicias,025,17879,43022,22582,43022
2018,2,Arganzuela,6,Palos de la Frontera,026,16980,37366,21033,37366
2018,2,Arganzuela,7,Atocha,027,15310,42657,19141,42657
2018,3,Retiro,1,Pacífico,031,19527,44862,24670,44862
2018,3,Retiro,2,Adelfas,032,20494,49635,26005,49635
2018,3,Retiro,3,Estrella,033,23697,63469,30555,63469
2018,3,Retiro,4,Ibiza,034,21400,50046,28280,50046
2018,3,Retiro,5,Los Jerónimos,035,27289,73042,37452,73042
2018,3,Retiro,6,Niño Jesús,036,26377,71023,36162,71023
2018,4,Salamanca,1,Recoletos,041,30933,81764,45246,81764
2018,4,Salamanca,2,Goya,042,24045,54433,32315,54433
2018,4,Salamanca,3,Fuente del Berro,043,19451,44247,24754,44247
2018,4,Salamanca,4,Guindalera,044,21251,50050,27343,50050
2018,4,Salamanca,5,Lista,045,23870,55048,31692,55048
2018,4,Salamanca,6,Castellana,046,30670,81512,43910,81512
2018,5,Chamartin,1,El Viso,051,29874,80300,44268,80300
2018,5,Chamartin,2,Prosperidad,052,20239,46814,25968,46814
2018,5,Chamartin,3,Ciudad Jardín,053,20938,49044,27089,49044
2018,5,Chamartin,4,Hispanoamérica,054,27033,69489,36935,69489
2018,5,Chamartin,5,Nueva España,055,29308,78039,41442,78039
2018,5,Chamartin,6,Castilla,056,24158,61235,32347,61235
2018,6,Tetuan,1,Bellas Vistas,061,13609,33561,16541,33561
2018,6,Tetuan,2,Cuatro Caminos,062,19996,46331,25645,46331
2018,6,Tetuan,3,Castillejos,063,21945,48546,28750,48546
2018,6,Tetuan,4,Almenara,064,13130,31621,15793,31621
2018,6,Tetuan,5,Valdeacederas,065,12284,30245,14684,30245
2018,6,Tetuan,6,Berruguete,066,12831,31378,15485,31378
2018,7,Chamberi,1,Gaztambide,071,21315,46942,27417,46942
2018,7,Chamberi,2,Arapiles,072,21397,46843,27480,46843
2018,7,Chamberi,3,Trafalgar,073,21756,46178,28187,46178
2018,7,Chamberi,4,Almagro,074,26957,68843,39860,68843
2018,7,Chamberi,5,Ríos Rosas,075,23756,53875,31433,53875
2018,7,Chamberi,6,Vallehermoso,076,25400,61679,34593,61679
2018,8,Fuencarral-El Pardo,1,El Pardo,081,16112,38864,19835,38864
2018,8,Fuencarral-El Pardo,2,Fuentelarreina,082,31239,90705,43697,90705
2018,8,Fuencarral-El Pardo,3,Peñagrande,083,18777,48919,23781,48919
2018,8,Fuencarral-El Pardo,4,Pilar,084,14940,35614,18017,35614
2018,8,Fuencarral-El Pardo,5,La Paz,085,22976,61945,29420,61945
2018,8,Fuencarral-El Pardo,6,Valverde,086,16637,46287,21313,46287
2018,8,Fuencarral-El Pardo,7,Mirasierra,087,24684,72453,33814,72453
2018,8,Fuencarral-El Pardo,8,El Goloso,088,21933,67885,29242,67885
2018,9,Moncloa-Aravaca,1,Casa de Campo,091,19883,44951,25038,44951
2018,9,Moncloa-Aravaca,2,Argüelles,092,23729,55126,32045,55126
2018,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,25705,65418,34717,65418
2018,9,Moncloa-Aravaca,4,Valdezarza,094,15289,37366,18734,37366
2018,9,Moncloa-Aravaca,5,Valdemarín,095,31715,90895,46107,90895
2018,9,Moncloa-Aravaca,6,El Plantío,096,32242,91973,47029,91973
2018,9,Moncloa-Aravaca,7,Aravaca,097,25814,73116,35732,73116
2018,10,Latina,1,Los Cármenes,101,11935,31473,14213,31473
2018,10,Latina,2,Puerta del Angel,102,12384,29712,14763,29712
2018,10,Latina,3,Lucero,103,12516,31931,14870,31931
2018,10,Latina,4,Aluche,104,13116,32729,15506,32729
2018,10,Latina,5,Campamento,105,13061,33751,15518,33751
2018,10,Latina,6,Cuatro Vientos,106,14909,37392,18386,37392
2018,10,Latina,7,Águilas,107,12778,31652,15054,31652
2018,11,Carabanchel,1,Comillas,111,12482,29478,14840,29478
2018,11,Carabanchel,2,Opañel,112,11870,30015,14009,30015
2018,11,Carabanchel,3,San Isidro,113,10970,28194,12895,28194
2018,11,Carabanchel,4,Vista Alegre,114,11031,29299,12845,29299
2018,11,Carabanchel,5,Puerta Bonita,115,9996,27438,11636,27438
2018,11,Carabanchel,6,Buenavista,116,12346,33559,14804,33559
2018,11,Carabanchel,7,Abrantes,117,10777,30010,12696,30010
2018,12,Usera,1,Orcasitas,121,10855,29441,12642,29441
2018,12,Usera,2,Orcasur,122,9400,27372,10857,27372
2018,12,Usera,3,San Fermín,123,9592,27472,11133,27472
2018,12,Usera,4,Almendrales,124,9922,27851,11576,27851
2018,12,Usera,5,Moscardó,125,10423,28150,12188,28150
2018,12,Usera,6,Zofío,126,9838,27567,11373,27567
2018,12,Usera,7,Pradolongo,127,8418,24711,9573,24711
2018,13,Puente de Vallecas,1,Entrevías,131,8882,24209,10104,24209
2018,13,Puente de Vallecas,2,San Diego,132,8758,23120,9976,23120
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,11524,30741,13585,30741
2018,13,Puente de Vallecas,4,Palomeras Sureste,134,10975,29220,12775,29220
2018,13,Puente de Vallecas,5,Portazgo,135,9788,25569,11140,25569
2018,13,Puente de Vallecas,6,Numancia,136,10201,26679,11798,26679
2018,14,Moratalaz,1,Pavones,141,13438,35828,16105,35828
2018,14,Moratalaz,2,Horcajo,142,16214,47613,20557,47613
2018,14,Moratalaz,3,Marroquina,143,16952,42643,20937,42643
2018,14,Moratalaz,4,Media Legua,144,15127,37712,18382,37712
2018,14,Moratalaz,5,Fontarrón,145,11936,29808,13971,29808
2018,14,Moratalaz,6,Vinateros,146,13342,31132,15699,31132
2018,15,Ciudad Lineal,1,Ventas,151,12544,30437,14821,30437
2018,15,Ciudad Lineal,2,Pueblo Nuevo,152,12366,32042,14693,32042
2018,15,Ciudad Lineal,3,Quintana,153,13522,32337,16336,32337
2018,15,Ciudad Lineal,4,La Concepción,154,16166,37255,19863,37255
2018,15,Ciudad Lineal,5,San Pascual,155,18245,43790,23049,43790
2018,15,Ciudad Lineal,6,San Juan Bautista,156,23972,61272,31820,61272
2018,15,Ciudad Lineal,7,Colina,157,22635,56382,29919,56382
2018,15,Ciudad Lineal,8,Atalaya,158,26927,69982,36908,69982
2018,15,Ciudad Lineal,9,Costillares,159,25643,70451,34435,70451
2018,16,Hortaleza,1,Palomas,161,29571,85606,41393,85606
2018,16,Hortaleza,2,Piovera,162,30066,85607,43380,85607
2018,16,Hortaleza,3,Canillas,163,16852,42684,20916,42684
2018,16,Hortaleza,4,Pinar del Rey,164,14640,36298,17886,36298
2018,16,Hortaleza,5,Apóstol Santiago,165,14833,38830,18252,38830
2018,16,Hortaleza,6,Valdefuentes,166,20786,58435,27641,58435
2018,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,9660,26729,11120,26729
2018,17,Villaverde,2,San Cristóbal,172,6712,21065,7468,21065
2018,17,Villaverde,3,Butarque,173,11044,31442,13118,31442
2018,17,Villaverde,4,Los Rosales,174,10645,30311,12479,30311
2018,17,Villaverde,5,Ángeles,175,11538,29950,13478,29950
2018,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,9758,26301,11257,26301
2018,18,Villa de Vallecas,2,Santa Eugenia,182,14174,38666,17143,38666
2018,18,Villa de Vallecas,3,Ensanche de Vallecas,183,14190,35059,17338,35059
2018,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,9896,25974,11429,25974
2018,19,Vicalvaro,2,Valdebernardo,192,14439,41470,17847,41470
2018,19,Vicalvaro,3,Valderrivas,193,14850,42778,18466,42778
2018,19,Vicalvaro,4,El Cañaveral,194,13839,34463,16926,34463
2018,20,San Blas-Canillejas,1,Simancas,201,13527,34371,16596,34371
2018,20,San Blas-Canillejas,2,Hellín,202,10498,25938,12005,25938
2018,20,San Blas-Canillejas,3,Amposta,203,9231,23545,10455,23545
2018,20,San Blas-Canillejas,4,Arcos,204,11657,31155,13794,31155
2018,20,San Blas-Canillejas,5,Rosas,205,16398,46701,20596,46701
2018,20,San Blas-Canillejas,6,Rejas,206,16109,40770,20387,40770
2018,20,San Blas-Canillejas,7,Canillejas,207,12851,33569,15359,33569
2018,20,San Blas-Canillejas,8,El Salvador,208,21719,57268,28317,57268
2018,21,Barajas,1,Alameda de Osuna,211,20614,55737,26521,55737
2018,21,Barajas,2,Aeropuerto,212,10330,27316,11953,27316
2018,21,Barajas,3,Casco Histórico de Barajas,213,12949,31622,15441,31622
2018,21,Barajas,4,Timón,214,16036,42848,20027,42848
2018,21,Barajas,5,Corralejos,215,24642,70833,33237,70833
2019,1,Centro,1,Palacio,011,20683,41778,26687,41778
2019,1,Centro,2,Embajadores,012,15210,31535,18798,31535
2019,1,Centro,3,Cortes,013,21218,42530,27827,42530
2019,1,Centro,4,Justicia,014,23790,49256,32079,49256
2019,1,Centro,5,Universidad,015,18953,37738,24220,37738
2019,1,Centro,6,Sol,016,18197,36776,23610,36776
2019,2,Arganzuela,1,Imperial,021,19921,46982,25237,46982
2019,2,Arganzuela,2,Acacias,022,20653,48844,26304,48844
2019,2,Arganzuela,3,Chopera,023,15542,36474,18977,36474
2019,2,Arganzuela,4,Legazpi,024,21482,55540,27836,55540
2019,2,Arganzuela,5,Delicias,025,18684,45051,23727,45051
2019,2,Arganzuela,6,Palos de la Frontera,026,17634,38955,21896,38955
2019,2,Arganzuela,7,Atocha,027,15889,44290,19965,44290
2019,3,Retiro,1,Pacífico,031,20132,46115,25476,46115
2019,3,Retiro,2,Adelfas,032,21311,51283,27171,51283
2019,3,Retiro,3,Estrella,033,23860,63620,30822,63620
2019,3,Retiro,4,Ibiza,034,22590,53104,29411,53104
2019,3,Retiro,5,Los Jerónimos,035,27452,73518,37439,73518
2019,3,Retiro,6,Niño Jesús,036,27415,73537,36927,73537
2019,4,Salamanca,1,Recoletos,041,29359,76674,44475,76674
2019,4,Salamanca,2,Goya,042,24817,56753,33379,56753
2019,4,Salamanca,3,Fuente del Berro,043,20347,46265,25898,46265
2019,4,Salamanca,4,Guindalera,044,21727,51191,27990,51191
2019,4,Salamanca,5,Lista,045,24451,56715,32466,56715
2019,4,Salamanca,6,Castellana,046,30297,79297,42645,79297
2019,5,Chamartin,1,El Viso,051,31057,83856,44113,83856
2019,5,Chamartin,2,Prosperidad,052,21042,48538,26896,48538
2019,5,Chamartin,3,Ciudad Jardín,053,21138,49491,27191,49491
2019,5,Chamartin,4,Hispanoamérica,054,27891,71629,38156,71629
2019,5,Chamartin,5,Nueva España,055,28834,76124,41320,76124
2019,5,Chamartin,6,Castilla,056,24249,61159,32438,61159
2019,6,Tetuan,1,Bellas Vistas,061,14045,35031,17089,35031
2019,6,Tetuan,2,Cuatro Caminos,062,21081,48865,27182,48865
2019,6,Tetuan,3,Castillejos,063,22729,51454,30011,51454
2019,6,Tetuan,4,Almenara,064,13510,32859,16309,32859
2019,6,Tetuan,5,Valdeacederas,065,12753,31598,15267,31598
2019,6,Tetuan,6,Berruguete,066,13229,32842,15954,32842
2019,7,Chamberi,1,Gaztambide,071,22158,49107,28647,49107
2019,7,Chamberi,2,Arapiles,072,21908,47826,28303,47826
2019,7,Chamberi,3,Trafalgar,073,22396,47635,29237,47635
2019,7,Chamberi,4,Almagro,074,29222,75277,40852,75277
2019,7,Chamberi,5,Ríos Rosas,075,24645,55834,32852,55834
2019,7,Chamberi,6,Vallehermoso,076,26362,63453,36183,63453
2019,8,Fuencarral-El Pardo,1,El Pardo,081,16139,38954,19739,38954
2019,8,Fuencarral-El Pardo,2,Fuentelarreina,082,31633,89699,44227,89699
2019,8,Fuencarral-El Pardo,3,Peñagrande,083,19135,49830,24191,49830
2019,8,Fuencarral-El Pardo,4,Pilar,084,15441,36896,18658,36896
2019,8,Fuencarral-El Pardo,5,La Paz,085,23478,62842,30121,62842
2019,8,Fuencarral-El Pardo,6,Valverde,086,17348,48608,22209,48608
2019,8,Fuencarral-El Pardo,7,Mirasierra,087,25531,74466,34713,74466
2019,8,Fuencarral-El Pardo,8,El Goloso,088,22545,70076,30157,70076
2019,9,Moncloa-Aravaca,1,Casa de Campo,091,20308,46383,25704,46383
2019,9,Moncloa-Aravaca,2,Argüelles,092,24826,57801,33049,57801
2019,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,24609,62809,34840,62809
2019,9,Moncloa-Aravaca,4,Valdezarza,094,15807,38659,19421,38659
2019,9,Moncloa-Aravaca,5,Valdemarín,095,32102,91511,46093,91511
2019,9,Moncloa-Aravaca,6,El Plantío,096,32183,91436,46204,91436
2019,9,Moncloa-Aravaca,7,Aravaca,097,25269,71429,35829,71429
2019,10,Latina,1,Los Cármenes,101,12393,32991,14795,32991
2019,10,Latina,2,Puerta del Angel,102,12930,31223,15450,31223
2019,10,Latina,3,Lucero,103,12997,33472,15503,33472
2019,10,Latina,4,Aluche,104,13462,33838,15957,33838
2019,10,Latina,5,Campamento,105,13310,35002,15855,35002
2019,10,Latina,6,Cuatro Vientos,106,15449,39214,19183,39214
2019,10,Latina,7,Águilas,107,13246,33042,15630,33042
2019,11,Carabanchel,1,Comillas,111,12908,30835,15331,30835
2019,11,Carabanchel,2,Opañel,112,12324,31414,14586,31414
2019,11,Carabanchel,3,San Isidro,113,11347,29475,13320,29475
2019,11,Carabanchel,4,Vista Alegre,114,11279,30599,13144,30599
2019,11,Carabanchel,5,Puerta Bonita,115,10255,28580,11934,28580
2019,11,Carabanchel,6,Buenavista,116,12846,35108,15492,35108
2019,11,Carabanchel,7,Abrantes,117,11000,31399,12956,31399
2019,12,Usera,1,Orcasitas,121,11278,31027,13174,31027
2019,12,Usera,2,Orcasur,122,9710,28752,11255,28752
2019,12,Usera,3,San Fermín,123,10002,28887,11636,28887
2019,12,Usera,4,Almendrales,124,10297,29507,12061,29507
2019,12,Usera,5,Moscardó,125,10789,29490,12644,29490
2019,12,Usera,6,Zofío,126,10100,28746,11674,28746
2019,12,Usera,7,Pradolongo,127,8668,25719,9859,25719
2019,13,Puente de Vallecas,1,Entrevías,131,9316,25756,10556,25756
2019,13,Puente de Vallecas,2,San Diego,132,8960,24415,10226,24415
2019,13,Puente de Vallecas,3,Palomeras Bajas,133,11982,32166,14156,32166
2019,13,Puente de Vallecas,4,Palomeras Sureste,134,11438,30574,13347,30574
2019,13,Puente de Vallecas,5,Portazgo,135,10100,26705,11553,26705
2019,13,Puente de Vallecas,6,Numancia,136,10552,27903,12222,27903
2019,14,Moratalaz,1,Pavones,141,14042,37454,16820,37454
2019,14,Moratalaz,2,Horcajo,142,16787,49313,21378,49313
2019,14,Moratalaz,3,Marroquina,143,17441,43622,21596,43622
2019,14,Moratalaz,4,Media Legua,144,15484,38534,18850,38534
2019,14,Moratalaz,5,Fontarrón,145,12425,31365,14592,31365
2019,14,Moratalaz,6,Vinateros,146,13824,32332,16360,32332
2019,15,Ciudad Lineal,1,Ventas,151,13050,31866,15488,31866
2019,15,Ciudad Lineal,2,Pueblo Nuevo,152,12829,33611,15278,33611
2019,15,Ciudad Lineal,3,Quintana,153,14106,33946,17042,33946
2019,15,Ciudad Lineal,4,La Concepción,154,16591,38062,20485,38062
2019,15,Ciudad Lineal,5,San Pascual,155,19136,45727,24272,45727
2019,15,Ciudad Lineal,6,San Juan Bautista,156,24260,62833,32653,62833
2019,15,Ciudad Lineal,7,Colina,157,23266,57482,30876,57482
2019,15,Ciudad Lineal,8,Atalaya,158,30889,78073,42036,78073
2019,15,Ciudad Lineal,9,Costillares,159,26068,71740,35022,71740
2019,16,Hortaleza,1,Palomas,161,29960,86209,41774,86209
2019,16,Hortaleza,2,Piovera,162,30142,85594,42738,85594
2019,16,Hortaleza,3,Canillas,163,17465,44063,21725,44063
2019,16,Hortaleza,4,Pinar del Rey,164,15169,37656,18549,37656
2019,16,Hortaleza,5,Apóstol Santiago,165,15651,41097,19316,41097
2019,16,Hortaleza,6,Valdefuentes,166,21532,61093,28640,61093
2019,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,10034,28194,11586,28194
2019,17,Villaverde,2,San Cristóbal,172,6950,22682,7724,22682
2019,17,Villaverde,3,Butarque,173,11518,33066,13716,33066
2019,17,Villaverde,4,Los Rosales,174,11020,31595,12941,31595
2019,17,Villaverde,5,Ángeles,175,11945,31371,13956,31371
2019,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,10146,27604,11698,27604
2019,18,Villa de Vallecas,2,Santa Eugenia,182,14592,39753,17756,39753
2019,18,Villa de Vallecas,3,Ensanche de Vallecas,183,14590,36536,17875,36536
2019,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,10477,27754,12089,27754
2019,19,Vicalvaro,2,Valdebernardo,192,14863,42907,18370,42907
2019,19,Vicalvaro,3,Valderrivas,193,15435,44234,19210,44234
2019,19,Vicalvaro,4,El Cañaveral,194,15208,37336,18706,37336
2019,20,San Blas-Canillejas,1,Simancas,201,13896,35659,17042,35659
2019,20,San Blas-Canillejas,2,Hellín,202,10877,27232,12437,27232
2019,20,San Blas-Canillejas,3,Amposta,203,9574,24941,10851,24941
2019,20,San Blas-Canillejas,4,Arcos,204,12126,32860,14377,32860
2019,20,San Blas-Canillejas,5,Rosas,205,16989,48213,21459,48213
2019,20,San Blas-Canillejas,6,Rejas,206,16331,41725,20610,41725
2019,20,San Blas-Canillejas,7,Canillejas,207,13416,35368,16044,35368
2019,20,San Blas-Canillejas,8,El Salvador,208,22295,58614,29271,58614
2019,21,Barajas,1,Alameda de Osuna,211,21086,56809,27151,56809
2019,21,Barajas,2,Aeropuerto,212,10768,28556,12475,28556
2019,21,Barajas,3,Casco Histórico de Barajas,213,13446,32747,16036,32747
2019,21,Barajas,4,Timón,214,16611,44794,20919,44794
2019,21,Barajas,5,Corralejos,215,25279,72732,34252,72732
2020,1,Centro,1,Palacio,011,19643,39433,25296,39433
