anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,poblacion_total_distrito_nac,poblacion_idh_alto_distrito,pct_poblacion_idh_alto_distrito
2017,1,Centro,1,Palacio,011,131928,21413,0.16230822873082287
2017,1,Centro,2,Embajadores,012,131928,21413,0.16230822873082287
2017,1,Centro,3,Cortes,013,131928,21413,0.16230822873082287
2017,1,Centro,4,Justicia,014,131928,21413,0.16230822873082287
2017,1,Centro,5,Universidad,015,131928,21413,0.16230822873082287
2017,1,Centro,6,Sol,016,131928,21413,0.16230822873082287
2017,2,Arganzuela,1,Imperial,021,151965,11966,0.07874181554963314
2017,2,Arganzuela,2,Acacias,022,151965,11966,0.07874181554963314
2017,2,Arganzuela,3,Chopera,023,151965,11966,0.07874181554963314
2017,2,Arganzuela,4,Legazpi,024,151965,11966,0.07874181554963314
2017,2,Arganzuela,5,Delicias,025,151965,11966,0.07874181554963314
2017,2,Arganzuela,6,Palos de la Frontera,026,151965,11966,0.07874181554963314
2017,2,Arganzuela,7,Atocha,027,151965,11966,0.07874181554963314
2017,3,Retiro,1,Pacífico,031,118516,7159,0.060405346113604916
2017,3,Retiro,2,Adelfas,032,118516,7159,0.060405346113604916
2017,3,Retiro,3,Estrella,033,118516,7159,0.060405346113604916
2017,3,Retiro,4,Ibiza,034,118516,7159,0.060405346113604916
2017,3,Retiro,5,Los Jerónimos,035,118516,7159,0.060405346113604916
2017,3,Retiro,6,Niño Jesús,036,118516,7159,0.060405346113604916
2017,4,Salamanca,1,Recoletos,041,143800,15109,0.10506954102920724
2017,4,Salamanca,2,Goya,042,143800,15109,0.10506954102920724
2017,4,Salamanca,3,Fuente del Berro,043,143800,15109,0.10506954102920724
2017,4,Salamanca,4,Guindalera,044,143800,15109,0.10506954102920724
2017,4,Salamanca,5,Lista,045,143800,15109,0.10506954102920724
2017,4,Salamanca,6,Castellana,046,143800,15109,0.10506954102920724
2017,5,Chamartin,1,El Viso,051,143424,10822,0.07545459616242749
2017,5,Chamartin,2,Prosperidad,052,143424,10822,0.07545459616242749
2017,5,Chamartin,3,Ciudad Jardín,053,143424,10822,0.07545459616242749
2017,5,Chamartin,4,Hispanoamérica,054,143424,10822,0.07545459616242749
2017,5,Chamartin,5,Nueva España,055,143424,10822,0.07545459616242749
2017,5,Chamartin,6,Castilla,056,143424,10822,0.07545459616242749
2017,6,Tetuan,1,Bellas Vistas,061,153789,19485,0.12669956888984257
2017,6,Tetuan,2,Cuatro Caminos,062,153789,19485,0.12669956888984257
2017,6,Tetuan,3,Castillejos,063,153789,19485,0.12669956888984257
2017,6,Tetuan,4,Almenara,064,153789,19485,0.12669956888984257
2017,6,Tetuan,5,Valdeacederas,065,153789,19485,0.12669956888984257
2017,6,Tetuan,6,Berruguete,066,153789,19485,0.12669956888984257
2017,7,Chamberi,1,Gaztambide,071,137401,12344,0.0898392296999294
2017,7,Chamberi,2,Arapiles,072,137401,12344,0.0898392296999294
2017,7,Chamberi,3,Trafalgar,073,137401,12344,0.0898392296999294
2017,7,Chamberi,4,Almagro,074,137401,12344,0.0898392296999294
2017,7,Chamberi,5,Ríos Rosas,075,137401,12344,0.0898392296999294
2017,7,Chamberi,6,Vallehermoso,076,137401,12344,0.0898392296999294
2017,8,Fuencarral-El Pardo,1,El Pardo,081,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,2,Fuentelarreina,082,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,3,Peñagrande,083,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,4,Pilar,084,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,5,La Paz,085,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,6,Valverde,086,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,7,Mirasierra,087,238756,14912,0.062457069141717905
2017,8,Fuencarral-El Pardo,8,El Goloso,088,238756,14912,0.062457069141717905
2017,9,Moncloa-Aravaca,1,Casa de Campo,091,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,2,Argüelles,092,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,4,Valdezarza,094,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,5,Valdemarín,095,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,6,El Plantío,096,116903,9785,0.08370187249257932
2017,9,Moncloa-Aravaca,7,Aravaca,097,116903,9785,0.08370187249257932
2017,10,Latina,1,Los Cármenes,101,233808,26776,0.11452131663587217
2017,10,Latina,2,Puerta del Angel,102,233808,26776,0.11452131663587217
2017,10,Latina,3,Lucero,103,233808,26776,0.11452131663587217
2017,10,Latina,4,Aluche,104,233808,26776,0.11452131663587217
2017,10,Latina,5,Campamento,105,233808,26776,0.11452131663587217
2017,10,Latina,6,Cuatro Vientos,106,233808,26776,0.11452131663587217
2017,10,Latina,7,Águilas,107,233808,26776,0.11452131663587217
2017,11,Carabanchel,1,Comillas,111,243998,33678,0.13802572152230755
2017,11,Carabanchel,2,Opañel,112,243998,33678,0.13802572152230755
2017,11,Carabanchel,3,San Isidro,113,243998,33678,0.13802572152230755
2017,11,Carabanchel,4,Vista Alegre,114,243998,33678,0.13802572152230755
2017,11,Carabanchel,5,Puerta Bonita,115,243998,33678,0.13802572152230755
2017,11,Carabanchel,6,Buenavista,116,243998,33678,0.13802572152230755
2017,11,Carabanchel,7,Abrantes,117,243998,33678,0.13802572152230755
2017,12,Usera,1,Orcasitas,121,134791,22865,0.1696329873656253
2017,12,Usera,2,Orcasur,122,134791,22865,0.1696329873656253
2017,12,Usera,3,San Fermín,123,134791,22865,0.1696329873656253
2017,12,Usera,4,Almendrales,124,134791,22865,0.1696329873656253
2017,12,Usera,5,Moscardó,125,134791,22865,0.1696329873656253
2017,12,Usera,6,Zofío,126,134791,22865,0.1696329873656253
2017,12,Usera,7,Pradolongo,127,134791,22865,0.1696329873656253
2017,13,Puente de Vallecas,1,Entrevías,131,227595,26108,0.1147125376216525
2017,13,Puente de Vallecas,2,San Diego,132,227595,26108,0.1147125376216525
2017,13,Puente de Vallecas,3,Palomeras Bajas,133,227595,26108,0.1147125376216525
2017,13,Puente de Vallecas,4,Palomeras Sureste,134,227595,26108,0.1147125376216525
2017,13,Puente de Vallecas,5,Portazgo,135,227595,26108,0.1147125376216525
2017,13,Puente de Vallecas,6,Numancia,136,227595,26108,0.1147125376216525
2017,14,Moratalaz,1,Pavones,141,94197,6564,0.0696837478900602
2017,14,Moratalaz,2,Horcajo,142,94197,6564,0.0696837478900602
2017,14,Moratalaz,3,Marroquina,143,94197,6564,0.0696837478900602
2017,14,Moratalaz,4,Media Legua,144,94197,6564,0.0696837478900602
2017,14,Moratalaz,5,Fontarrón,145,94197,6564,0.0696837478900602
2017,14,Moratalaz,6,Vinateros,146,94197,6564,0.0696837478900602
2017,15,Ciudad Lineal,1,Ventas,151,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,2,Pueblo Nuevo,152,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,3,Quintana,153,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,4,La Concepción,154,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,5,San Pascual,155,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,6,San Juan Bautista,156,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,7,Colina,157,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,8,Atalaya,158,212529,22679,0.10671014308635528
2017,15,Ciudad Lineal,9,Costillares,159,212529,22679,0.10671014308635528
2017,16,Hortaleza,1,Palomas,161,180462,14289,0.07918010439870998
2017,16,Hortaleza,2,Piovera,162,180462,14289,0.07918010439870998
2017,16,Hortaleza,3,Canillas,163,180462,14289,0.07918010439870998
2017,16,Hortaleza,4,Pinar del Rey,164,180462,14289,0.07918010439870998
2017,16,Hortaleza,5,Apóstol Santiago,165,180462,14289,0.07918010439870998
2017,16,Hortaleza,6,Valdefuentes,166,180462,14289,0.07918010439870998
2017,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,142608,17506,0.12275608661505666
2017,17,Villaverde,2,San Cristóbal,172,142608,17506,0.12275608661505666
2017,17,Villaverde,3,Butarque,173,142608,17506,0.12275608661505666
2017,17,Villaverde,4,Los Rosales,174,142608,17506,0.12275608661505666
2017,17,Villaverde,5,Ángeles,175,142608,17506,0.12275608661505666
2017,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,104421,8757,0.08386244146292413
2017,18,Villa de Vallecas,2,Santa Eugenia,182,104421,8757,0.08386244146292413
2017,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,70051,6446,0.09201867211031962
2017,19,Vicalvaro,2,Valdebernardo,192,70051,6446,0.09201867211031962
2017,20,San Blas-Canillejas,1,Simancas,201,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,2,Hellín,202,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,3,Amposta,203,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,4,Arcos,204,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,5,Rosas,205,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,6,Rejas,206,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,7,Canillejas,207,154357,13645,0.08839897121607701
2017,20,San Blas-Canillejas,8,El Salvador,208,154357,13645,0.08839897121607701
2017,21,Barajas,1,Alameda de Osuna,211,46876,3495,0.07455840942059903
2017,21,Barajas,2,Aeropuerto,212,46876,3495,0.07455840942059903
2017,21,Barajas,3,Casco Histórico de Barajas,213,46876,3495,0.07455840942059903
2017,21,Barajas,4,Timón,214,46876,3495,0.07455840942059903
2017,21,Barajas,5,Corralejos,215,46876,3495,0.07455840942059903
2018,1,Centro,1,Palacio,011,132352,23624,0.17849371373307543
2018,1,Centro,2,Embajadores,012,132352,23624,0.17849371373307543
2018,1,Centro,3,Cortes,013,132352,23624,0.17849371373307543
2018,1,Centro,4,Justicia,014,132352,23624,0.17849371373307543
2018,1,Centro,5,Universidad,015,132352,23624,0.17849371373307543
2018,1,Centro,6,Sol,016,132352,23624,0.17849371373307543
2018,2,Arganzuela,1,Imperial,021,152907,12860,0.0841034092618389
2018,2,Arganzuela,2,Acacias,022,152907,12860,0.0841034092618389
2018,2,Arganzuela,3,Chopera,023,152907,12860,0.0841034092618389
2018,2,Arganzuela,4,Legazpi,024,152907,12860,0.0841034092618389
2018,2,Arganzuela,5,Delicias,025,152907,12860,0.0841034092618389
2018,2,Arganzuela,6,Palos de la Frontera,026,152907,12860,0.0841034092618389
2018,2,Arganzuela,7,Atocha,027,152907,12860,0.0841034092618389
2018,3,Retiro,1,Pacífico,031,119011,7659,0.06435539571972339
2018,3,Retiro,2,Adelfas,032,119011,7659,0.06435539571972339
2018,3,Retiro,3,Estrella,033,119011,7659,0.06435539571972339
2018,3,Retiro,4,Ibiza,034,119011,7659,0.06435539571972339
2018,3,Retiro,5,Los Jerónimos,035,119011,7659,0.06435539571972339
2018,3,Retiro,6,Niño Jesús,036,119011,7659,0.06435539571972339
2018,4,Salamanca,1,Recoletos,041,145268,16721,0.11510449651678277
2018,4,Salamanca,2,Goya,042,145268,16721,0.11510449651678277
2018,4,Salamanca,3,Fuente del Berro,043,145268,16721,0.11510449651678277
2018,4,Salamanca,4,Guindalera,044,145268,16721,0.11510449651678277
2018,4,Salamanca,5,Lista,045,145268,16721,0.11510449651678277
2018,4,Salamanca,6,Castellana,046,145268,16721,0.11510449651678277
2018,5,Chamartin,1,El Viso,051,144894,11812,0.08152166411307576
2018,5,Chamartin,2,Prosperidad,052,144894,11812,0.08152166411307576
2018,5,Chamartin,3,Ciudad Jardín,053,144894,11812,0.08152166411307576
2018,5,Chamartin,4,Hispanoamérica,054,144894,11812,0.08152166411307576
2018,5,Chamartin,5,Nueva España,055,144894,11812,0.08152166411307576
2018,5,Chamartin,6,Castilla,056,144894,11812,0.08152166411307576
2018,6,Tetuan,1,Bellas Vistas,061,155967,24732,0.15857200561657273
2018,6,Tetuan,2,Cuatro Caminos,062,155967,24732,0.15857200561657273
2018,6,Tetuan,3,Castillejos,063,155967,24732,0.15857200561657273
2018,6,Tetuan,4,Almenara,064,155967,24732,0.15857200561657273
2018,6,Tetuan,5,Valdeacederas,065,155967,24732,0.15857200561657273
2018,6,Tetuan,6,Berruguete,066,155967,24732,0.15857200561657273
2018,7,Chamberi,1,Gaztambide,071,138418,13610,0.0983253623083703
2018,7,Chamberi,2,Arapiles,072,138418,13610,0.0983253623083703
2018,7,Chamberi,3,Trafalgar,073,138418,13610,0.0983253623083703
2018,7,Chamberi,4,Almagro,074,138418,13610,0.0983253623083703
2018,7,Chamberi,5,Ríos Rosas,075,138418,13610,0.0983253623083703
2018,7,Chamberi,6,Vallehermoso,076,138418,13610,0.0983253623083703
2018,8,Fuencarral-El Pardo,1,El Pardo,081,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,2,Fuentelarreina,082,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,3,Peñagrande,083,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,4,Pilar,084,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,5,La Paz,085,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,6,Valverde,086,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,7,Mirasierra,087,242928,16610,0.06837416847790292
2018,8,Fuencarral-El Pardo,8,El Goloso,088,242928,16610,0.06837416847790292
2018,9,Moncloa-Aravaca,1,Casa de Campo,091,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,2,Argüelles,092,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,4,Valdezarza,094,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,5,Valdemarín,095,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,6,El Plantío,096,117835,10456,0.08873424704035304
2018,9,Moncloa-Aravaca,7,Aravaca,097,117835,10456,0.08873424704035304
2018,10,Latina,1,Los Cármenes,101,235785,28929,0.12269228322412368
2018,10,Latina,2,Puerta del Angel,102,235785,28929,0.12269228322412368
2018,10,Latina,3,Lucero,103,235785,28929,0.12269228322412368
2018,10,Latina,4,Aluche,104,235785,28929,0.12269228322412368
2018,10,Latina,5,Campamento,105,235785,28929,0.12269228322412368
2018,10,Latina,6,Cuatro Vientos,106,235785,28929,0.12269228322412368
2018,10,Latina,7,Águilas,107,235785,28929,0.12269228322412368
2018,11,Carabanchel,1,Comillas,111,248220,36534,0.14718394972202078
2018,11,Carabanchel,2,Opañel,112,248220,36534,0.14718394972202078
2018,11,Carabanchel,3,San Isidro,113,248220,36534,0.14718394972202078
2018,11,Carabanchel,4,Vista Alegre,114,248220,36534,0.14718394972202078
2018,11,Carabanchel,5,Puerta Bonita,115,248220,36534,0.14718394972202078
2018,11,Carabanchel,6,Buenavista,116,248220,36534,0.14718394972202078
2018,11,Carabanchel,7,Abrantes,117,248220,36534,0.14718394972202078
2018,12,Usera,1,Orcasitas,121,136978,24939,0.18206573318343092
2018,12,Usera,2,Orcasur,122,136978,24939,0.18206573318343092
2018,12,Usera,3,San Fermín,123,136978,24939,0.18206573318343092
2018,12,Usera,4,Almendrales,124,136978,24939,0.18206573318343092
2018,12,Usera,5,Moscardó,125,136978,24939,0.18206573318343092
2018,12,Usera,6,Zofío,126,136978,24939,0.18206573318343092
2018,12,Usera,7,Pradolongo,127,136978,24939,0.18206573318343092
2018,13,Puente de Vallecas,1,Entrevías,131,230488,28448,0.12342508069834439
2018,13,Puente de Vallecas,2,San Diego,132,230488,28448,0.12342508069834439
2018,13,Puente de Vallecas,3,Palomeras Bajas,133,230488,28448,0.12342508069834439
