anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,n_altas_internas,n_altas_internas_esp,n_altas_internas_ext,n_bajas_internas,n_bajas_internas_esp,n_bajas_internas_ext,n_altas_externas,n_altas_externas_esp,n_altas_externas_ext,n_bajas_externas,n_bajas_externas_esp,n_bajas_externas_ext,n_entradas_totales,n_salidas_totales,poblacion_total_barrio,tasa_altas_internas,tasa_bajas_internas,tasa_altas_externas,tasa_bajas_externas,tasa_entradas_totales,tasa_salidas_totales
2020,13,Puente de Vallecas,5,Portazgo,135,1598,923,675,1536,937,599,902,342,560,930,615,315,2500,2466,29071,0.054968869319940834,0.05283615974682673,0.03102748443465997,0.0319906435967115,0.08599635375460081,0.08482680334353823
2020,13,Puente de Vallecas,6,Numancia,136,3246,1584,1662,3316,1682,1634,2141,656,1485,1865,1182,683,5387,5181,48586,0.06680936895401968,0.06825011320133371,0.04406619190713374,0.03838554316058124,0.11087556086115342,0.10663565636191495
2020,14,Moratalaz,1,Pavones,141,328,231,97,323,216,107,215,107,108,516,232,284,543,839,9379,0.034971745388634186,0.03443863951380744,0.022923552617549844,0.05501652628211963,0.05789529800618403,0.08945516579592708
2020,14,Moratalaz,2,Horcajo,142,190,136,54,198,174,24,100,61,39,135,118,17,290,333,6451,0.029452798015811504,0.030692915827003564,0.01550147263990079,0.020926988063866066,0.044954270655712295,0.05161990389086963
2020,14,Moratalaz,3,Marroquina,143,830,591,239,957,727,230,444,269,175,602,498,104,1274,1559,27308,0.03039402372931009,0.035044675552951515,0.016258971729896002,0.02204482203017431,0.04665299545920609,0.05708949758312582
2020,14,Moratalaz,4,Media Legua,144,753,494,259,803,501,302,400,200,200,458,358,100,1153,1261,17993,0.041849608180959265,0.04462846662591008,0.022230867559606515,0.02545434335574946,0.06408047574056577,0.07008280998165953
2020,14,Moratalaz,5,Fontarrón,145,939,568,371,857,482,375,476,165,311,546,384,162,1415,1403,17593,0.05337350082419144,0.04871255613027909,0.0270562155402717,0.031035070766782243,0.08042971636446314,0.07974762689706133
2020,14,Moratalaz,6,Vinateros,146,724,444,280,684,440,244,419,182,237,505,382,123,1143,1189,17183,0.04213466798579992,0.0398067857766397,0.024384566140953266,0.029389512890647732,0.06651923412675319,0.06919629866728744
2020,15,Ciudad Lineal,1,Ventas,151,2781,1520,1261,2887,1673,1214,1784,676,1108,1562,1032,530,4565,4449,49044,0.05670418399804258,0.05886550852295898,0.03637549955142321,0.03184895196150395,0.09307968354946579,0.09071446048446292
2020,15,Ciudad Lineal,2,Pueblo Nuevo,152,3543,1866,1677,3951,2066,1885,2333,838,1495,2071,1344,727,5876,6022,63732,0.05559216720015063,0.06199397476934664,0.03660641436013306,0.03249544969560032,0.09219858156028368,0.09448942446494697
2020,15,Ciudad Lineal,3,Quintana,153,1431,770,661,1547,885,662,975,412,563,982,648,334,2406,2529,25236,0.056704707560627676,0.06130131558091615,0.038635282929148834,0.03891266444761452,0.09533999048977651,0.10021398002853067
2020,15,Ciudad Lineal,4,La Concepción,154,1098,669,429,1137,662,475,689,311,378,747,532,215,1787,1884,21210,0.05176803394625177,0.05360678925035361,0.032484677039132485,0.03521923620933522,0.08425271098538425,0.08882602545968883
2020,15,Ciudad Lineal,5,San Pascual,155,702,506,196,739,566,173,446,250,196,500,406,94,1148,1239,18166,0.03864361994935594,0.04068039194098866,0.024551359682924143,0.0275239458328746,0.06319497963228009,0.06820433777386326
2020,15,Ciudad Lineal,6,San Juan Bautista,156,525,410,115,618,461,157,364,209,155,412,321,90,889,1030,12768,0.04111842105263158,0.048402255639097745,0.02850877192982456,0.03226817042606516,0.06962719298245613,0.0806704260651629
2020,15,Ciudad Lineal,7,Colina,157,317,238,79,395,313,82,207,116,91,224,176,48,524,619,6547,0.04841912326256301,0.060332976936001224,0.03161753474873988,0.034214143882694364,0.08003665801130289,0.09454712081869558
2020,15,Ciudad Lineal,8,Atalaya,158,78,65,13,87,78,9,83,49,34,64,56,8,161,151,1568,0.04974489795918367,0.05548469387755102,0.05293367346938776,0.04081632653061224,0.10267857142857142,0.09630102040816327
2020,15,Ciudad Lineal,9,Costillares,159,896,775,121,958,822,136,659,507,152,663,598,65,1555,1621,22322,0.040139772421826,0.042917301317086286,0.029522444225427828,0.029701639638025266,0.06966221664725383,0.07261894095511155
2020,16,Hortaleza,1,Palomas,161,338,263,75,258,187,71,176,86,90,184,144,40,514,442,6857,0.04929269359778329,0.0376257838704973,0.025667201400029167,0.026833892372757767,0.07495989499781246,0.06445967624325506
2020,16,Hortaleza,2,Piovera,162,602,434,168,791,575,216,519,252,267,391,313,78,1121,1182,14987,0.04016814572629612,0.052779075198505374,0.03463001267765397,0.026089277373723893,0.07479815840395009,0.07886835257222927
2020,16,Hortaleza,3,Canillas,163,1690,1152,538,1720,1214,506,987,517,470,1122,884,238,2677,2842,40940,0.04127992183683439,0.04201270151441133,0.024108451392281387,0.027405959941377626,0.06538837322911578,0.06941866145578895
2020,16,Hortaleza,4,Pinar del Rey,164,2475,1592,883,2351,1520,831,1368,653,715,1578,1140,438,3843,3929,53344,0.04639697060587882,0.04407243551289742,0.02564487102579484,0.029581583683263347,0.07204184163167367,0.07365401919616077
2020,16,Hortaleza,5,Apóstol Santiago,165,661,452,209,629,438,191,498,309,189,525,411,114,1159,1154,15613,0.0423365144430923,0.04028694037020432,0.03189649650931916,0.03362582463331839,0.07423301095241146,0.0739127650035227
2020,16,Hortaleza,6,Valdefuentes,166,3598,2838,760,2508,1892,616,2259,1350,909,2410,1944,466,5857,4918,62078,0.05795934147362995,0.04040078610779987,0.036389703276523085,0.038822127001514224,0.09434904475015303,0.07922291310931409
2020,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,2757,1450,1307,2392,1284,1108,1779,610,1169,1822,1103,719,4536,4214,46940,0.058734554750745634,0.05095867064337452,0.037899446101406054,0.03881550916063059,0.09663400085215168,0.08977417980400511
2020,17,Villaverde,2,San Cristóbal,172,1307,553,754,1313,595,717,1037,204,833,816,415,401,2344,2129,16992,0.07691854990583805,0.0772716572504708,0.061028719397363464,0.0480225988700565,0.1379472693032015,0.1252942561205273
2020,17,Villaverde,3,Butarque,173,1546,1189,357,955,660,295,623,312,311,575,417,158,2169,1530,20082,0.07698436410716064,0.047555024399960164,0.031022806493377155,0.02863260631411214,0.1080071706005378,0.07618763071407231
2020,17,Villaverde,4,Los Rosales,174,2002,1115,887,2049,1176,873,1249,382,867,1311,790,521,3251,3360,38252,0.05233713269894385,0.05356582662344453,0.03265188748300742,0.0342727177663913,0.08498902018195127,0.08783854438983582
2020,17,Villaverde,5,Ángeles,175,2057,1153,904,1753,931,822,1217,441,776,1008,644,364,3274,2761,32648,0.06300539083557952,0.05369394756187209,0.037276402842440576,0.030874785591766724,0.10028179367802009,0.08456873315363882
2020,18,Villa de Vallecas,1,Casco Histórico de Vallecas,181,2239,1286,953,2475,1457,1018,1279,433,846,1383,909,474,3518,3858,41118,0.05445303759910501,0.06019261637239166,0.031105598521328857,0.03363490442142127,0.08555863612043388,0.09382752079381293
2020,18,Villa de Vallecas,2,Santa Eugenia,182,903,658,245,749,543,206,385,203,182,701,541,160,1288,1450,24743,0.03649517035121044,0.030271187810693934,0.015559956351291274,0.028331245200662814,0.05205512670250172,0.058602433011356744
2020,18,Villa de Vallecas,3,Ensanche de Vallecas,183,3663,2580,1083,2486,1785,701,1799,990,809,2028,1625,403,5462,4514,48959,0.07481770460997977,0.05077718090647276,0.0367450315570171,0.04142241467350232,0.11156273616699687,0.09219959557997508
2020,19,Vicalvaro,1,Casco Histórico de Vicálvaro,191,1724,974,750,1626,907,719,1235,503,732,1139,742,397,2959,2765,35772,0.048194118304819414,0.045454545454545456,0.03452420887845242,0.031840545678184055,0.08271832718327184,0.0772950911327295
2020,19,Vicalvaro,2,Valdebernardo,192,562,365,197,615,432,183,356,165,191,478,378,100,918,1093,17882,0.03142825187339224,0.03439212616038474,0.01990828766357231,0.026730790739290907,0.05133653953696454,0.06112291689967565
2020,19,Vicalvaro,3,Valderrivas,193,523,437,86,502,441,61,229,155,74,462,396,66,752,964,18191,0.02875048100709142,0.027596063987686218,0.012588642735418614,0.025397174426914408,0.04133912374251003,0.05299323841460063
2020,19,Vicalvaro,4,El Cañaveral,194,1269,1087,182,37,25,12,753,671,82,58,39,19,2022,95,2390,0.5309623430962344,0.015481171548117154,0.31506276150627616,0.024267782426778243,0.8460251046025105,0.0397489539748954
2020,20,San Blas-Canillejas,1,Simancas,201,1780,1037,743,1857,1082,775,1207,446,761,1132,720,412,2987,2989,28761,0.06188936406939954,0.06456660060498592,0.041966551927958,0.039358854003685544,0.10385591599735754,0.10392545460867146
2020,20,San Blas-Canillejas,2,Hellín,202,653,372,281,481,299,182,370,125,245,320,224,96,1023,801,9383,0.06959394649898754,0.05126292230629863,0.03943301715869125,0.034104231056165404,0.10902696365767878,0.08536715336246403
2020,20,San Blas-Canillejas,3,Amposta,203,655,334,321,629,314,315,395,110,285,326,187,139,1050,955,8902,0.07357897101774882,0.07065827903841833,0.044372051224443945,0.03662098404852842,0.11795102224219277,0.10727926308694676
2020,20,San Blas-Canillejas,4,Arcos,204,1357,945,412,1103,722,381,640,294,346,615,454,160,1997,1718,24771,0.05478180129990715,0.04452787533809697,0.025836663840781558,0.02482741915950103,0.08061846514068871,0.069355294497598
2020,20,San Blas-Canillejas,5,Rosas,205,979,734,245,1035,787,248,547,275,272,687,541,146,1526,1722,31859,0.030729150318591292,0.03248689538278038,0.017169402680561222,0.021563765341033932,0.047898552999152515,0.05405066072381431
2020,20,San Blas-Canillejas,6,Rejas,206,1247,706,541,1218,674,544,778,356,422,943,591,352,2025,2161,17340,0.07191464821222607,0.07024221453287197,0.044867358708189156,0.05438292964244521,0.11678200692041522,0.12462514417531718
2020,20,San Blas-Canillejas,7,Canillejas,207,1618,898,720,1491,858,633,981,391,590,1021,671,350,2599,2512,29144,0.05551743068899259,0.05115975844084546,0.03366044468844359,0.0350329398847104,0.08917787537743618,0.08619269832555586
2020,20,San Blas-Canillejas,8,El Salvador,208,475,329,146,429,327,102,251,130,121,308,263,45,726,737,11509,0.041272047962464156,0.037275175949257104,0.021809019028586323,0.026761664784082023,0.06308106699105048,0.06403684073333912
2020,21,Barajas,1,Alameda de Osuna,211,794,624,170,696,575,121,384,267,117,569,497,72,1178,1265,19885,0.03992959517224038,0.035001257229067134,0.019311038471209456,0.028614533568016094,0.059240633643449836,0.06361579079708322
2020,21,Barajas,2,Aeropuerto,212,90,53,37,71,30,41,100,47,53,101,64,37,190,172,1912,0.04707112970711297,0.03713389121338912,0.05230125523012552,0.05282426778242678,0.09937238493723849,0.0899581589958159
2020,21,Barajas,3,Casco Histórico de Barajas,213,422,239,183,491,294,197,318,136,182,374,247,127,740,865,7707,0.05475541715323732,0.06370831711431167,0.041261191124951344,0.04852731283248994,0.09601660827818866,0.11223562994680161
2020,21,Barajas,4,Timón,214,947,755,192,549,395,154,425,248,177,412,304,108,1372,961,12887,0.07348490727089314,0.04260107084658959,0.03297897105610305,0.03197020252968107,0.10646387832699619,0.07457127337627066
2020,21,Barajas,5,Corralejos,215,405,334,71,386,325,61,188,124,64,251,211,40,593,637,7767,0.05214368482039398,0.049697437878202654,0.02420496974378782,0.032316209604737994,0.0763486545641818,0.08201364748294064
2021,1,Centro,1,Palacio,011,1990,1173,817,2193,1364,829,1932,826,1106,996,749,247,3922,3189,23729,0.08386362678578954,0.09241855956846054,0.08141936027645497,0.04197395591891778,0.1652829870622445,0.13439251548737832
2021,1,Centro,2,Embajadores,012,5212,2569,2643,5703,2884,2819,4348,1658,2690,2335,1573,762,9560,8038,47528,0.10966167311900353,0.11999242551758964,0.09148291533411884,0.04912893452280761,0.20114458845312236,0.16912136004039724
2021,1,Centro,3,Cortes,013,1068,578,490,1212,673,539,1299,450,849,558,403,155,2367,1770,10846,0.0984694818366218,0.11174626590448092,0.11976765627881246,0.05144753826295408,0.21823713811543427,0.163193804167435
2021,1,Centro,4,Justicia,014,1550,896,654,2037,1226,811,1873,782,1091,809,609,200,3423,2846,18304,0.08468094405594405,0.11128715034965035,0.10232736013986014,0.04419798951048951,0.1870083041958042,0.15548513986013987
2021,1,Centro,5,Universidad,015,3092,1620,1472,3826,2253,1573,3083,1229,1854,1456,1015,441,6175,5282,33580,0.09207861822513401,0.11393686718284693,0.0918106015485408,0.043359142346634905,0.1838892197736748,0.15729600952948183
2021,1,Centro,6,Sol,016,724,319,405,859,393,466,1116,307,809,395,251,144,1840,1254,8046,0.08998260004971415,0.10676112353964703,0.13870246085011187,0.049092716877951775,0.228685060899826,0.1558538404175988
2021,2,Arganzuela,1,Imperial,021,1411,1067,344,1292,1005,287,796,493,303,726,619,107,2207,2018,22702,0.06215311426306052,0.05691128534930843,0.035062990044929965,0.03197956127213462,0.09721610430799049,0.08889084662144305
2021,2,Arganzuela,2,Acacias,022,2069,1602,467,2068,1586,482,1230,798,432,1077,911,166,3299,3145,36544,0.05661668126094571,0.056589316987740806,0.03365805604203152,0.02947132224168126,0.09027473730297723,0.08606063922942207
2021,2,Arganzuela,3,Chopera,023,1461,986,475,1552,1035,517,967,521,446,772,604,168,2428,2324,20187,0.07237330955565463,0.07688116114331005,0.04790211522266805,0.03824243324912072,0.12027542477832268,0.11512359439243078
2021,2,Arganzuela,4,Legazpi,024,1363,1119,244,1279,1078,201,667,435,232,728,637,91,2030,2007,19660,0.06932858596134282,0.0650559511698881,0.03392675483214649,0.037029501525941,0.10325534079348932,0.1020854526958291
2021,2,Arganzuela,5,Delicias,025,2166,1563,603,2162,1497,665,1348,755,593,1054,831,223,3514,3216,28518,0.07595203029665475,0.07581176800617154,0.04726839189283961,0.036959113542324146,0.12322042218949436,0.11277088154849568
2021,2,Arganzuela,6,Palos de la Frontera,026,1831,1180,651,2265,1517,748,1542,800,742,1145,906,239,3373,3410,25931,0.07061046623732213,0.08734719062126413,0.05946550460838379,0.044155643823994443,0.1300759708457059,0.13150283444525857
2021,2,Arganzuela,7,Atocha,027,157,121,36,36,29,7,102,66,36,39,36,3,259,75,1450,0.10827586206896551,0.02482758620689655,0.0703448275862069,0.02689655172413793,0.17862068965517242,0.05172413793103448
2021,3,Retiro,1,Pacífico,031,2194,1576,618,2263,1674,589,1485,897,588,1056,863,193,3679,3319,33226,0.0660326250526696,0.06810931198459039,0.04469391440438211,0.03178233913200506,0.1107265394570517,0.09989165111659544
2021,3,Retiro,2,Adelfas,032,1206,976,230,1216,958,258,789,470,319,543,467,76,1995,1759,18719,0.0644265185106042,0.06496073508200224,0.042149687483305734,0.029007959826913832,0.10657620599390993,0.09396869490891607
2021,3,Retiro,3,Estrella,033,1027,884,143,1016,871,145,565,405,160,590,518,72,1592,1606,23134,0.04439353332756981,0.04391804270770295,0.02442292729316158,0.025503587792858995,0.06881646062073139,0.06942163050056194
2021,3,Retiro,4,Ibiza,034,1515,1061,454,1655,1201,454,1271,650,621,813,630,183,2786,2468,21685,0.06986396126354623,0.07632003689186073,0.05861194373991238,0.037491353470140654,0.12847590500345862,0.11381139036200139
2021,3,Retiro,5,Los Jerónimos,035,417,303,114,411,307,104,471,242,229,271,241,30,888,682,6967,0.05985359552174537,0.058992392708482846,0.06760442084110808,0.03889766039902397,0.12745801636285345,0.09789005310750681
2021,3,Retiro,6,Niño Jesús,036,848,740,108,879,735,144,461,282,179,417,366,51,1309,1296,15361,0.0552047392747868,0.05722283705487924,0.030011066987826313,0.027146670138662846,0.08521580626261312,0.08436950719354208
2021,4,Salamanca,1,Recoletos,041,1000,663,337,1369,1007,362,1600,653,947,583,472,111,2600,1952,15702,0.06368615462998344,0.08718634568844733,0.1018978474079735,0.037129028149280346,0.16558400203795695,0.12431537383772767
2021,4,Salamanca,2,Goya,042,2126,1333,793,2567,1711,856,2409,1119,1290,1085,838,247,4535,3652,29603,0.07181704556970578,0.08671418437320542,0.08137688747762051,0.036651690707022934,0.15319393304732629,0.12336587508022835
2021,4,Salamanca,3,Fuente del Berro,043,1583,1072,511,1680,1183,497,1178,637,541,755,591,164,2761,2435,21055,0.07518404179529803,0.07979102350985515,0.05594870577060081,0.03585846592258371,0.13113274756589885,0.11564948943243886
2021,4,Salamanca,4,Guindalera,044,3138,2230,908,3206,2342,864,2304,1192,1112,1494,1215,279,5442,4700,42126,0.07449081327446233,0.07610501827849785,0.054693063666144424,0.035465033471015525,0.12918387694060676,0.11157005174951337
2021,4,Salamanca,5,Lista,045,1583,1045,538,1807,1251,556,1618,713,905,787,644,143,3201,2594,20984,0.075438429279451,0.08611322912695386,0.07710636675562334,0.0375047655356462,0.15254479603507434,0.12361799466260008
2021,4,Salamanca,6,Castellana,046,1088,743,345,1548,1083,465,1682,608,1074,574,449,125,2770,2122,17197,0.06326684886898877,0.0900157004128627,0.09780775716694773,0.033377914752573123,0.1610746060359365,0.12339361516543583
2021,5,Chamartin,1,El Viso,051,1150,966,184,1434,1149,285,972,553,419,520,412,108,2122,1954,17405,0.06607296753806377,0.08239011778224647,0.05584602125825912,0.02987647227808101,0.1219189887963229,0.11226659006032749
2021,5,Chamartin,2,Prosperidad,052,2719,2007,712,2787,2075,712,1735,972,763,1294,1070,224,4454,4081,36499,0.07449519164908627,0.07635825639058605,0.04753554891914847,0.03545302611030439,0.12203074056823475,0.11181128250089044
2021,5,Chamartin,3,Ciudad Jardín,053,1462,1051,411,1574,1142,432,930,468,462,615,500,115,2392,2189,18690,0.07822364901016586,0.08421615837346175,0.04975922953451043,0.03290529695024077,0.1279828785446763,0.11712145532370251
2021,5,Chamartin,4,Hispanoamérica,054,2170,1795,375,2297,1906,391,1293,857,436,926,785,141,3463,3223,31771,0.06830128104246011,0.07229863712190363,0.040697491422995814,0.02914607661074565,0.10899877246545592,0.10144471373264927
2021,5,Chamartin,5,Nueva España,055,1735,1426,309,1996,1638,358,1056,650,406,769,635,134,2791,2765,24791,0.06998507522891372,0.08051308942761486,0.042596103424629904,0.03101932152797386,0.11258117865354363,0.11153241095558872
2021,5,Chamartin,6,Castilla,056,1135,905,230,1214,968,246,842,485,357,628,547,81,1977,1842,17180,0.06606519208381839,0.07066356228172294,0.0490104772991851,0.03655413271245635,0.1150756693830035,0.10721769499417928
2021,6,Tetuan,1,Bellas Vistas,061,2899,1416,1483,3091,1641,1450,1797,752,1045,1233,858,375,4696,4324,29568,0.09804518398268398,0.10453869047619048,0.060775162337662336,0.041700487012987016,0.15882034632034633,0.1462391774891775
2021,6,Tetuan,2,Cuatro Caminos,062,2837,1738,1099,3051,2011,1040,1980,1042,938,1309,1066,243,4817,4360,34986,0.08108957868861831,0.08720631109586692,0.05659406619790774,0.03741496598639456,0.13768364488652604,0.12462127708226148
2021,6,Tetuan,3,Castillejos,063,1710,1137,573,1840,1239,601,1244,666,578,860,682,178,2954,2700,20653,0.0827966881324747,0.08909117319517745,0.06023338013847867,0.04164043964557207,0.14303006827095338,0.13073161284074952
2021,6,Tetuan,4,Almenara,064,1797,1081,716,1774,1076,698,1245,596,649,918,705,213,3042,2692,22869,0.07857798766889676,0.07757225939044121,0.05444050898596353,0.04014167650531287,0.1330184966548603,0.11771393589575407
2021,6,Tetuan,5,Valdeacederas,065,2562,1334,1228,2737,1412,1325,1528,687,841,1244,887,357,4090,3981,26743,0.09580077029503048,0.10234453875780578,0.057136446920689525,0.046516845529671315,0.15293721721572,0.14886138428747708
2021,6,Tetuan,6,Berruguete,066,2583,1305,1278,2946,1550,1396,1552,634,918,1126,783,343,4135,4072,25796,0.10013180338036905,0.11420375251977051,0.06016436656846023,0.0436501783222205,0.16029616994882928,0.157853930841991
2021,7,Chamberi,1,Gaztambide,071,1546,1073,473,1829,1292,537,1599,897,702,891,743,148,3145,2720,23067,0.06702215285906273,0.07929076169419517,0.0693198075172324,0.03862660944206009,0.13634196037629515,0.11791737113625525
2021,7,Chamberi,2,Arapiles,072,1718,1203,515,2017,1463,554,1545,878,667,942,783,159,3263,2959,24377,0.07047626861385732,0.08274192886737498,0.06337941502235714,0.03864298313984493,0.13385568363621447,0.12138491200721992
2021,7,Chamberi,3,Trafalgar,073,2027,1327,700,2251,1561,690,1745,923,822,1082,879,203,3772,3333,24752,0.0818923723335488,0.09094214608920491,0.07049935358758888,0.04371363930187459,0.1523917259211377,0.1346557853910795
2021,7,Chamberi,4,Almagro,074,1331,929,402,1652,1202,450,1290,693,597,711,576,135,2621,2363,19655,0.06771813787840245,0.08404986008649198,0.0656321546680234,0.03617400152632918,0.13335029254642586,0.12022386161282117
2021,7,Chamberi,5,Ríos Rosas,075,2146,1599,547,2380,1855,525,1711,1010,701,1163,948,215,3857,3543,27352,0.07845861362971629,0.0870137467095642,0.06255484059666569,0.04251974261479965,0.14101345422638198,0.12953348932436384
2021,7,Chamberi,6,Vallehermoso,076,1097,882,215,1204,965,239,1016,672,344,672,575,97,2113,1876,20188,0.054339211412720426,0.059639389736477116,0.05032692688725976,0.033287101248266296,0.10466613829998019,0.09292649098474341
2021,8,Fuencarral-El Pardo,1,El Pardo,081,134,124,10,115,101,14,150,137,13,177,174,3,284,292,3463,0.038694773317932425,0.033208200981807684,0.04331504475887958,0.05111175281547791,0.08200981807681201,0.08431995379728559
2021,8,Fuencarral-El Pardo,2,Fuentelarreina,082,189,164,25,171,137,34,75,45,30,81,63,18,264,252,3373,0.05603320486214053,0.05069670916098429,0.02223539875481767,0.024014230655203084,0.0782686036169582,0.07471093981618737
2021,8,Fuencarral-El Pardo,3,Peñagrande,083,2405,1840,565,2289,1670,619,1226,748,478,1270,1034,236,3631,3559,44532,0.05400610796730441,0.0514012395580706,0.027530764394143536,0.0285188179286805,0.08153687236144795,0.0799200574867511
2021,8,Fuencarral-El Pardo,4,Pilar,084,3233,2198,1035,3233,2240,993,1753,957,796,1532,1230,302,4986,4765,46182,0.07000562989909488,0.07000562989909488,0.037958511974362306,0.03317309774370967,0.1079641418734572,0.10317872764280456
2021,8,Fuencarral-El Pardo,5,La Paz,085,1320,1077,243,1464,1190,274,774,522,252,907,775,132,2094,2371,33145,0.039825011313923665,0.04416955800271534,0.023351938452255243,0.02736461004676422,0.06317694976617891,0.07153416804947955
2021,8,Fuencarral-El Pardo,6,Valverde,086,4802,3340,1462,4302,2995,1307,2824,1413,1411,2955,2340,615,7626,7257,64336,0.07463939318577469,0.0668676946033325,0.04389455359363342,0.04593073862223328,0.11853394677940811,0.11279843322556578
2021,8,Fuencarral-El Pardo,7,Mirasierra,087,2422,2191,231,1745,1537,208,911,638,273,963,849,114,3333,2708,34633,0.06993330060924552,0.050385470505009675,0.026304391765079548,0.027805849911933706,0.09623769237432507,0.07819132041694338
2021,8,Fuencarral-El Pardo,8,El Goloso,088,1364,1185,179,1187,1040,147,765,558,207,802,735,67,2129,1989,19020,0.07171398527865405,0.06240799158780232,0.04022082018927445,0.04216614090431125,0.1119348054679285,0.10457413249211356
2021,9,Moncloa-Aravaca,1,Casa de Campo,091,789,607,182,783,556,227,460,313,147,465,365,100,1249,1248,13150,0.06,0.059543726235741445,0.0349809885931559,0.035361216730038024,0.09498098859315589,0.09490494296577946
2021,9,Moncloa-Aravaca,2,Argüelles,092,1728,1136,592,1835,1244,591,1900,1030,870,1056,857,199,3628,2891,24315,0.07106724244293645,0.07546781821920626,0.07814106518609912,0.04342998149290561,0.14920830762903559,0.11889779971211187
2021,9,Moncloa-Aravaca,3,Ciudad Universitaria,093,947,763,184,961,735,226,915,531,384,510,438,72,1862,1471,16234,0.05833435998521621,0.05919674756683504,0.05636318837008747,0.03141554761611433,0.11469754835530369,0.09061229518294936
2021,9,Moncloa-Aravaca,4,Valdezarza,094,1937,1338,599,1883,1272,611,1109,533,576,882,687,195,3046,2765,30223,0.06409026238295339,0.0623035436588029,0.036693908612646,0.029183072494457864,0.10078417099559937,0.09148661615326076
2021,9,Moncloa-Aravaca,5,Valdemarín,095,559,465,94,403,300,103,349,255,94,296,244,52,908,699,6888,0.08115563298490128,0.058507549361207896,0.0506678281068525,0.0429732868757259,0.13182346109175377,0.1014808362369338
2021,9,Moncloa-Aravaca,6,El Plantío,096,130,99,31,98,76,22,190,130,60,109,87,22,320,207,2911,0.04465819306080385,0.03366540707660598,0.06526966678117485,0.037444177258673994,0.1099278598419787,0.07110958433527997
2021,9,Moncloa-Aravaca,7,Aravaca,097,1385,1063,322,1173,866,307,1101,667,434,1323,1114,209,2486,2496,27647,0.05009585126776866,0.04242774984627627,0.03982348898614678,0.04785329330487937,0.08991934025391543,0.09028104315115563
2021,10,Latina,1,Los Cármenes,101,1206,656,550,1123,677,446,707,276,431,523,361,162,1913,1646,17655,0.06830926083262531,0.06360804304729538,0.0400453129425092,0.02962333616539224,0.10835457377513452,0.09323137921268762
2021,10,Latina,2,Puerta del Angel,102,3487,1824,1663,3596,1891,1705,2486,938,1548,1708,1132,576,5973,5304,42222,0.08258727677514092,0.08516886930983847,0.05887925725924873,0.0404528444886552,0.14146653403438966,0.12562171379849368
2021,10,Latina,3,Lucero,103,2487,1285,1202,2497,1276,1221,1588,600,988,1154,761,393,4075,3651,36736,0.06769925958188153,0.06797147212543554,0.043227351916376305,0.031413327526132406,0.11092661149825785,0.09938479965156795
2021,10,Latina,4,Aluche,104,3879,2059,1820,3929,2000,1929,2510,997,1513,2079,1432,647,6389,6008,67328,0.05761347433460076,0.05835610741444867,0.03728018060836502,0.030878683460076047,0.09489365494296578,0.08923479087452471
2021,10,Latina,5,Campamento,105,1355,624,731,1405,654,751,961,338,623,774,535,239,2316,2179,19669,0.06889013167929228,0.07143220295897097,0.048858609995424275,0.039351263409426,0.11774874167471656,0.11078346636839698
2021,10,Latina,6,Cuatro Vientos,106,434,294,140,340,283,57,276,160,116,268,218,50,710,608,5909,0.07344728380436621,0.05753934675918091,0.04670841089862921,0.045354543916060246,0.12015569470299543,0.10289389067524116
2021,10,Latina,7,Águilas,107,2398,1519,879,2312,1420,892,1578,759,819,1550,1157,393,3976,3862,51625,0.04645036319612591,0.04478450363196126,0.030566585956416464,0.03002421307506053,0.07701694915254237,0.07480871670702179
2021,11,Carabanchel,1,Comillas,111,1674,917,757,1929,1044,885,1182,474,708,883,604,279,2856,2812,22820,0.0733567046450482,0.08453111305872042,0.05179666958808063,0.03869412795793164,0.12515337423312883,0.12322524101665205
2021,11,Carabanchel,2,Opañel,112,3009,1496,1513,2993,1530,1463,1809,593,1216,1290,807,483,4818,4283,33834,0.08893420819294201,0.0884613111071703,0.05346692676006384,0.038127327540344036,0.14240113495300585,0.12658863864751432
2021,11,Carabanchel,3,San Isidro,113,3158,1630,1528,3272,1684,1588,2017,784,1233,1410,905,505,5175,4682,39889,0.07916969590613954,0.08202762666399258,0.050565318759557776,0.03534809095239289,0.1297350146656973,0.11737571761638547
2021,11,Carabanchel,4,Vista Alegre,114,4067,1916,2151,4128,1990,2138,2381,769,1612,1578,960,618,6448,5706,47261,0.08605404032923553,0.08734474513869787,0.05037980575950572,0.03338905228412433,0.13643384608874123,0.1207337974228222
2021,11,Carabanchel,5,Puerta Bonita,115,3103,1448,1655,3011,1363,1648,1897,597,1300,1428,849,579,5000,4439,36095,0.08596758553816318,0.08341875606039617,0.05255575564482615,0.03956226624186175,0.13852334118298934,0.12298102230225794
2021,11,Carabanchel,6,Buenavista,116,3380,2142,1238,2920,1718,1202,1853,763,1090,1850,1350,500,5233,4770,48194,0.07013321160310412,0.06058845499439764,0.038448769556376314,0.038386521143710835,0.10858198115948044,0.09897497613810848
2021,11,Carabanchel,7,Abrantes,117,2500,1248,1252,2578,1351,1227,1492,477,1015,1191,773,418,3992,3769,31664,0.07895401718039413,0.08141738251642243,0.04711975745325922,0.03761369378473977,0.12607377463365335,0.1190310763011622
