distrito,barrio_registrado,seccion,fecha_alta,procedencia,fecha_baja,destino,fecha_modificacion,barrio_antiguo,observaciones
8,86,171,20081101,167,NA,NA,NA,NA,NA
8,86,172,20081101,168,NA,NA,NA,NA,NA
8,86,174,20101001,128,NA,NA,NA,NA,NA
8,86,179,20141001,172,NA,NA,NA,NA,NA
8,86,185,20171101,171,NA,NA,NA,NA,NA
8,86,186,20171101,160,NA,NA,NA,NA,NA
8,86,187,20171101,161,NA,NA,NA,NA,NA
8,86,188,20171101,168,NA,NA,NA,NA,NA
8,86,190,20220601,167,NA,NA,NA,NA,NA
8,86,191,20220601,128,NA,NA,NA,NA,NA
8,86,192,20241015,160,NA,NA,NA,NA,NA
8,87,131,19880701,NA,NA,NA,NA,NA,NA
8,87,132,19880701,NA,NA,NA,NA,NA,NA
8,87,133,19880701,NA,NA,NA,NA,NA,NA
8,87,134,19880701,NA,NA,NA,NA,NA,NA
8,87,135,19880701,NA,NA,NA,NA,NA,NA
8,87,136,19880701,NA,NA,NA,NA,NA,NA
8,87,137,19880701,NA,NA,NA,NA,NA,NA
8,87,138,19880701,NA,NA,NA,NA,NA,NA
8,87,139,19880701,NA,NA,NA,NA,NA,NA
8,87,147,19940101,135,NA,NA,NA,NA,NA
8,87,152,19960501,131,NA,NA,NA,NA,NA
8,87,154,19990101,139,NA,NA,NA,NA,NA
8,87,155,19991201,139,NA,NA,NA,NA,NA
8,87,156,19991201,154,NA,NA,NA,NA,NA
8,87,158,19991201,135,NA,NA,NA,NA,NA
8,87,163,20051201,154,NA,NA,NA,NA,NA
8,87,175,20101001,131,NA,NA,NA,NA,NA
8,87,177,20120701,155,NA,NA,NA,NA,NA
8,87,180,20141001,156,NA,NA,NA,NA,NA
8,87,181,20171101,139,NA,NA,NA,NA,NA
8,87,183,20171101,131,NA,NA,NA,NA,NA
8,87,189,20220601,139,NA,NA,NA,NA,NA
8,88,129,19880701,NA,NA,NA,NA,NA,NA
8,88,130,19880701,NA,20220601,129,NA,NA,NA
8,88,164,20061101,129,NA,NA,NA,NA,NA
8,88,165,20061101,129,NA,NA,NA,NA,NA
8,88,169,20070901,165,NA,NA,NA,NA,NA
8,88,173,20091101,164,NA,NA,NA,NA,NA
8,88,176,20101001,169,NA,NA,NA,NA,NA
8,88,178,20131001,165,NA,NA,NA,NA,NA
8,88,184,20171101,173,NA,NA,NA,NA,NA
8,88,193,20241015,176,NA,NA,NA,NA,NA
9,91,1,19880701,NA,NA,NA,NA,NA,NA
9,91,2,19880701,NA,NA,NA,NA,NA,NA
9,91,3,19880701,NA,20081101,004,NA,NA,NA
9,91,4,19880701,NA,NA,NA,NA,NA,NA
9,91,5,19880701,NA,NA,NA,NA,NA,NA
9,91,6,19880701,NA,NA,NA,NA,NA,NA
9,91,7,19880701,NA,NA,NA,NA,NA,NA
9,91,8,19880701,NA,NA,NA,NA,NA,NA
9,91,9,19880701,NA,NA,NA,NA,NA,NA
9,91,10,19880701,NA,NA,NA,NA,NA,NA
9,91,81,19960501,008,NA,NA,NA,NA,NA
9,91,84,20000701,010,NA,NA,NA,NA,NA
9,91,95,20220601,010,NA,NA,NA,NA,NA
9,92,11,19880701,NA,NA,NA,NA,NA,NA
9,92,12,19880701,NA,NA,NA,NA,NA,NA
9,92,13,19880701,NA,NA,NA,NA,NA,NA
9,92,14,19880701,NA,NA,NA,NA,NA,NA
9,92,15,19880701,NA,NA,NA,NA,NA,NA
9,92,16,19880701,NA,NA,NA,NA,NA,NA
9,92,17,19880701,NA,NA,NA,NA,NA,NA
9,92,18,19880701,NA,NA,NA,NA,NA,NA
9,92,19,19880701,NA,NA,NA,NA,NA,NA
9,92,20,19880701,NA,NA,NA,NA,NA,NA
9,92,21,19880701,NA,NA,NA,NA,NA,NA
9,92,22,19880701,NA,NA,NA,NA,NA,NA
9,92,23,19880701,NA,NA,NA,NA,NA,NA
9,92,24,19880701,NA,NA,NA,NA,NA,NA
9,92,25,19880701,NA,NA,NA,NA,NA,NA
9,92,26,19880701,NA,NA,NA,NA,NA,NA
9,92,27,19880701,NA,20061101,023,NA,NA,NA
9,92,28,19880701,NA,NA,NA,NA,NA,NA
9,92,29,19880701,NA,NA,NA,NA,NA,NA
9,92,30,19880701,NA,NA,NA,NA,NA,NA
9,92,31,19880701,NA,NA,NA,NA,NA,NA
9,92,32,19880701,NA,20051201,028,NA,NA,NA
9,93,33,19880701,NA,NA,NA,NA,NA,NA
9,93,34,19880701,NA,NA,NA,NA,NA,NA
9,93,35,19880701,NA,NA,NA,NA,NA,NA
9,93,36,19880701,NA,NA,NA,NA,NA,NA
9,93,37,19880701,NA,NA,NA,NA,NA,NA
9,93,38,19880701,NA,NA,NA,NA,NA,NA
9,93,39,19880701,NA,NA,NA,NA,NA,NA
9,93,40,19880701,NA,NA,NA,NA,NA,NA
9,93,41,19880701,NA,NA,NA,NA,NA,NA
9,93,42,19880701,NA,19900101,043,NA,NA,NA
9,93,43,19880701,NA,NA,NA,NA,NA,NA
9,93,44,19880701,NA,NA,NA,NA,NA,NA
9,93,45,19880701,NA,NA,NA,NA,NA,NA
9,94,46,19880701,NA,NA,NA,NA,NA,NA
9,94,47,19880701,NA,NA,NA,NA,NA,NA
9,94,48,19880701,NA,19900101,046,NA,NA,NA
9,94,49,19880701,NA,NA,NA,NA,NA,NA
9,94,50,19880701,NA,NA,NA,NA,NA,NA
9,94,51,19880701,NA,NA,NA,NA,NA,NA
9,94,52,19880701,NA,NA,NA,NA,NA,NA
9,94,53,19880701,NA,NA,NA,NA,NA,NA
9,94,54,19880701,NA,NA,NA,NA,NA,NA
9,94,55,19880701,NA,NA,NA,NA,NA,NA
9,94,56,19880701,NA,NA,NA,NA,NA,NA
9,94,57,19880701,NA,NA,NA,NA,NA,NA
9,94,58,19880701,NA,NA,NA,NA,NA,NA
9,94,59,19880701,NA,20081101,060,NA,NA,NA
9,94,60,19880701,NA,NA,NA,NA,NA,NA
9,94,61,19880701,NA,NA,NA,NA,NA,NA
9,94,62,19880701,NA,20051201,064,NA,NA,NA
9,94,63,19880701,NA,NA,NA,NA,NA,NA
9,94,64,19880701,NA,NA,NA,NA,NA,NA
9,94,65,19880701,NA,NA,NA,NA,NA,NA
9,94,66,19880701,NA,NA,NA,NA,NA,NA
9,94,67,19880701,NA,NA,NA,NA,NA,NA
9,94,68,19880701,NA,NA,NA,NA,NA,NA
9,94,69,19880701,NA,NA,NA,NA,NA,NA
9,94,70,19880701,NA,NA,NA,NA,NA,NA
9,94,82,19960501,046,NA,NA,NA,NA,NA
9,94,90,20141001,053,NA,NA,NA,NA,NA
9,95,71,19880701,NA,NA,NA,NA,NA,NA
9,95,86,20051201,071,NA,NA,NA,NA,NA
9,95,91,20141001,086,NA,NA,NA,NA,NA
9,95,97,20220601,071,NA,NA,NA,NA,NA
9,96,72,19880701,NA,NA,NA,NA,NA,NA
9,96,93,20220601,072,NA,NA,NA,NA,NA
9,97,73,19880701,NA,NA,NA,NA,NA,NA
9,97,74,19880701,NA,NA,NA,NA,NA,NA
9,97,75,19880701,NA,NA,NA,NA,NA,NA
9,97,76,19880701,NA,NA,NA,NA,NA,NA
9,97,77,19880701,NA,NA,NA,NA,NA,NA
9,97,78,19880701,NA,NA,NA,NA,NA,NA
9,97,79,19940101,078,NA,NA,NA,NA,NA
9,97,80,19940101,073,NA,NA,NA,NA,NA
9,97,83,19990101,080,NA,NA,NA,NA,NA
9,97,85,20010301,083,NA,NA,NA,NA,NA
9,97,87,20051201,078,NA,NA,NA,NA,NA
9,97,88,20051201,083,NA,NA,NA,NA,NA
9,97,89,20131001,073,NA,NA,NA,NA,NA
9,97,92,20171101,080,NA,NA,NA,NA,NA
9,97,94,20220601,083,NA,NA,NA,NA,NA
9,97,96,20220601,073,NA,NA,NA,NA,NA
10,101,1,19880701,NA,NA,NA,NA,NA,NA
10,101,2,19880701,NA,NA,NA,NA,NA,NA
10,101,3,19880701,NA,NA,NA,NA,NA,NA
10,101,4,19880701,NA,20241015,003,NA,NA,NA
10,101,5,19880701,NA,NA,NA,NA,NA,NA
10,101,6,19880701,NA,NA,NA,NA,NA,NA
10,101,7,19880701,NA,NA,NA,NA,NA,NA
10,101,8,19880701,NA,NA,NA,NA,NA,NA
10,101,9,19880701,NA,NA,NA,NA,NA,NA
10,101,10,19880701,NA,NA,NA,NA,NA,NA
10,101,11,19880701,NA,NA,NA,NA,NA,NA
10,101,12,19880701,NA,NA,NA,NA,NA,NA
10,101,215,19990101,006,NA,NA,NA,NA,NA
10,101,217,20031101,11053,NA,NA,NA,NA,NA
10,101,219,20051201,215,NA,NA,NA,NA,NA
10,102,13,19880701,NA,NA,NA,NA,NA,NA
10,102,14,19880701,NA,NA,NA,NA,NA,NA
10,102,15,19880701,NA,NA,NA,NA,NA,NA
10,102,16,19880701,NA,NA,NA,NA,NA,NA
10,102,17,19880701,NA,NA,NA,NA,NA,NA
10,102,18,19880701,NA,NA,NA,NA,NA,NA
10,102,19,19880701,NA,19960501,015,NA,NA,NA
10,102,20,19880701,NA,NA,NA,NA,NA,NA
10,102,21,19880701,NA,NA,NA,NA,NA,NA
10,102,22,19880701,NA,NA,NA,NA,NA,NA
10,102,23,19880701,NA,NA,NA,NA,NA,NA
10,102,24,19880701,NA,NA,NA,NA,NA,NA
10,102,25,19880701,NA,NA,NA,NA,NA,NA
10,102,26,19880701,NA,NA,NA,NA,NA,NA
10,102,27,19880701,NA,NA,NA,NA,NA,NA
10,102,28,19880701,NA,NA,NA,NA,NA,NA
10,102,29,19880701,NA,NA,NA,NA,NA,NA
10,102,30,19880701,NA,NA,NA,NA,NA,NA
10,102,31,19880701,NA,NA,NA,NA,NA,NA
10,102,32,19880701,NA,NA,NA,NA,NA,NA
10,102,33,19880701,NA,NA,NA,NA,NA,NA
10,102,34,19880701,NA,20220601,032,NA,NA,NA
10,102,35,19880701,NA,NA,NA,NA,NA,NA
10,102,36,19880701,NA,NA,NA,NA,NA,NA
10,102,37,19880701,NA,NA,NA,NA,NA,NA
10,102,38,19880701,NA,NA,NA,NA,NA,NA
10,102,39,19880701,NA,NA,NA,NA,NA,NA
10,102,40,19880701,NA,NA,NA,NA,NA,NA
10,102,41,19880701,NA,NA,NA,NA,NA,NA
10,102,42,19880701,NA,NA,NA,NA,NA,NA
10,102,43,19880701,NA,NA,NA,NA,NA,NA
10,102,44,19880701,NA,NA,NA,NA,NA,NA
10,102,45,19880701,NA,20061101,043,NA,NA,NA
10,102,46,19880701,NA,NA,NA,NA,NA,NA
10,102,47,19880701,NA,NA,NA,NA,NA,NA
10,102,48,19880701,NA,NA,NA,NA,NA,NA
10,102,49,19880701,NA,NA,NA,NA,NA,NA
10,102,206,19880701,NA,NA,NA,NA,NA,NA
10,102,211,19960501,014,NA,NA,NA,NA,NA
10,103,50,19880701,NA,NA,NA,NA,NA,NA
10,103,51,19880701,NA,NA,NA,NA,NA,NA
10,103,52,19880701,NA,NA,NA,NA,NA,NA
10,103,53,19880701,NA,NA,NA,NA,NA,NA
10,103,54,19880701,NA,NA,NA,NA,NA,NA
10,103,55,19880701,NA,NA,NA,NA,NA,NA
10,103,56,19880701,NA,NA,NA,NA,NA,NA
10,103,57,19880701,NA,NA,NA,NA,NA,NA
10,103,58,19880701,NA,NA,NA,NA,NA,NA
10,103,59,19880701,NA,NA,NA,NA,NA,NA
10,103,60,19880701,NA,NA,NA,NA,NA,NA
10,103,61,19880701,NA,NA,NA,NA,NA,NA
10,103,62,19880701,NA,NA,NA,NA,NA,NA
10,103,63,19880701,NA,NA,NA,NA,NA,NA
10,103,64,19880701,NA,20081101,063,NA,NA,NA
10,103,65,19880701,NA,NA,NA,NA,NA,NA
10,103,66,19880701,NA,20051201,061,NA,NA,NA
10,103,67,19880701,NA,NA,NA,NA,NA,NA
10,103,68,19880701,NA,NA,NA,NA,NA,NA
10,103,69,19880701,NA,NA,NA,NA,NA,NA
10,103,70,19880701,NA,NA,NA,NA,NA,NA
10,103,71,19880701,NA,20120701,072,NA,NA,NA
10,103,72,19880701,NA,NA,NA,NA,NA,NA
10,103,73,19880701,NA,NA,NA,NA,NA,NA
10,103,74,19880701,NA,NA,NA,NA,NA,NA
10,103,75,19880701,NA,NA,NA,NA,NA,NA
10,103,76,19880701,NA,NA,NA,NA,NA,NA
10,103,77,19880701,NA,NA,NA,NA,NA,NA
10,103,78,19880701,NA,NA,NA,NA,NA,NA
10,103,79,19880701,NA,19900101,060,NA,NA,NA
10,103,80,19880701,NA,19960501,078,NA,NA,NA
10,103,212,19960501,060,NA,NA,NA,NA,NA
10,103,213,19990101,060,NA,NA,NA,NA,NA
10,103,218,20051201,213,NA,NA,NA,NA,NA
10,104,81,19880701,NA,NA,NA,NA,NA,NA
10,104,82,19880701,NA,NA,NA,NA,NA,NA
10,104,83,19880701,NA,NA,NA,NA,NA,NA
10,104,84,19880701,NA,NA,NA,NA,NA,NA
10,104,85,19880701,NA,20061101,084,NA,NA,NA
10,104,86,19880701,NA,NA,NA,NA,NA,NA
10,104,87,19880701,NA,NA,NA,NA,NA,NA
10,104,88,19880701,NA,NA,NA,NA,NA,NA
10,104,89,19880701,NA,NA,NA,NA,NA,NA
10,104,90,19880701,NA,NA,NA,NA,NA,NA
10,104,91,19880701,NA,NA,NA,NA,NA,NA
10,104,92,19880701,NA,NA,NA,NA,NA,NA
10,104,93,19880701,NA,NA,NA,NA,NA,NA
10,104,94,19880701,NA,NA,NA,NA,NA,NA
10,104,95,19880701,NA,NA,NA,NA,NA,NA
10,104,96,19880701,NA,NA,NA,NA,NA,NA
10,104,97,19880701,NA,20051201,096,NA,NA,NA
10,104,98,19880701,NA,NA,NA,NA,NA,NA
10,104,99,19880701,NA,NA,NA,NA,NA,NA
10,104,100,19880701,NA,NA,NA,NA,NA,NA
10,104,101,19880701,NA,NA,NA,NA,NA,NA
10,104,102,19880701,NA,NA,NA,NA,NA,NA
10,104,103,19880701,NA,NA,NA,NA,NA,NA
10,104,104,19880701,NA,20171101,081,NA,NA,NA
10,104,105,19880701,NA,20141001,106,NA,NA,NA
10,104,106,19880701,NA,NA,NA,NA,NA,NA
10,104,107,19880701,NA,NA,NA,NA,NA,NA
10,104,108,19880701,NA,NA,NA,NA,NA,NA
10,104,109,19880701,NA,NA,NA,NA,NA,NA
10,104,110,19880701,NA,NA,NA,NA,NA,NA
10,104,111,19880701,NA,20220601,110,NA,NA,NA
10,104,112,19880701,NA,NA,NA,NA,NA,NA
10,104,113,19880701,NA,NA,NA,NA,NA,NA
10,104,114,19880701,NA,NA,NA,NA,NA,NA
10,104,115,19880701,NA,NA,NA,NA,NA,NA
10,104,116,19880701,NA,NA,NA,NA,NA,NA
10,104,117,19880701,NA,NA,NA,NA,NA,NA
10,104,118,19880701,NA,NA,NA,NA,NA,NA
10,104,119,19880701,NA,NA,NA,NA,NA,NA
10,104,120,19880701,NA,NA,NA,NA,NA,NA
10,104,121,19880701,NA,NA,NA,NA,NA,NA
10,104,122,19880701,NA,NA,NA,NA,NA,NA
10,104,123,19880701,NA,NA,NA,NA,NA,NA
10,104,124,19880701,NA,NA,NA,NA,NA,NA
10,104,125,19880701,NA,NA,NA,NA,NA,NA
10,104,126,19880701,NA,NA,NA,NA,NA,NA
10,104,127,19880701,NA,NA,NA,NA,NA,NA
10,104,128,19880701,NA,NA,NA,NA,NA,NA
10,104,129,19880701,NA,NA,NA,NA,NA,NA
10,104,130,19880701,NA,NA,NA,NA,NA,NA
10,104,131,19880701,NA,NA,NA,NA,NA,NA
10,104,132,19880701,NA,NA,NA,NA,NA,NA
10,104,133,19880701,NA,NA,NA,NA,NA,NA
10,104,134,19880701,NA,20220601,129,NA,NA,NA
10,104,135,19880701,NA,NA,NA,NA,NA,NA
10,104,136,19880701,NA,NA,NA,NA,NA,NA
10,104,137,19880701,NA,NA,NA,NA,NA,NA
10,104,138,19880701,NA,NA,NA,NA,NA,NA
10,104,139,19880701,NA,NA,NA,NA,NA,NA
10,104,140,19880701,NA,NA,NA,NA,NA,NA
10,104,141,19880701,NA,20061101,142,NA,NA,NA
10,104,142,19880701,NA,NA,NA,NA,NA,NA
10,104,143,19880701,NA,NA,NA,NA,NA,NA
10,104,207,19880701,NA,NA,NA,NA,NA,NA
10,104,208,19880701,NA,19990101,207,NA,NA,NA
10,105,144,19880701,NA,NA,NA,NA,NA,NA
10,105,145,19880701,NA,NA,NA,NA,NA,NA
10,105,146,19880701,NA,NA,NA,NA,NA,NA
10,105,147,19880701,NA,NA,NA,NA,NA,NA
10,105,148,19880701,NA,NA,NA,NA,NA,NA
10,105,149,19880701,NA,NA,NA,NA,NA,NA
10,105,150,19880701,NA,20220601,149,NA,NA,NA
10,105,151,19880701,NA,NA,NA,NA,NA,NA
10,105,152,19880701,NA,NA,NA,NA,NA,NA
10,105,153,19880701,NA,NA,NA,NA,NA,NA
10,105,154,19880701,NA,NA,NA,NA,NA,NA
10,105,155,19880701,NA,19900101,158,NA,NA,NA
10,105,156,19880701,NA,NA,NA,NA,NA,NA
10,105,157,19880701,NA,NA,NA,NA,NA,NA
10,105,158,19880701,NA,NA,NA,NA,NA,NA
10,105,159,19880701,NA,NA,NA,NA,NA,NA
10,106,160,19880701,NA,19900101,171,NA,NA,NA
10,106,216,20010301,171,NA,NA,NA,NA,NA
10,106,220,20081101,216,NA,NA,NA,NA,NA
10,106,221,20171101,216,NA,NA,NA,NA,NA
10,106,222,20220601,220,NA,NA,NA,NA,NA
10,107,161,19880701,NA,NA,NA,NA,NA,NA
10,107,162,19880701,NA,NA,NA,NA,NA,NA
10,107,163,19880701,NA,NA,NA,NA,NA,NA
10,107,164,19880701,NA,NA,NA,NA,NA,NA
10,107,165,19880701,NA,NA,NA,NA,NA,NA
10,107,166,19880701,NA,19900101,165,NA,NA,NA
10,107,167,19880701,NA,NA,NA,NA,NA,NA
10,107,168,19880701,NA,NA,NA,NA,NA,NA
10,107,169,19880701,NA,NA,NA,NA,NA,NA
10,107,170,19880701,NA,NA,NA,NA,NA,NA
10,107,171,19880701,NA,NA,NA,NA,NA,NA
10,107,172,19880701,NA,NA,NA,NA,NA,NA
10,107,173,19880701,NA,NA,NA,NA,NA,NA
10,107,174,19880701,NA,NA,NA,NA,NA,NA
10,107,175,19880701,NA,NA,NA,NA,NA,NA
10,107,176,19880701,NA,NA,NA,NA,NA,NA
10,107,177,19880701,NA,19960501,187,NA,NA,NA
10,107,178,19880701,NA,NA,NA,NA,NA,NA
10,107,179,19880701,NA,NA,NA,NA,NA,NA
10,107,180,19880701,NA,NA,NA,NA,NA,NA
10,107,181,19880701,NA,NA,NA,NA,NA,NA
10,107,182,19880701,NA,NA,NA,NA,NA,NA
10,107,183,19880701,NA,NA,NA,NA,NA,NA
10,107,184,19880701,NA,NA,NA,NA,NA,NA
10,107,185,19880701,NA,NA,NA,NA,NA,NA
10,107,186,19880701,NA,20081101,189,NA,NA,NA
10,107,187,19880701,NA,NA,NA,NA,NA,NA
10,107,188,19880701,NA,NA,NA,NA,NA,NA
10,107,189,19880701,NA,NA,NA,NA,NA,NA
10,107,190,19880701,NA,NA,NA,NA,NA,NA
10,107,191,19880701,NA,NA,NA,NA,NA,NA
10,107,192,19880701,NA,NA,NA,NA,NA,NA
10,107,193,19880701,NA,NA,NA,NA,NA,NA
10,107,194,19880701,NA,NA,NA,NA,NA,NA
10,107,195,19880701,NA,20120701,192,NA,NA,NA
10,107,196,19880701,NA,20171101,198,NA,NA,NA
10,107,197,19880701,NA,NA,NA,NA,NA,NA
10,107,198,19880701,NA,NA,NA,NA,NA,NA
10,107,199,19880701,NA,NA,NA,NA,NA,NA
10,107,200,19880701,NA,20101001,199,NA,NA,NA
10,107,201,19880701,NA,NA,NA,NA,NA,NA
10,107,202,19880701,NA,NA,NA,NA,NA,NA
10,107,203,19880701,NA,NA,NA,NA,NA,NA
10,107,204,19880701,NA,NA,NA,NA,NA,NA
10,107,205,19880701,NA,NA,NA,NA,NA,NA
10,107,209,19900101,205,NA,NA,NA,NA,NA
10,107,210,19940101,205,NA,NA,NA,NA,NA
10,107,214,19990101,167,NA,NA,NA,NA,NA
11,111,1,19880701,NA,NA,NA,NA,NA,NA
11,111,2,19880701,NA,NA,NA,NA,NA,NA
11,111,3,19880701,NA,NA,NA,NA,NA,NA
11,111,4,19880701,NA,NA,NA,NA,NA,NA
11,111,5,19880701,NA,NA,NA,NA,NA,NA
11,111,6,19880701,NA,NA,NA,NA,NA,NA
11,111,7,19880701,NA,NA,NA,NA,NA,NA
11,111,8,19880701,NA,20081101,007,NA,NA,NA
11,111,9,19880701,NA,20051201,012,NA,NA,NA
11,111,10,19880701,NA,NA,NA,NA,NA,NA
11,111,11,19880701,NA,NA,NA,NA,NA,NA
11,111,12,19880701,NA,NA,NA,NA,NA,NA
11,111,13,19880701,NA,NA,NA,NA,NA,NA
11,111,14,19880701,NA,20051201,013,NA,NA,NA
11,111,15,19880701,NA,NA,NA,NA,NA,NA
11,111,16,19880701,NA,NA,NA,NA,NA,NA
11,111,17,19880701,NA,NA,NA,NA,NA,NA
11,111,18,19880701,NA,NA,NA,NA,NA,NA
11,111,19,19880701,NA,NA,NA,NA,NA,NA
11,111,20,19880701,NA,20051201,021,NA,NA,NA
11,111,21,19880701,NA,NA,NA,NA,NA,NA
11,112,22,19880701,NA,NA,NA,NA,NA,NA
11,112,23,19880701,NA,NA,NA,NA,NA,NA
11,112,24,19880701,NA,NA,NA,NA,NA,NA
11,112,25,19880701,NA,NA,NA,NA,NA,NA
11,112,26,19880701,NA,NA,NA,NA,NA,NA
11,112,27,19880701,NA,20061101,026,NA,NA,NA
11,112,28,19880701,NA,NA,NA,NA,NA,NA
11,112,29,19880701,NA,NA,NA,NA,NA,NA
11,112,30,19880701,NA,NA,NA,NA,NA,NA
11,112,31,19880701,NA,NA,NA,NA,NA,NA
11,112,32,19880701,NA,NA,NA,NA,NA,NA
11,112,33,19880701,NA,NA,NA,NA,NA,NA
11,112,34,19880701,NA,NA,NA,NA,NA,NA
11,112,35,19880701,NA,NA,NA,NA,NA,NA
11,112,36,19880701,NA,NA,NA,NA,NA,NA
11,112,37,19880701,NA,NA,NA,NA,NA,NA
11,112,38,19880701,NA,NA,NA,NA,NA,NA
11,112,39,19880701,NA,NA,NA,NA,NA,NA
11,112,40,19880701,NA,NA,NA,NA,NA,NA
11,112,41,19880701,NA,NA,NA,NA,NA,NA
11,112,42,19880701,NA,NA,NA,NA,NA,NA
11,112,43,19880701,NA,NA,NA,NA,NA,NA
11,112,44,19880701,NA,NA,NA,NA,NA,NA
11,112,45,19880701,NA,NA,NA,NA,NA,NA
11,112,46,19880701,NA,NA,NA,NA,NA,NA
11,112,181,19960501,046,NA,NA,NA,NA,NA
11,112,184,20051201,022,NA,NA,NA,NA,NA
11,113,47,19880701,NA,NA,NA,NA,NA,NA
11,113,48,19880701,NA,NA,NA,NA,NA,NA
11,113,49,19880701,NA,NA,NA,NA,NA,NA
11,113,50,19880701,NA,NA,NA,NA,NA,NA
11,113,51,19880701,NA,NA,NA,NA,NA,NA
11,113,52,19880701,NA,20120701,051,NA,NA,NA
11,113,53,19880701,NA,20031101,10-217,NA,NA,NA
11,113,54,19880701,NA,NA,NA,NA,NA,NA
11,113,55,19880701,NA,NA,NA,NA,NA,NA
11,113,56,19880701,NA,NA,NA,NA,NA,NA
11,113,57,19880701,NA,NA,NA,NA,NA,NA
11,113,58,19880701,NA,NA,NA,NA,NA,NA
11,113,59,19880701,NA,NA,NA,NA,NA,NA
11,113,60,19880701,NA,NA,NA,NA,NA,NA
11,113,61,19880701,NA,NA,NA,NA,NA,NA
11,113,62,19880701,NA,NA,NA,NA,NA,NA
11,113,63,19880701,NA,NA,NA,NA,NA,NA
11,113,64,19880701,NA,19900101,063,NA,NA,NA
11,113,65,19880701,NA,NA,NA,NA,NA,NA
11,113,66,19880701,NA,20220601,195,NA,NA,NA
11,113,67,19880701,NA,NA,NA,NA,NA,NA
11,113,68,19880701,NA,NA,NA,NA,NA,NA
11,113,69,19880701,NA,NA,NA,NA,NA,NA
11,113,70,19880701,NA,NA,NA,NA,NA,NA
11,113,71,19880701,NA,NA,NA,NA,NA,NA
11,113,72,19880701,NA,NA,NA,NA,NA,NA
11,113,73,19880701,NA,NA,NA,NA,NA,NA
11,113,74,19880701,NA,NA,NA,NA,NA,NA
11,113,75,19880701,NA,NA,NA,NA,NA,NA
11,113,76,19880701,NA,20101001,069,NA,NA,NA
11,113,180,19940101,054,NA,NA,NA,NA,NA
11,113,195,20171101,067,NA,NA,NA,NA,NA
11,114,77,19880701,NA,20031101,080,NA,NA,NA
11,114,78,19880701,NA,NA,NA,NA,NA,NA
11,114,79,19880701,NA,NA,NA,NA,NA,NA
11,114,80,19880701,NA,NA,NA,NA,NA,NA
11,114,81,19880701,NA,NA,NA,NA,NA,NA
11,114,82,19880701,NA,NA,NA,NA,NA,NA
11,114,83,19880701,NA,NA,NA,NA,NA,NA
11,114,84,19880701,NA,20171101,085,NA,NA,NA
11,114,85,19880701,NA,NA,NA,NA,NA,NA
11,114,86,19880701,NA,NA,NA,NA,NA,NA
11,114,87,19880701,NA,NA,NA,NA,NA,NA
11,114,88,19880701,NA,NA,NA,NA,NA,NA
11,114,89,19880701,NA,NA,NA,NA,NA,NA
11,114,90,19880701,NA,20031101,089,NA,NA,NA
11,114,91,19880701,NA,NA,NA,NA,NA,NA
11,114,92,19880701,NA,NA,NA,NA,NA,NA
11,114,93,19880701,NA,NA,NA,NA,NA,NA
11,114,94,19880701,NA,NA,NA,NA,NA,NA
11,114,95,19880701,NA,NA,NA,NA,NA,NA
11,114,96,19880701,NA,NA,NA,NA,NA,NA
11,114,97,19880701,NA,NA,NA,NA,NA,NA
11,114,98,19880701,NA,NA,NA,NA,NA,NA
11,114,99,19880701,NA,NA,NA,NA,NA,NA
11,114,100,19880701,NA,NA,NA,NA,NA,NA
11,114,101,19880701,NA,NA,NA,NA,NA,NA
11,114,102,19880701,NA,NA,NA,NA,NA,NA
11,114,103,19880701,NA,NA,NA,NA,NA,NA
11,114,104,19880701,NA,NA,NA,NA,NA,NA
11,114,105,19880701,NA,NA,NA,NA,NA,NA
11,114,106,19880701,NA,NA,NA,NA,NA,NA
11,114,107,19880701,NA,NA,NA,NA,NA,NA
11,114,108,19880701,NA,NA,NA,NA,NA,NA
11,114,109,19880701,NA,NA,NA,NA,NA,NA
11,114,110,19880701,NA,NA,NA,NA,NA,NA
11,114,111,19880701,NA,NA,NA,NA,NA,NA
11,114,112,19880701,NA,NA,NA,NA,NA,NA
11,114,179,19900101,100,NA,NA,NA,NA,NA
11,115,113,19880701,NA,NA,NA,NA,NA,NA
11,115,114,19880701,NA,NA,NA,NA,NA,NA
11,115,115,19880701,NA,NA,NA,NA,NA,NA
11,115,116,19880701,NA,NA,NA,NA,NA,NA
11,115,117,19880701,NA,NA,NA,NA,NA,NA
11,115,118,19880701,NA,NA,NA,NA,NA,NA
11,115,119,19880701,NA,NA,NA,NA,NA,NA
11,115,120,19880701,NA,NA,NA,NA,NA,NA
11,115,121,19880701,NA,NA,NA,NA,NA,NA
11,115,122,19880701,NA,NA,NA,NA,NA,NA
11,115,123,19880701,NA,NA,NA,NA,NA,NA
11,115,124,19880701,NA,NA,NA,NA,NA,NA
11,115,125,19880701,NA,NA,NA,NA,NA,NA
11,115,126,19880701,NA,NA,NA,NA,NA,NA
11,115,127,19880701,NA,20061101,130,NA,NA,NA
11,115,128,19880701,NA,NA,NA,NA,NA,NA
11,115,129,19880701,NA,NA,NA,NA,NA,NA
11,115,130,19880701,NA,NA,NA,NA,NA,NA
11,115,131,19880701,NA,NA,NA,NA,NA,NA
11,115,132,19880701,NA,NA,NA,NA,NA,NA
11,115,133,19880701,NA,NA,NA,NA,NA,NA
